yaw,pitch,roll,x,y,z,x_velocity,y_velocity,z_velocity,yaw_angle,pitch_angle,roll_angle,yaw_angle_velocity,pitch_angle_velocity,roll_angle_velocity
0.048498518736837304,0.054466923446839566,0.040522785396126415,0.011675585294844693,0.006834112838927764,0.0043444672537164,0.01407494925168229,0.0052977869928351184,0.08575021120353432,0.10453328109850135,0.006151748314268124,0.014701664085765676,0.0023184227405999014,0.004042204657600801,0.026174459286459895
0.03623441805116767,0.048284247942318226,0.0648220469946138,0.010710108602951185,0.006231595540868884,0.004733944768782278,0.014031496355852602,0.004558928667995454,0.08584387688545103,0.10584533098610827,0.009934618233860104,0.018470817278601115,0.00514363084171604,0.03337839007027604,0.0006489159992716376
0.05712405284599181,0.00580335895947115,0.023886389841033195,0.00978442012944547,0.00614772646993883,0.003928532988940692,0.013532142931003466,0.0019851660696231788,0.08483234665770545,0.10631025197065491,0.00804221440279762,0.017135290854089158,0.00370038171251999,0.020278768445988582,0.0032373409661022867
0.021748179638316767,0.009282047156326412,0.006808836035247956,0.010372116564495104,0.005215282296187895,0.004701289058301875,0.013839854268359153,0.003488176374821239,0.0857456176103083,0.10531818958968131,0.009094392457002387,0.01467328925597644,0.0037052204246763587,0.015604810195848806,0.020493757884446517
0.006466889545505228,0.01526719661735465,0.09379464501985346,0.00929878359341263,0.005416421074918076,0.004587078561220023,0.016400466844039896,0.0035051646609807197,0.08509746746640467,0.1059079292725984,0.0016670528658420114,0.021320415504836654,0.001747454581745439,0.02870561313247877,0.012284962794658627
0.03959877477669721,0.001069733173871934,0.13555043994785143,0.00975511554665931,0.004574840396538049,0.003982537250690518,0.013060118509277019,0.002916148446730049,0.08541977086583641,0.10523805050822888,0.005123188617930485,0.016803494042144207,0.0009297881661778917,0.010423825150375488,0.01310848979162238
0.020924877758925597,0.02108389791125953,0.0009973085518456548,0.010425060678479814,0.004726752407382739,0.005051031409039092,0.014241241287247464,0.000506932244924041,0.08603271260104628,0.10529189635356828,0.00637120397576707,0.013862179818462272,0.002802341818766846,0.011144910768443983,0.036692764265919164
0.012149862914962228,0.03276946509904233,0.02465911261763787,0.008654269147394644,0.004585468436780149,0.004178717500359988,0.015292676768536961,0.0013212334622899613,0.0855647889565837,0.10603397238629153,0.002277659513580499,0.0183239378127249,0.0014888981041587257,0.0032153720347963266,0.009357393278010995
0.02116195267957549,0.05625609640979079,0.006764679257641459,0.009796367529417926,0.003929349312171204,0.0037710734338572693,0.011279475029888741,0.0005613283312804196,0.08579477664217716,0.10478976451475264,0.006519577750264016,0.016450751377950712,0.0047186774999931624,0.0235101708906435,0.013807868920304722
0.01895089086559054,0.060444176141121964,0.02285069170585008,0.010299360567453397,0.0033245711385365695,0.005081445928586947,0.011384112558552095,0.0006842945791247779,0.08622213451051408,0.10489955897004477,0.011027753410127739,0.013857907651984136,0.00715653884925041,0.04619574890719008,0.02495486099643074
0.048407973652682124,0.04217654780516478,0.031923001265520945,0.00912497780042798,0.0035270810923625495,0.004548720761323441,0.014759201439396186,0.0007523615938346273,0.08516271455169444,0.1060190207662508,0.003469977536933566,0.018765383486297638,0.0013334968305376838,0.002555312373128338,0.0034537062523629647
0.012867399744712182,0.02411456582758542,0.004182548261275509,0.010432684021068561,0.002406585406328543,0.0045457010745095505,0.008827477888517343,0.0031402440984504842,0.0861557216768164,0.1050814222306411,0.00908802704805789,0.012916878297876133,0.004120523814271609,0.015929316354217016,0.03048516064022755
0.025844452070989066,0.028077348148637826,0.04552157357423958,0.011028471477235846,0.002739484784153423,0.0046623440939038835,0.008389254878412078,0.0024325892782443015,0.08554601493014669,0.10527523871030109,0.01662623792338158,0.016782935407951616,0.008791900175357387,0.06139515577436322,0.004155708469084418
0.028851268315777057,0.0019543770887489043,0.017985429771153805,0.011031717997230017,0.0023575127496174297,0.004413253317822025,0.010451913362974186,0.0025274816930818123,0.08529050912428604,0.10516447548664254,0.01246804480354835,0.01606114658849378,0.005316761790368468,0.027183427657762327,0.005506697121610671
0.029326231948565762,0.0033600317885529307,0.016127065270005847,0.011970823639276151,0.0019732046701395056,0.005092021830471083,0.010574721219037742,0.002295102977008412,0.0862703803677296,0.10506534168924864,0.011480159055725192,0.01749012563635155,0.0031887466414790844,0.008412895830154254,0.0010182832800395003
0.021325391897423662,0.03764278093839957,0.0026046632213564402,0.011989212353036627,0.001741941863157015,0.005006874687165985,0.010401444187987718,0.0037145208920731365,0.08600435578663301,0.10531170834251458,0.009341155813651802,0.01602510531707302,0.0004299744937434624,0.013689304426508564,0.013838505900105158
0.017260529192336893,0.004261344743856976,0.014850395355540003,0.012968204869650224,0.0016126647983871756,0.004912955642929831,0.00885092821704525,0.004483909553424481,0.08588454228060216,0.10488772160477633,0.011281489176699133,0.013868971021751775,0.002530300078594533,0.002396261332160643,0.031271705286686435
0.0029421484191016756,0.02994230418458632,0.01096248947679912,0.013538231091625774,0.0015530186364413612,0.005048459757954815,0.006886472003664101,0.003208426213537119,0.08558694472543049,0.10475427204330834,0.019333575486540355,0.015197070650484479,0.00849183411119131,0.05453469189477089,0.017351047769364802
0.014429100356242841,0.07293335107604071,0.06689682795254648,0.013522756759808297,0.0015885922340297398,0.004805840996592078,0.012214167840995327,0.0005112224388567066,0.08508714109348903,0.1048616612979636,0.007417125964364613,0.021076605733570064,0.0003609160517797638,0.014597502999656453,0.02258447077464598
0.026104962280785737,0.05781949880741033,0.059555434585452316,0.014420135700117687,0.0005668888509394177,0.005584532278515658,0.011719229953915278,0.0017673403176990954,0.08673451323446735,0.1048897221844054,0.010115525916370993,0.021570276285760137,0.0007387417533908924,0.010127075452953105,0.020262828136650368
0.005708131794653015,0.018410800525640814,0.01900335532231423,0.015026387776509664,0.0007611834236703197,0.005742430454513059,0.010562514084459962,0.00526386895654829,0.08626682006002095,0.10549464821096,0.014793229988338097,0.017610204797632756,0.00524921095517103,0.027071126363512277,0.019579775863797777
0.06367481383215529,0.011060443106025053,0.02464042336330463,0.01451308863995171,0.0008310575545130705,0.004840034518500944,0.012108511633224073,0.0037985685428907345,0.0850562123663372,0.10496006346317,0.011366757099466218,0.017916805252562784,0.004330221066342149,0.013699213857238823,0.026608197041554815
0.04069660372524564,0.022383131930315825,0.06801106755240172,0.015478782988368689,0.0006119715776198853,0.005527535557526053,0.011287081075509464,0.004225754477751531,0.08595212204618408,0.10455587404159927,0.014073805741988021,0.01688260767703842,0.005584853275577728,0.02673487891444265,0.03417865276176435
0.013815693699672726,0.0021898803804079048,0.00924152715014892,0.014363431362844015,0.0009547164812614972,0.005095077686957661,0.012032186670638434,0.00694184616087512,0.08498250823818443,0.10547829225284011,0.011682844802163528,0.01439063878522262,0.0033113644225734595,0.00987361134477982,0.042426268151041335
0.02018334992736187,0.0005354523539595757,0.022339232100600626,0.014969394975361872,0.0013437075365260176,0.004363095055819721,0.011427744871231105,0.005745574649130891,0.0848636535679036,0.10426556523328934,0.01349625838675761,0.011316103033543468,0.004298418786561897,0.01671743290090827,0.044977665302176506
0.044631990739488314,0.01942070828215814,0.018590065822156276,0.015144726429631272,0.0015005202764717396,0.005299908851171084,0.010831695346549708,0.004363374609779258,0.08520158918036635,0.10413541659134995,0.012034449153918714,0.013530666833143412,0.003208294683782309,0.01015237798000751,0.013261658897998907
0.03063114440510817,0.008215043964641122,0.03426897570703691,0.014855623222583936,0.0019912083529504687,0.005028446893614258,0.010241294546790236,0.006393492830869818,0.0852610726851617,0.10519624419465923,0.013845251493442734,0.014701169168039985,0.003724062002386175,0.01652311453654942,0.007872346152911547
0.02017079936290922,0.03636393387045378,0.07255896211457769,0.015221054247393062,0.0021502363790603662,0.004868834514494144,0.011991354998279302,0.0046818732895141935,0.08547344342185526,0.10487103077381055,0.013237084965873613,0.013329365076361288,0.003045358521396674,0.008721013978547631,0.004027414444056743
0.024296091314404133,0.0011191662623324383,0.025814922495877135,0.01526883887991104,0.0029017814188915247,0.005369521509543576,0.01366494102776683,0.005487639915298992,0.08567536449023372,0.10481643162283505,0.011030064235581505,0.011750974933839031,0.0020374757408164468,0.0010897583954835866,0.015511724481882982
0.03707211532736182,0.03964488424107426,0.03956972298315986,0.01439542715382991,0.003294533521740417,0.005423242409542145,0.013384295752071229,0.002211116002448388,0.0859757192998577,0.10511817827502101,0.008330666684649102,0.015527951373568882,0.0006606446638210695,0.009678516974199525,0.002150989862771513
0.018373392864109328,0.06565472037763798,0.09157644300050394,0.014755797481374455,0.0031174540839173925,0.005228930766523046,0.013131371090983446,0.0012024669995122084,0.08622428784091574,0.10487117962801906,0.010949627767443126,0.019219725193715842,0.002939987331484206,0.008233791134931723,0.017796169757443803
0.03514401263001632,0.047796359664144195,0.02903783676050975,0.014396645256681162,0.0031370412772282474,0.005220412548556791,0.014449496517222327,0.0043787153494277975,0.08579166533689575,0.10482365298892504,0.00660166681794816,0.012639931005735017,0.0005659061755537431,0.008990426701426912,0.03301888702405631
0.020812957406043386,0.030951126608386614,0.010778522424539139,0.013737404865640457,0.0038018860141501576,0.005092045264935868,0.011396112806504821,0.005824616672847949,0.08571381823588253,0.10469525117423761,0.01132884636159781,0.008755041629943894,0.006001866756834562,0.0308371431480447,0.06255808162362109
0.02638365331777459,0.04993948209375643,0.10961381934113312,0.012439457340751359,0.004508036006702576,0.004752388985286571,0.013485009533549974,0.0029791949169425957,0.08560136329933343,0.10484244866981585,0.00784234681982765,0.00978327885779473,0.0033734081664744953,0.01433039741069636,0.04380989459595597
0.02432019726637208,0.024573215077362542,0.09123620794325948,0.011985138264084871,0.004528162105429168,0.004585747828961276,0.011027866705083156,0.0014258821227904894,0.08652414438446265,0.10470830383565644,0.008298269965887783,0.012131270447902853,0.003261199270928744,0.010616876938460584,0.009962781364504347
0.0363663994221719,0.09117755953538675,0.0892629789600079,0.01176207497519588,0.004457812277349094,0.00491437805193258,0.015357574762318582,0.0013883401777474713,0.08726385491567512,0.10515483773666601,0.004678718583015273,0.017406505281147955,0.0004565215872846806,0.018972314124895695,0.03911190191760905
0.029737932502341247,0.00013990702311650338,0.045521663115151934,0.011346058442183726,0.004407503440663374,0.00495672123182854,0.014351000488683208,0.0034346272126839494,0.08718531437048982,0.10569557480761649,0.0019959501491648712,0.012500815993867653,0.0015679324477417544,0.02881837616011723,0.0039672046932530125
0.04374789365921489,0.0303398116804503,0.027663539384917946,0.010946451742211538,0.0049512550533580835,0.0048236338863922035,0.011825156006423254,0.0039421461423205795,0.08716413595323336,0.10545410797956745,0.003550218391233151,0.009645067410990027,0.0018102856058754002,0.0022563171487263722,0.03417812809680576
0.012922168312499038,0.02904714600686964,0.019259236828691573,0.010535623252411641,0.005231778956529487,0.004469306148229948,0.009419986979330774,0.00011381189189918484,0.08671859883398547,0.10512014564786165,0.00935630448633773,0.015770223676225936,0.007606656592180822,0.0465619592589232,0.0016363407401898122
0.034977490112807486,0.04907343833578093,0.03367346097743684,0.009930984039108415,0.0053359931950647255,0.00438182778977611,0.01203457735572705,0.0024506619690813913,0.08628378715126694,0.1053455905700651,0.005730820167337725,0.010893443605227815,0.0041215862178836105,0.020139557767644534,0.03102739105207708
6.703331731550133e-05,0.03648289002435523,0.05722971386229536,0.009559373554450246,0.005000755524718015,0.004780387732949989,0.009586587746893305,0.001884255557342951,0.0867120122236319,0.10472195577423116,0.006333113333538809,0.017399394909550336,0.004127312867644867,0.016487656524765193,0.00922468707501567
0.021141648150947878,0.07239763542754718,0.09489691513629006,0.009075176611002878,0.005079427399079739,0.004754602823944881,0.010642561638899095,0.0008156324284847027,0.0868415715684151,0.105366909754945,0.004483488006473357,0.01705061808729691,0.0012329396778283375,0.0033180819565641895,0.005158468727497256
0.04417658997258589,0.018185922401850907,0.012111506391235038,0.009211210964928829,0.004955704837178165,0.004762012988801051,0.008926788823275855,0.001594095464648393,0.08753566463546425,0.10477077908164656,0.0060582411359711985,0.011912354305780748,0.0024261687767479223,0.0019384831723600615,0.031382955022962844
0.023047092839270866,0.04593510242045429,0.003886352930190462,0.008457121008305979,0.005147112307228641,0.004864932385939269,0.010888629580593445,0.001585438122132965,0.08692077283230326,0.10526329018183955,0.0041658571053297955,0.01322456881345102,0.0012330333575160668,0.0017487237979632586,0.02830585197690505
0.006750247933205,8.882707496804532e-05,0.002880968367218517,0.007507124204861326,0.005188467349876158,0.003910358076966047,0.010283666374940714,5.131900128130251e-05,0.08583113897728167,0.10530014682860167,0.0026265412351945683,0.01441687745194864,0.0012231541870638962,0.007765982123580095,0.015122467490282343
0.07834276904557225,0.009736417440014189,0.013519114565446078,0.008042100711373013,0.004609013538125872,0.00426503464513367,0.011904692094585778,0.0009075206449968842,0.08644424594076949,0.10444534425175656,0.0006110192147230631,0.014956019603674986,0.00010748217743908328,0.015957496884553446,0.001589442745681069
0.026491643404228937,0.05447666578232757,0.028207887457779135,0.007391916824771583,0.004469741924372217,0.004927346536725885,0.009461896749672682,0.003326434002981382,0.08726280645340168,0.10525244712184434,0.0007059486416084448,0.00905493432316351,0.0013509822122845239,0.004209060719154167,0.039927453831619
0.050377271329746454,0.06893905491668384,0.02911484380337659,0.005996990539541169,0.004892298789651417,0.0036070036419549034,0.007177571441177644,0.001314063371127272,0.08624551678862968,0.1056931833069441,0.006880840000298316,0.0124338636182868,0.00634142415742267,0.04238766579776854,0.016139218818953305
0.005252374454086217,0.029931628376292596,0.036628732831273214,0.006266736698848252,0.004540281258887835,0.004064770697527087,0.009834090684775143,0.0003540823176324537,0.0866108962094424,0.10457237944060305,0.0005796008013133624,0.012174872261056513,0.0013618914235963842,0.005724842152184828,0.01170839092504361
0.025011235950513244,0.05686379305312084,0.007633023516432025,0.005325280721779513,0.004405574030783177,0.004426327152453391,0.008545056782444216,0.0011195529463192688,0.0873398439210441,0.10550625101720357,0.0021653262503205095,0.015777677679310154,2.8210609138740184e-05,0.016126642432653493,0.0054583571492027305
0.03259846188723947,0.019493758926452887,0.004853316675134556,0.005508628387195458,0.004449483938754495,0.003948028991963337,0.005855752517468726,0.0024036217078916566,0.0870280759058768,0.10506855265337944,0.005905582945445187,0.010602330291616058,0.0050210434146107374,0.027078608682988003,0.024251801908650394
0.02061866760558073,0.0017764783514331306,0.05475369673831387,0.005055482803816402,0.004358782009876938,0.004398750214534702,0.010028065660691476,2.7598237772430423e-05,0.08677780828472448,0.10507379084048929,0.0032240352392702842,0.013713176759019952,0.00015461852459250358,0.015163732197036761,0.008155625946063894
0.08516843161204152,0.029588810948748656,0.014846863849326208,0.004262872236532211,0.0043234232601994105,0.003781282296320576,0.005813210671665292,0.0022132244355608233,0.08708585315017603,0.10546430666913797,0.0024944151691090877,0.015067897765636884,0.003911614453055767,0.016892957858052116,0.0038123542680454925
0.048586080918795016,0.02818006328924505,0.10094923149211665,0.004998660654995879,0.003921433600383661,0.004122148262317188,0.006111498362528944,0.0049347691015465545,0.08744467273051804,0.10507864535605604,0.0014463149567111033,0.00852130698512743,0.0029955003647509915,0.011015038006167654,0.04582451040828417
0.020148006834876497,0.0021821369778689537,0.018479030567089216,0.0038472049129714136,0.004418711581901769,0.003790131330225488,0.0022696406341485287,0.0037970667928143853,0.08655383676035044,0.1055669909690432,0.006026993953827553,0.010078121835308318,0.006605663168493231,0.04215643228909799,0.03649465117996087
0.03470560996265626,0.026695681838305063,0.030854801412372068,0.004437535376073054,0.004824647935085746,0.0028609104858617063,0.00023371387075366012,0.0007410790036530557,0.08606743145230866,0.10438911717872579,0.0112187846714773,0.009793495773032013,0.007962811853961721,0.060496097337335186,0.01970809358337222
0.06496623496270082,0.06100073407080997,0.05465886424734412,0.005316464419623967,0.004261817147365732,0.004561221181130198,0.0026969425187819973,0.0011898434854061835,0.08764241009147222,0.10412515327851335,0.0033553076158053807,0.01686489598894192,0.001713472548687367,0.001766434885721091,0.030498342082158236
0.020004835727791437,0.010251394275403891,0.005498163222906305,0.004873368339696316,0.004296800534436707,0.0045353991980046915,0.00540730259319927,0.004323051034559766,0.08804035711367664,0.10646289091284966,0.004463679788452857,0.013916851024143417,0.00034804699285820306,0.017259791719548445,0.001913865097036338
0.0029139967953026313,0.006105835804067428,0.06399074585131792,0.005390870407080417,0.004467059826387454,0.003091695127509342,0.002676468534470011,0.00036422427810300917,0.08706159762958432,0.10512952640489048,0.0036326322741339068,0.01464926626610541,0.0003573139360446842,0.017078505459840687,0.00033508946823007646
0.031098241210201105,0.0013180459322541527,0.006451540771074016,0.006635271643829488,0.004097979291924958,0.004358909940390648,0.0027810983244305754,0.0007880865029590289,0.0875452537209559,0.10445440636447012,0.006000475551997675,0.015006223992353518,0.0032656074730424145,0.009837830834034056,0.012442157848792879
0.04567458647551592,0.011344018263168443,0.009762748165453972,0.005680590022723586,0.004465300429706609,0.004227922640110571,0.004643570654623341,0.004154024352876373,0.08698894327348694,0.10559921140883699,0.0018579664779512228,0.01183245081581863,0.0014476782099692165,0.002415679949019478,0.037869032827817506
0.002100909636352122,0.053485023855674996,0.03432660736378512,0.00615143359683995,0.0038928572985231225,0.003453872761675081,0.002710683443002959,0.0005578728965478508,0.08706062522926905,0.1050108048963142,0.005877965786044936,0.017265895983643587,0.004728302234096787,0.022117946898248142,0.0017918966305605633
0.00542161288298626,0.0018918734107294943,0.019357799445903323,0.006616094484904245,0.0038822453072711594,0.003708258968423861,0.0048232480738433225,0.0006292824646024764,0.08676035037082608,0.10500643281700961,0.003724930743978061,0.01592861509919119,0.0030266818741131185,0.008227575163674394,0.006549590174638187
0.027257309622285897,0.016582777605798737,0.036572683638940284,0.006603077544131863,0.0033648074437890862,0.0039109984480667215,0.0060114438498583,0.0010066662029191153,0.08715908133617178,0.10484103101404252,0.0003181055447455394,0.017652627026876533,0.00015391868900721528,0.015281631758311542,0.0011995520150682726
0.02425419004609619,0.029619544385324104,0.01581038800557344,0.00706118536569994,0.0030102953886309014,0.004129603414049138,0.004061473743952937,0.0002238553305484725,0.08726717481306878,0.10519669676307342,0.004748845801778145,0.019109348217712485,0.003970363969745427,0.01752636074735281,0.0002150036716267456
0.03540077894379534,0.010222325044323854,0.03149974024237312,0.006760435980165624,0.0028043126525899575,0.0038476464922253817,0.005447410772977557,0.003511226545559465,0.08648010887688229,0.10535916042371107,0.002195050115261332,0.012584417896087996,0.002901725387650239,0.006975197997448723,0.04877020237639296
0.04277191782112283,0.009978453717609859,0.08484908794134605,0.0069498375191525685,0.002629099856885808,0.003827190824982285,0.0030393682577509185,0.00021659695030318282,0.08651680623293678,0.10466546750056682,0.006507719313442739,0.015546760855878694,0.00650857920182496,0.03501929787139468,0.02758936552720015
