Reference,Bias_Sensor,Bias_val,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0,Acceleration_Z,0,0.0,1500,12.211000442504883,0.0,0.0,1500,0.0,0.0,0.0,0.3086419701576233,-0.03588860109448433,9.347784996032715,0.0005328800179995596,0.0,-0.0013322000158950686
0,Acceleration_Z,0,0.0,1500,12.220000267028809,0.0,0.0,1500,0.0,0.0,0.0,0.28710880875587463,-0.02392573468387127,9.376495361328125,0.0002664400089997798,-0.0005328800179995596,-0.0002664400089997798
0,Acceleration_Z,0,0.0,1500,12.220000267028809,0.0,0.0,1500,0.0,0.0,0.0,0.2895013988018036,-0.045458897948265076,9.323859214782715,-0.0007993200561031699,0.0002664400089997798,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.220999717712402,0.0,0.0,1500,0.0,0.0,0.0,0.3206048607826233,-0.011962867341935635,9.352569580078125,-0.0002664400089997798,0.0010657600359991193,-0.0007993200561031699
0,Acceleration_Z,0,0.0,1500,12.220999717712402,0.0,0.0,1500,0.0,0.0,0.0,0.2966791093349457,-0.04785146936774254,9.381280899047852,0.0,-0.0010657600359991193,-0.0007993200561031699
0,Acceleration_Z,0,0.0,1500,12.225000381469727,0.0,0.0,1500,0.0,0.0,0.0,0.3086419701576233,-0.011962867341935635,9.369318008422852,-0.0013322000158950686,-0.0002664400089997798,-0.0015986401122063398
0,Acceleration_Z,0,0.0,1500,12.220000267028809,0.0,0.0,1500,0.0,0.0,0.0,0.29907169938087463,-0.0693846344947815,9.340606689453125,0.0007993200561031699,-0.0005328800179995596,0.0
0.3013629702899068,Acceleration_Z,0,1.4619117767585093,1500,12.220000267028809,0.0,0.0,1500,0.0,0.0,0.0,0.3062494099140167,-0.02392573468387127,9.381280899047852,0.0002664400089997798,-0.0010657600359991193,-0.0007993200561031699
0.3013629702899068,Acceleration_Z,0,1.898787046477422,1500,12.218999862670898,0.0,0.0,1500,0.0,0.0,0.0,0.2895013988018036,-0.07177720218896866,9.335822105407715,0.0002664400089997798,-0.0018650800921022892,-0.0002664400089997798
0.3013629702899068,Acceleration_Z,0,2.561493458546431,1500,12.218999862670898,1.4594916105270386,1.4594916105270386,1500,0.0031818181953646918,0.0,-0.039000000804662704,1.6987271308898926,-0.03588860109448433,9.283185005187988,0.003463720204308629,-0.013854880817234516,0.0077267601154744625
0.3013629702899068,Acceleration_Z,0,3.1936657869325185,1500,12.258999824523926,1.8967396020889282,1.8967396020889282,1500,0.011713567812731283,0.0,0.006000000052154064,1.6197723150253296,0.531151294708252,8.816633224487305,0.005595240276306868,0.02824264019727707,0.01198980025947094
0.3013629702899068,Acceleration_Z,0,3.7531882739653937,1500,12.258999824523926,2.5607688426971436,2.5607688426971436,1500,0.032129473128746866,0.0,0.05700000002980232,1.2584936618804932,0.13637669384479523,9.823906898498535,0.0010657600359991193,-0.01198980025947094,0.0
0.3013629702899068,Acceleration_Z,0,4.151119010741455,1500,12.26099967956543,3.191265821456909,3.191265821456909,1500,0.07831555272384486,0.0,0.07199999690055847,1.3757297992706299,-0.031103456392884254,8.914729118347168,-0.006394560448825359,-0.01198980025947094,0.021848080679774284
0.3013629702899068,Acceleration_Z,0,4.315768643783664,1500,12.26099967956543,3.751525402069092,3.751525402069092,1500,0.15546897353961406,0.0,0.06300000101327896,1.4738253355026245,-0.5383290648460388,10.479472160339355,-0.01625283993780613,-0.012256240472197533,0.009325399994850159
0.3013629702899068,Acceleration_Z,0,4.30435907821422,1500,12.279000282287598,4.1492791175842285,4.1492791175842285,1500,0.23823748155593605,0.0,0.08299999684095383,1.1221169233322144,0.033496029675006866,9.551153182983398,-0.01971656084060669,0.03596940264105797,0.04715988039970398
0.3013629702899068,Acceleration_Z,0,4.237189467476642,1500,12.279000282287598,4.314704418182373,4.314704418182373,1500,0.2950238841689545,0.0,-0.00800000037997961,0.5813953876495361,-0.07416977733373642,7.639487266540527,-0.01811792142689228,-0.027709761634469032,0.03836736083030701
0.3013629702899068,Acceleration_Z,0,4.114317931667766,1500,12.274999618530273,4.303069591522217,4.303069591522217,1500,0.33266790955760756,0.0,0.05900000035762787,0.27275338768959045,0.23686477541923523,8.979328155517578,-0.02477892115712166,0.012522680684924126,0.02584468014538288
0.3013629702899068,Acceleration_Z,0,4.028658688601061,1500,12.274999618530273,4.236579895019531,4.236579895019531,1500,0.3420186212493605,0.0,-0.3310000002384186,0.011962867341935635,0.5766102075576782,9.060675621032715,0.012256240472197533,0.005595240276306868,0.061281200498342514
0.3013629702899068,Acceleration_Z,0,3.920406858947691,1500,12.265999794006348,4.1125168800354,4.1125168800354,1500,0.34702106413809863,0.0,-0.3109999895095825,0.265575647354126,0.4713369905948639,9.627716064453125,-0.026111120358109474,0.0031972802244126797,0.04715988039970398
0.3013629702899068,Acceleration_Z,0,3.8216633669621007,1500,12.265999794006348,4.027336597442627,4.027336597442627,1500,0.3470145490857028,0.0,-0.24799999594688416,0.1890133023262024,-0.7416977882385254,8.359651565551758,0.007193880155682564,0.05595240369439125,0.03437076136469841
0.3013629702899068,Acceleration_Z,0,3.6961291460991594,1500,12.237000465393066,3.9192392826080322,3.9192392826080322,1500,0.35173716915868425,0.0,0.01899999938905239,0.028710881248116493,1.2872045040130615,9.613360404968262,0.03596940264105797,0.014387760311365128,0.058083921670913696
