idx,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Angular_X,Angular_Y,Angular_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
608,2.534809921748326,1239,11.697000503540039,2.0729684829711914,2.9908580780029297,1239,0.20999999344348907,0.0,0.20999999344348907,-0.3517082929611206,-0.4952627122402191,9.405206680297852,0.06767576187849045,-0.0231802798807621,0.4084525406360626
609,2.534809921748326,1239,11.697000503540039,2.0729684829711914,2.9908580780029297,1239,0.21799999475479126,0.0,0.289000004529953,0.6220691204071045,0.8086898326873779,9.386065483093262,0.03170635923743248,-0.01811792142689228,0.39672917127609253
610,2.534809921748326,1239,11.690000534057617,2.0733516216278076,2.990691661834717,1239,0.21899999678134918,0.0,0.4580000042915344,0.07177720218896866,0.16748014092445374,8.938654899597168,0.008526080287992954,-0.0007993200561031699,0.3479706645011902
611,2.534809921748326,1239,11.690000534057617,2.0733516216278076,2.990691661834717,1239,0.20999999344348907,0.0,0.3930000066757202,-0.5144032835960388,-0.19619102776050568,9.383673667907715,-0.0026644000317901373,0.0500907227396965,0.34237539768218994
612,2.534809921748326,1239,11.687999725341797,2.0729966163635254,2.9901797771453857,1239,0.19300000369548798,0.0,0.17299999296665192,0.7297348976135254,0.41391521692276,9.287970542907715,0.03090704046189785,0.009325399994850159,0.3021429777145386
613,2.534809921748326,1239,11.687999725341797,2.0729966163635254,2.9901797771453857,1239,0.18400000035762787,0.0,0.1599999964237213,0.19140587747097015,0.957029402256012,8.701789855957031,0.007993199862539768,0.019183680415153503,0.3519672453403473
614,2.534809921748326,1239,11.692999839782715,2.073883533477783,2.9914591312408447,1239,0.20600000023841858,0.0,0.39899998903274536,-0.2009761780500412,0.3325677216053009,8.496028900146484,0.010124720633029938,0.031439922749996185,0.3477042019367218
615,2.534809921748326,1239,11.692999839782715,2.073883533477783,2.9914591312408447,1239,0.2070000022649765,0.0,0.32199999690055847,0.15790985524654388,0.1890133023262024,9.656426429748535,0.015187080949544907,0.010124720633029938,0.3708844780921936
616,2.534809921748326,1239,11.699999809265137,2.073499917984009,2.9916248321533203,1239,0.17599999904632568,0.0,0.017000000923871994,-0.7297348976135254,0.04067374765872955,9.764092445373535,-0.0426304005086422,-0.04556124284863472,0.3551645278930664
617,2.534809921748326,1239,11.699999809265137,2.073499917984009,2.9916248321533203,1239,0.19900000095367432,0.0,0.38999998569488525,0.14594697952270508,0.6172839403152466,10.441190719604492,0.030640600249171257,0.02158164046704769,0.33837881684303284
618,2.534809921748326,1239,11.682999610900879,2.073732376098633,2.990523338317871,1239,0.20200000703334808,0.0,0.4009999930858612,0.4282706677913666,-0.2583979368209839,9.302326202392578,-0.007460320368409157,-0.007193880155682564,0.3290534019470215
619,2.534809921748326,1239,11.682999610900879,2.073732376098633,2.990523338317871,1239,0.18799999356269836,0.0,0.1550000011920929,0.4282706677913666,-0.13398411870002747,9.914824485778809,0.0026644000317901373,-0.051955800503492355,0.35782894492149353
620,2.534809921748326,1239,11.692999839782715,2.073883533477783,2.9914591312408447,1239,0.18700000643730164,0.0,0.18799999356269836,-0.016748014837503433,-0.17465786635875702,9.912431716918945,0.006128120236098766,-0.0077267601154744625,0.3426418602466583
621,2.534809921748326,1758,11.692999839782715,2.073883533477783,2.9914591312408447,1239,0.20200000703334808,0.0,0.36800000071525574,0.277538537979126,0.04785146936774254,9.328643798828125,-0.007193880155682564,0.042363960295915604,0.31866225600242615
622,2.534809921748326,1758,11.6850004196167,2.074087619781494,2.9910354614257812,1239,0.20499999821186066,0.0,0.4059999883174896,0.6268542408943176,-0.3445305824279785,8.445784568786621,-0.028775520622730255,-0.0213152002543211,0.3405103385448456
623,2.534809921748326,1758,11.6850004196167,2.7995312213897705,2.265591859817505,1758,0.18299999833106995,0.0,-0.11599999666213989,-0.16508756577968597,-0.2703607976436615,9.414776802062988,-0.04129820317029953,0.07273812592029572,0.37594684958457947
624,2.534809921748326,1758,11.706000328063965,2.799685001373291,2.2647857666015625,1758,0.20600000023841858,0.0,0.17100000381469727,0.275145947933197,0.6220691204071045,7.696908950805664,0.019183680415153503,0.00905896071344614,0.3634241819381714
625,2.534809921748326,1758,11.706000328063965,2.799685001373291,2.2647857666015625,1758,0.21199999749660492,0.0,0.12200000137090683,0.3756340444087982,0.2631830871105194,9.211407661437988,0.05142292007803917,-0.046094123274087906,0.15320301055908203
626,2.534809921748326,1758,11.687999725341797,2.798626661300659,2.264549970626831,1758,0.19499999284744263,0.0,-0.23899999260902405,-0.14355440437793732,0.6268542408943176,9.546368598937988,0.019450120627880096,-0.0029308400116860867,0.0540873222053051
627,2.534809921748326,1758,11.687999725341797,2.798626661300659,2.264549970626831,1758,0.21299999952316284,0.0,-0.05400000140070915,-0.08374007046222687,-0.43784093856811523,9.407599449157715,-0.0500907227396965,0.026377560570836067,-0.12629257142543793
628,2.534809921748326,1758,11.651000022888184,2.7978579998016357,2.265472173690796,1758,0.19499999284744263,0.0,-0.6100000143051147,-0.2009761780500412,0.3253899812698364,9.197052955627441,-0.006927440408617258,0.060748323798179626,-0.24805565178394318
629,2.534809921748326,1758,11.651000022888184,2.7978579998016357,2.265472173690796,1758,0.21699999272823334,0.0,-0.2939999997615814,-0.2583979368209839,-0.20576132833957672,9.204230308532715,-0.015719961374998093,0.006927440408617258,-0.2675057649612427
630,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.20999999344348907,0.0,-0.289000004529953,0.7967270016670227,0.3708488941192627,10.259355545043945,0.007460320368409157,-0.004263040143996477,-0.28802165389060974
631,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.20999999344348907,0.0,-0.2919999957084656,0.7297348976135254,0.4713369905948639,9.955498695373535,-0.01625283993780613,0.003463720204308629,-0.29867926239967346
632,2.534809921748326,1758,11.682999610900879,2.7990520000457764,2.2652039527893066,1758,0.21199999749660492,0.0,-0.23199999332427979,-0.007177720312029123,-0.1818355917930603,9.254474639892578,0.031439922749996185,0.05595240369439125,-0.2739003300666809
633,2.534809921748326,1758,11.682999610900879,2.7990520000457764,2.2652039527893066,1758,0.19099999964237213,0.0,-0.5770000219345093,0.19379845261573792,-0.6364245414733887,9.551153182983398,-0.04902496188879013,-0.009858280420303345,-0.3048073649406433
634,2.534809921748326,1758,11.687999725341797,2.798626661300659,2.264549970626831,1758,0.21199999749660492,0.0,-0.2669999897480011,0.20576132833957672,-0.44980382919311523,9.826299667358398,-0.05142292007803917,-0.033837880939245224,-0.3058731257915497
635,2.534809921748326,1758,11.704999923706055,2.799445867538452,2.264592170715332,1758,0.21400000154972076,0.0,-0.2590000033378601,-0.35410088300704956,-0.2966791093349457,9.668389320373535,-0.020249441266059875,0.029841281473636627,-0.27576541900634766
636,2.534809921748326,1758,11.704999923706055,2.799445867538452,2.264592170715332,1758,0.20800000429153442,0.0,-0.27799999713897705,0.3134271204471588,-0.0813474953174591,8.902766227722168,-0.012522680684924126,0.02664400078356266,-0.2821599841117859
637,2.534809921748326,1758,11.704999923706055,2.799445867538452,2.264592170715332,1758,0.18700000643730164,0.0,-0.5569999814033508,0.1315915435552597,0.15551728010177612,9.646856307983398,0.01705216057598591,-0.015986399725079536,-0.2829592823982239
638,2.534809921748326,1758,11.704999923706055,2.799445867538452,2.264592170715332,1758,0.20900000631809235,0.0,-0.23000000417232513,0.45458897948265076,-0.3588860332965851,9.185090065002441,0.01065760012716055,-0.02664400078356266,-0.2501871585845947
639,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.20600000023841858,0.0,-0.38199999928474426,0.239257350564003,-0.23447220027446747,9.177911758422852,-0.030374161899089813,-0.014387760311365128,-0.2821599841117859
640,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.21199999749660492,0.0,-0.24799999594688416,0.6723131537437439,0.07895492762327194,10.113408088684082,-0.013055560179054737,-0.016785720363259315,-0.2621769607067108
641,2.534809921748326,1758,11.680000305175781,2.7983334064483643,2.264622211456299,1758,0.21699999272823334,0.0,-0.21199999749660492,0.07656235247850418,0.2081538885831833,9.283185005187988,0.004795920103788376,-0.019183680415153503,-0.2579139173030853
642,2.534809921748326,1758,11.680000305175781,2.7983334064483643,2.264622211456299,1758,0.20100000500679016,0.0,-0.4300000071525574,-0.49287015199661255,0.06699205935001373,8.610872268676758,-0.07300456613302231,0.06447847932577133,-0.2789627015590668
643,2.534809921748326,1758,11.689000129699707,2.798866033554077,2.2647438049316406,1758,0.19900000095367432,0.0,-0.5879999995231628,-0.16508756577968597,-0.6292468309402466,8.601302146911621,-0.003996599931269884,-0.032239239662885666,-0.27922913432121277
644,2.534809921748326,1758,11.692000389099121,2.79958438873291,2.2653250694274902,1758,0.19699999690055847,0.0,-0.531000018119812,0.6699205636978149,-0.5383290648460388,10.283281326293945,0.005328800063580275,-0.012256240472197533,-0.2928175628185272
645,2.534809921748326,1758,11.692999839782715,2.7998239994049072,2.2655186653137207,1758,0.21899999678134918,0.0,-0.24799999594688416,0.3373528718948364,0.13398411870002747,9.984209060668945,-0.015187080949544907,-0.03756804019212723,-0.28429147601127625
646,2.534809921748326,1758,11.692999839782715,2.7998239994049072,2.2655186653137207,1758,0.20399999618530273,0.0,-0.4059999883174896,0.14116182923316956,1.6054167747497559,10.041630744934082,0.04396260157227516,0.07780048251152039,-0.2613776624202728
647,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.21199999749660492,0.0,-0.2809999883174896,0.9881328344345093,-0.11245095729827881,10.809646606445312,-0.04955784231424332,0.012789120897650719,-0.28349217772483826
648,2.534809921748326,1758,11.696000099182129,2.7989180088043213,2.2644755840301514,1758,0.21299999952316284,0.0,-0.25,0.3062494099140167,-0.3277825713157654,8.962580680847168,-0.008526080287992954,-0.008259640075266361,-0.285890132188797
649,2.534809921748326,1758,11.692000389099121,2.79958438873291,2.2653250694274902,1758,0.20600000023841858,0.0,-0.37299999594688416,-0.20576132833957672,-1.236960530281067,9.448272705078125,-0.024512480944395065,0.0077267601154744625,-0.28002846240997314
650,2.534809921748326,1758,11.692000389099121,2.79958438873291,2.2653250694274902,1758,0.2199999988079071,0.0,-0.26100000739097595,-0.43066322803497314,-0.05263661593198776,9.185090065002441,-0.0026644000317901373,0.007193880155682564,-0.26777219772338867
651,2.534809921748326,1758,11.684000015258789,2.7992916107177734,2.265397787094116,1758,0.19599999487400055,0.0,-0.5419999957084656,-0.021533161401748657,0.07656235247850418,9.931572914123535,0.0007993200561031699,-0.0026644000317901373,-0.2816270887851715
652,2.534809921748326,1758,11.684000015258789,2.7992916107177734,2.265397787094116,1758,0.21400000154972076,0.0,-0.2759999930858612,0.83979332447052,-0.339745432138443,10.577567100524902,-0.01332200039178133,-0.005595240276306868,-0.28455793857574463
653,2.534809921748326,1758,11.694000244140625,2.800063371658325,2.2657124996185303,1758,0.19200000166893005,0.0,-0.5569999814033508,0.7488754987716675,0.004785147029906511,10.178008079528809,0.01065760012716055,0.05728460103273392,-0.2896202802658081
654,2.534809921748326,1758,11.694000244140625,2.800063371658325,2.2657124996185303,1758,0.21899999678134918,0.0,-0.28299999237060547,0.4713369905948639,-0.14833955466747284,9.718633651733398,-0.03357144072651863,0.008792520500719547,-0.2981463670730591
655,2.534809921748326,1758,11.699999809265137,2.799875020980835,2.2652499675750732,1758,0.21400000154972076,0.0,-0.34200000762939453,0.48569241166114807,0.08852522075176239,9.508087158203125,0.0007993200561031699,0.0029308400116860867,-0.2853572368621826
656,2.534809921748326,1758,11.699999809265137,2.799875020980835,2.2652499675750732,1758,0.21899999678134918,0.0,-0.29600000381469727,-0.11005838215351105,0.0,9.893291473388672,-0.01625283993780613,-0.01332200039178133,-0.2976135015487671
657,2.534809921748326,1758,11.708999633789062,2.8004024028778076,2.265366315841675,1758,0.2150000035762787,0.0,-0.25600001215934753,0.16030243039131165,-0.4832998514175415,8.912336349487305,-0.022114520892500877,-0.02504536136984825,-0.2784298062324524
658,2.534809921748326,1758,11.708999633789062,2.8004024028778076,2.265366315841675,1758,0.19900000095367432,0.0,-0.42800000309944153,0.12441382557153702,-0.22968704998493195,9.936357498168945,-0.028509080410003662,-0.05142292007803917,-0.285623699426651
659,2.534809921748326,1758,11.692999839782715,2.7998239994049072,2.2655186653137207,1758,0.21400000154972076,0.0,-0.29600000381469727,0.11245095729827881,-0.6938463449478149,10.223466873168945,-0.034903641790151596,-0.02930840104818344,-0.2691044211387634
660,2.534809921748326,1758,11.692999839782715,2.7998239994049072,2.2655186653137207,1758,0.19300000369548798,0.0,-0.625,0.3780266046524048,-0.1315915435552597,9.479375839233398,-0.014920640736818314,0.003996599931269884,-0.28748875856399536
661,2.534809921748326,1758,11.680999755859375,2.7985727787017822,2.2648160457611084,1758,0.2160000056028366,0.0,-0.2849999964237213,0.6412097215652466,-0.27275338768959045,8.909943580627441,-0.02584468014538288,0.03330500051379204,-0.30667245388031006
662,2.534809921748326,1500,11.680999755859375,2.7985727787017822,2.2648160457611084,1758,0.21199999749660492,0.0,-0.29600000381469727,0.5335438847541809,0.24643507599830627,10.338310241699219,-0.03330500051379204,-0.015986399725079536,-0.2941497564315796
663,2.534809921748326,1500,11.680000305175781,2.7983334064483643,2.264622211456299,1758,0.21400000154972076,0.0,-0.32899999618530273,0.3828117549419403,0.26079049706459045,9.244903564453125,0.013055560179054737,-0.020249441266059875,-0.28082776069641113
664,2.534809921748326,1500,11.680000305175781,2.7983334064483643,2.264622211456299,1500,0.22100000083446503,0.0,-0.3109999895095825,0.1315915435552597,0.09570293873548508,8.539094924926758,0.008526080287992954,0.01625283993780613,-0.2749660909175873
665,2.534809921748326,1500,11.678000450134277,2.799476146697998,2.2658565044403076,1500,0.1979999989271164,0.0,-0.5440000295639038,0.41391521692276,-0.3086419701576233,8.395540237426758,-0.030374161899089813,0.0015986401122063398,-0.31519854068756104
666,2.534809921748326,1500,11.678000450134277,2.799476146697998,2.2658565044403076,1500,0.21899999678134918,0.0,-0.13600000739097595,0.12202125042676926,-0.02631830796599388,9.122882843017578,-0.012256240472197533,0.0013322000158950686,-0.1929025650024414
667,2.534809921748326,1500,11.706000328063965,2.799685001373291,2.2647857666015625,1500,0.20600000023841858,0.0,-0.28700000047683716,-0.3588860332965851,-0.7728012204170227,8.907550811767578,0.013854880817234516,0.0007993200561031699,-0.05914968252182007
668,2.534809921748326,1500,11.706000328063965,2.799685001373291,2.2647857666015625,1500,0.2199999988079071,0.0,-0.08100000023841858,0.5000478625297546,0.07656235247850418,9.457842826843262,-0.007193880155682564,0.03250567987561226,-0.03703515976667404
669,2.534809921748326,1500,11.678000450134277,2.799476146697998,2.2658565044403076,1500,0.21899999678134918,0.0,-0.0020000000949949026,0.09331036359071732,-0.016748014837503433,10.259355545043945,0.01198980025947094,0.03170635923743248,-0.05302156135439873
670,2.534809921748326,1500,11.678000450134277,2.799476146697998,2.2658565044403076,1500,0.19699999690055847,0.0,-0.2939999997615814,0.37324145436286926,0.10288066416978836,8.431428909301758,0.039166681468486786,0.009858280420303345,-0.022647401317954063
671,3.1994978492201747,1500,11.684000015258789,2.7992916107177734,2.265397787094116,1500,0.22100000083446503,0.0,-0.03200000151991844,0.41391521692276,-0.44980382919311523,8.991291046142578,-0.018384359776973724,-0.009325399994850159,-0.0500907227396965
672,3.1994978492201747,1500,11.684000015258789,2.7992916107177734,2.265397787094116,1500,0.19300000369548798,0.0,-0.26499998569488525,0.34692317247390747,0.25361278653144836,10.173222541809082,0.0010657600359991193,0.033837880939245224,-0.04369616135954857
673,3.1994978492201747,1500,11.678000450134277,3.534217119216919,2.861109972000122,1500,0.2329999953508377,0.0,-0.08100000023841858,0.5287587642669678,-0.5574696063995361,9.048712730407715,0.011723360046744347,0.02158164046704769,-0.045028362423181534
674,3.1994978492201747,1500,11.678000450134277,3.534217119216919,2.861109972000122,1500,0.2549999952316284,0.0,-0.07199999690055847,0.19379845261573792,-0.4713369905948639,8.405110359191895,-0.0231802798807621,0.019183680415153503,-0.047692760825157166
675,3.1994978492201747,1500,11.715999603271484,3.5343265533447266,2.8590292930603027,1500,0.2630000114440918,0.0,-0.04800000041723251,0.4210929274559021,-0.15790985524654388,9.692315101623535,-0.004263040143996477,-0.01811792142689228,-0.03969956189393997
676,3.1994978492201747,1500,11.715999603271484,3.5343265533447266,2.8590292930603027,1500,0.27300000190734863,0.0,-0.10100000351667404,0.6818834543228149,-0.0693846344947815,9.716240882873535,0.011456920765340328,-0.05168936029076576,-0.030640600249171257
677,3.1994978492201747,1500,11.694999694824219,3.5344889163970947,2.8604021072387695,1500,0.2750000059604645,0.0,-0.06800000369548798,0.15312470495700836,-0.38041919469833374,9.603790283203125,-0.005062360316514969,0.0037301601842045784,-0.012256240472197533
678,3.1994978492201747,1500,11.694999694824219,3.5344889163970947,2.8604021072387695,1500,0.27900001406669617,0.0,-0.024000000208616257,0.677098274230957,0.5694324970245361,9.962676048278809,-0.015187080949544907,-0.0500907227396965,-0.031439922749996185
679,3.1994978492201747,1500,11.697000503540039,3.5350935459136963,2.860891342163086,1500,0.2770000100135803,0.0,-0.06300000101327896,-0.31821227073669434,-0.1626949906349182,9.756915092468262,-0.01705216057598591,0.03170635923743248,-0.04662699997425079
680,3.1994978492201747,1500,11.697000503540039,3.5350935459136963,2.860891342163086,1500,0.2770000100135803,0.0,-0.024000000208616257,0.4019523561000824,-0.277538537979126,9.264044761657715,0.010924040339887142,0.01065760012716055,-0.0386338010430336
681,3.1994978492201747,1500,11.706999778747559,3.5348634719848633,2.8600852489471436,1500,0.2849999964237213,0.0,-0.07000000029802322,0.830223023891449,-0.28710880875587463,10.072734832763672,0.029574841260910034,-0.0927211195230484,-0.05248868092894554
682,3.1994978492201747,1500,11.706999778747559,3.5348634719848633,2.8600852489471436,1500,0.2840000092983246,0.0,-0.10100000351667404,0.19858360290527344,-0.3588860332965851,9.532012939453125,-0.028509080410003662,-0.007193880155682564,-0.03596940264105797
683,3.1994978492201747,1500,11.701000213623047,3.534677267074585,2.8602445125579834,1500,0.2840000092983246,0.0,-0.061000000685453415,0.17944301664829254,0.3086419701576233,9.436309814453125,0.030640600249171257,0.04183107987046242,-0.059682562947273254
684,3.1994978492201747,1500,11.701000213623047,3.534677267074585,2.8602445125579834,1500,0.28200000524520874,0.0,-0.024000000208616257,-0.07416977733373642,-0.28471624851226807,9.778448104858398,0.011723360046744347,0.06687644124031067,-0.043429721146821976
685,3.1994978492201747,1894,11.687999725341797,3.53399658203125,2.8603134155273438,1500,0.2809999883174896,0.0,-0.0020000000949949026,0.18422816693782806,-0.16508756577968597,10.455546379089355,0.0018650800921022892,-0.055419523268938065,-0.023446720093488693
686,3.1994978492201747,1894,11.687999725341797,3.53399658203125,2.8603134155273438,1500,0.28299999237060547,0.0,-0.02800000086426735,0.7345200777053833,0.1818355917930603,10.204325675964355,-0.005595240276306868,-0.005328800063580275,-0.025311801582574844
687,3.1994978492201747,1894,11.694000244140625,3.7160935401916504,2.678250789642334,1894,0.2800000011920929,0.0,-0.10100000351667404,0.48090726137161255,-0.014355440624058247,9.668389320373535,0.00452948035672307,0.0031972802244126797,-0.043429721146821976
688,3.1994978492201747,1894,11.694000244140625,3.7160935401916504,2.678250789642334,1894,0.2840000092983246,0.0,-0.17100000381469727,0.239257350564003,0.10766580700874329,9.113312721252441,0.0002664400089997798,0.00452948035672307,-0.11510208249092102
689,3.1994978492201747,1894,11.684000015258789,3.716161012649536,2.679205894470215,1894,0.28600001335144043,0.0,-0.2590000033378601,-0.20336875319480896,-0.5072255730628967,8.883625030517578,0.007993199862539768,-0.006927440408617258,-0.18037988245487213
690,3.1994978492201747,1894,11.684000015258789,3.716161012649536,2.679205894470215,1894,0.2770000100135803,0.0,-0.4189999997615814,0.6292468309402466,0.11484352499246597,9.929180145263672,-0.01625283993780613,0.013055560179054737,-0.371417373418808
691,3.1994978492201747,1894,11.690000534057617,3.7164461612701416,2.6789584159851074,1894,0.27799999713897705,0.0,-0.5550000071525574,0.5383290648460388,-0.3708488941192627,9.276007652282715,-0.006927440408617258,0.019183680415153503,-0.4798584580421448
692,3.1994978492201747,1894,11.690000534057617,3.7164461612701416,2.6789584159851074,1894,0.25600001215934753,0.0,-0.9330000281333923,-0.37324145436286926,0.5287587642669678,8.663508415222168,-0.019983001053333282,-0.010124720633029938,-0.5227553248405457
693,3.1994978492201747,1894,11.694999694824219,3.7164111137390137,2.6784799098968506,1894,0.2750000059604645,0.0,-0.5220000147819519,0.3325677216053009,0.5766102075576782,9.534405708312988,0.010391159914433956,-0.05168936029076576,-0.49264758825302124
694,3.1994978492201747,1894,11.694999694824219,3.7164111137390137,2.6784799098968506,1894,0.28299999237060547,0.0,-0.5640000104904175,0.555077075958252,-0.32299742102622986,9.752129554748535,-0.026377560570836067,0.015187080949544907,-0.49691063165664673
695,3.1994978492201747,1894,11.711999893188477,3.716933250427246,2.6774933338165283,1894,0.2709999978542328,0.0,-0.6190000176429749,0.05263661593198776,0.031103456392884254,9.046319961547852,-0.04476192221045494,0.011723360046744347,-0.5107654929161072
696,3.1994978492201747,1894,11.711999893188477,3.716933250427246,2.6774933338165283,1894,0.2529999911785126,0.0,-0.8450000286102295,-0.06699205935001373,-0.4761221408843994,8.814240455627441,-0.026111120358109474,0.028775520622730255,-0.5006407499313354
697,3.1994978492201747,1894,11.690999984741211,3.716763734817505,2.679187536239624,1894,0.27900001406669617,0.0,-0.5529999732971191,0.5598621964454651,0.045458897948265076,9.831084251403809,0.04316328093409538,-0.07753404229879379,-0.4937133491039276
698,3.1994978492201747,1894,11.690999984741211,3.716763734817505,2.679187536239624,1894,0.2800000011920929,0.0,-0.45399999618530273,0.8948224782943726,-0.2129390388727188,9.823906898498535,0.0007993200561031699,0.015719961374998093,-0.494779109954834
699,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.28200000524520874,0.0,-0.5370000004768372,0.4474112391471863,-0.5239735841751099,8.826203346252441,-0.02397960051894188,0.02051588147878647,-0.5152949690818787
700,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.2549999952316284,0.0,-0.8050000071525574,-0.3971672058105469,1.248923420906067,8.859699249267578,0.0029308400116860867,0.05222224071621895,-0.5070353150367737
701,3.1994978492201747,1894,11.70300006866455,3.715702533721924,2.6770613193511963,1894,0.27300000190734863,0.0,-0.6819999814033508,0.44262608885765076,-1.3685520887374878,9.902861595153809,-0.034903641790151596,-0.020782319828867912,-0.5419389605522156
702,3.1994978492201747,1894,11.70300006866455,3.715702533721924,2.6770613193511963,1894,0.28700000047683716,0.0,-0.5400000214576721,0.18422816693782806,-0.5167958736419678,8.720930099487305,-0.0173186007887125,0.02744332142174244,-0.5459355711936951
703,3.1994978492201747,1894,11.694999694824219,3.7164111137390137,2.6784799098968506,1894,0.28600001335144043,0.0,-0.5440000295639038,0.02392573468387127,-0.21054646372795105,9.467412948608398,0.008259640075266361,0.019450120627880096,-0.5611226558685303
704,3.1994978492201747,1894,11.694999694824219,3.7164111137390137,2.6784799098968506,1894,0.2709999978542328,0.0,-0.781000018119812,0.0,0.8469710350036621,8.577376365661621,0.017585041001439095,-0.03010772168636322,-0.5456691384315491
705,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.2630000114440918,0.0,-0.8119999766349792,-0.0023925735149532557,-0.12919896841049194,9.510479927062988,-0.006661000195890665,-0.020782319828867912,-0.5701816082000732
706,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.289000004529953,0.0,-0.5550000071525574,-0.5263661742210388,0.05981433764100075,8.560627937316895,-0.0013322000158950686,0.03543652221560478,-0.5344786643981934
707,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.2840000092983246,0.0,-0.5090000033378601,-0.47372955083847046,-0.44262608885765076,9.469805717468262,-0.0010657600359991193,-0.013055560179054737,-0.5283505320549011
708,3.1994978492201747,1894,11.697000503540039,3.7170467376708984,2.6789379119873047,1894,0.289000004529953,0.0,-0.5550000071525574,0.0813474953174591,-0.43544837832450867,9.314289093017578,0.01332200039178133,-0.05994900315999985,-0.5302156209945679
709,3.1994978492201747,1894,11.687000274658203,3.715492010116577,2.6782710552215576,1894,0.2630000114440918,0.0,-0.8050000071525574,0.3971672058105469,-0.08852522075176239,9.247296333312988,-0.0231802798807621,-0.011456920765340328,-0.5403403639793396
710,3.1994978492201747,1894,11.687000274658203,3.715492010116577,2.6782710552215576,1894,0.2639999985694885,0.0,-0.8429999947547913,-0.19140587747097015,0.06699205935001373,9.122882843017578,-0.011190480552613735,0.027709761634469032,-0.5376759171485901
711,3.1994978492201747,1894,11.704000473022461,3.716020345687866,2.6772899627685547,1894,0.2840000092983246,0.0,-0.5260000228881836,0.29907169938087463,-0.28710880875587463,9.838262557983398,-0.020782319828867912,0.006661000195890665,-0.5366101861000061
712,3.1994978492201747,1894,11.704000473022461,3.716020345687866,2.6772899627685547,1894,0.2849999964237213,0.0,-0.5440000295639038,0.8493635654449463,-1.0192363262176514,9.393243789672852,-0.03410432115197182,0.031439922749996185,-0.5208902359008789
713,3.1994978492201747,1894,11.690999984741211,3.716763734817505,2.679187536239624,1894,0.289000004529953,0.0,-0.5550000071525574,0.45458897948265076,-1.2178199291229248,8.675471305847168,-0.04476192221045494,-0.026111120358109474,-0.5219559669494629
714,3.1994978492201747,1894,11.690999984741211,3.716763734817505,2.679187536239624,1894,0.2630000114440918,0.0,-0.7900000214576721,0.966599702835083,-0.19140587747097015,10.364628791809082,0.05089004337787628,0.06634356081485748,-0.5046373605728149
715,3.1994978492201747,1894,11.694000244140625,3.7160935401916504,2.678250789642334,1894,0.2680000066757202,0.0,-0.8429999947547913,0.7440903782844543,0.2560053765773773,9.376495361328125,-0.014387760311365128,-0.06847508251667023,-0.5400738716125488
716,3.1994978492201747,1894,11.694000244140625,3.7160935401916504,2.678250789642334,1894,0.28299999237060547,0.0,-0.4690000116825104,0.10766580700874329,0.7656235098838806,10.189970970153809,0.04795920103788376,-0.021848080679774284,-0.5083675384521484
717,3.1994978492201747,1894,11.690000534057617,3.7164461612701416,2.6789584159851074,1894,0.28700000047683716,0.0,-0.5329999923706055,0.5598621964454651,-0.6364245414733887,8.433821678161621,-0.022913841530680656,-0.012522680684924126,-0.5286169648170471
718,3.1994978492201747,1894,11.690000534057617,3.7164461612701416,2.6789584159851074,1894,0.28200000524520874,0.0,-0.4449999928474426,0.31103456020355225,-0.6077136397361755,7.371519088745117,0.0018650800921022892,0.024512480944395065,-0.49930858612060547
719,3.1994978492201747,1894,11.682999610900879,3.7158427238464355,2.6789767742156982,1894,0.2750000059604645,0.0,-0.656000018119812,-0.19379845261573792,0.37324145436286926,10.091875076293945,-0.031173480674624443,0.003463720204308629,-0.49264758825302124
720,3.1994978492201747,1894,11.682999610900879,3.7158427238464355,2.6789767742156982,1894,0.2619999945163727,0.0,-0.8029999732971191,0.2823236584663391,-0.6172839403152466,7.555747032165527,-0.019983001053333282,0.018384359776973724,-0.5336793661117554
721,3.1994978492201747,1236,11.70300006866455,3.7173280715942383,2.6786868572235107,1894,0.28700000047683716,0.0,-0.5640000104904175,-0.29189395904541016,-0.9307110905647278,9.285577774047852,0.006927440408617258,-0.07113948464393616,-0.5184922814369202
722,3.1994978492201747,1236,11.699000358581543,3.716057300567627,2.6777713298797607,1894,0.2800000011920929,0.0,-0.4650000035762787,-0.07656235247850418,0.4641592502593994,8.479280471801758,-0.04582768306136131,0.0578174814581871,-0.5283505320549011
