Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z,,Lin_X,0.035999999
2.990858705,1789,12.15600014,3.341211796,2.63380003,1789,0.25,0,-0.597000003,-0.059814338,-0.693846345,9.103742599,-0.013854881,0.03703516,-0.371150941,,,
2.990858705,1789,12.15600014,3.341211796,2.63380003,1789,0.268000007,0,-0.430000007,0.322997421,0.356493443,8.371614456,0.0213152,-0.00479592,-0.390867501,,,
2.990858705,1789,12.14799976,3.342387199,2.635441065,1789,0.268000007,0,-0.474000007,0.385204345,-0.698631465,8.87166214,-0.014920641,0.014654201,-0.397528499,,,
2.990858705,1789,12.14799976,3.342387199,2.635441065,1789,0.237000003,0,-0.714999974,0.626854241,-0.471336991,9.553545952,-0.00106576,0.026644001,-0.399926454,,,
2.990858705,1789,12.14900017,3.340975046,2.633970737,1789,0.266000003,0,-0.409999996,-0.078954928,-0.77040869,9.25447464,-0.049824283,0,-0.404189497,,,
2.990858705,1789,12.14900017,3.340975046,2.633970737,1789,0.263999999,0,-0.395000011,0.46176669,-0.634031951,9.106134415,0.00426304,-0.01412132,-0.385538697,,,
2.990858705,1789,12.15200043,3.341800213,2.634621382,1789,0.243000001,0,-0.699999988,0.631639421,-0.088525221,10.20432568,0.029574841,-0.0079932,-0.396196306,,,
2.990858705,1789,12.15200043,3.341800213,2.634621382,1789,0.254000008,0,-0.574999988,-0.107665807,-0.224901915,9.55833149,-0.02344672,-0.00612812,-0.397262067,,,
2.990858705,1789,12.16300011,3.339757204,2.63531661,1789,0.261000007,0,-0.395000011,0.129198968,0.074169777,9.83347702,-0.041298203,-0.00959184,-0.390334606,,,
2.990858705,1789,12.16300011,3.339757204,2.63531661,1789,0.250999987,0,-0.486999989,0.433055818,-0.337352872,8.610872269,-0.054353762,-0.02078232,-0.381542087,,,
2.990858705,1789,12.15600014,3.341211796,2.63380003,1789,0.243000001,0,-0.699999988,0.277538538,0.069384634,10.02966785,0.017052161,-0.00719388,-0.368752986,,,
2.990858705,1789,12.15600014,3.341211796,2.63380003,1789,0.268999994,0,-0.412,0.205761328,-0.327782571,8.814240456,0,-0.072471686,-0.387670219,,,
2.990858705,1789,12.14599991,3.341836929,2.635007381,1789,0.270000011,0,-0.388000011,-0.181835592,-0.205761328,9.974638939,-0.0159864,-0.038100921,-0.372749567,,,
2.990858705,1789,12.14599991,3.341836929,2.635007381,1789,0.25,0,-0.537,0.327782571,-0.114843525,10.8287878,-0.0053288,0.011456921,-0.383407176,,,
2.990858705,1789,12.1619997,3.342860699,2.635099888,1789,0.243000001,0,-0.662999988,0.485692412,0.495262712,9.965068817,-0.01039116,0.01225624,-0.386071563,,,
2.990858705,1789,12.1619997,3.342860699,2.635099888,1789,0.268999994,0,-0.409999996,0.189013302,0.279931098,10.41008759,-0.008792521,-0.046094123,-0.378344804,,,
2.990858705,1789,12.14000034,3.341872215,2.635391712,1789,0.270000011,0,-0.404000014,0.196191028,0.380419195,9.314289093,0.00612812,0.015719961,-0.391400367,,,
2.990858705,1789,12.14000034,3.341872215,2.635391712,1789,0.246000007,0,-0.638000011,0.490477562,-0.112450957,9.271222115,-0.029308401,0.029574841,-0.377811939,,,
2.752875449,1789,12.14799976,3.342387199,2.635441065,1789,0.246000007,0,-0.615999997,0.212939039,-0.342138022,8.161067963,-0.01438776,0.022380961,-0.374881089,,,
2.752875449,1815,12.14799976,3.342387199,2.635441065,1789,0.266000003,0,-0.395000011,-0.071777202,-0.052636616,9.17551899,0.00985828,0.02104876,-0.392466128,,,
2.752875449,1815,12.14900017,3.074372053,2.42473793,1789,0.261000007,0,-0.398999989,-0.107665807,-0.15551728,9.350176811,0.00186508,0.01545352,-0.390601039,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.228,0,-0.765999973,0.248827651,-0.141161829,9.165948868,-0.00746032,-0.00825964,-0.379410565,,,
2.752875449,1815,12.14599991,3.105664492,2.395461082,1815,0.248999998,0,-0.407999992,0.090917796,-0.236864775,9.541583061,-0.00959184,-0.02318028,-0.386870891,,,
2.752875449,1815,12.14599991,3.105664492,2.395461082,1815,0.231000006,0,-0.569999993,0.174657866,-0.186620727,8.6084795,-0.00026644,0.00426304,-0.383673608,,,
2.752875449,1815,12.14000034,3.105816841,2.395964146,1815,0.243000001,0,-0.428000003,0.011962867,-0.363671184,9.661211967,-0.029308401,0.017052161,-0.378344804,,,
2.752875449,1815,12.14000034,3.105816841,2.395964146,1815,0.241999999,0,-0.398999989,0.562254786,-0.023925735,8.941046715,-0.027176881,-0.02824264,-0.381542087,,,
2.752875449,1815,12.14400005,3.105153322,2.395066738,1815,0.230000004,0,-0.523999989,0.284716249,-0.157909855,9.364532471,-0.04209752,0.00373016,-0.370884478,,,
2.752875449,1815,12.14400005,3.105153322,2.395066738,1815,0.238999993,0,-0.404000014,0.366063744,-0.562254786,9.005646706,-0.019450121,-0.0159864,-0.36422348,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.221000001,0,-0.638000011,0.009570294,-0.320604861,8.878840446,0.02344672,-0.02104876,-0.366088569,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.243000001,0,-0.352999985,0.490477562,1.370944619,9.603790283,0.0159864,-0.069540843,-0.360493332,,,
2.752875449,1815,12.15100002,3.105255604,2.394759655,1815,0.241999999,0,-0.389999986,-0.169872716,0.291893959,8.486457825,-0.049824283,0.027443321,-0.368220091,,,
2.752875449,1815,12.15100002,3.105255604,2.394759655,1815,0.230000004,0,-0.532999992,0.354100883,-0.696238875,9.448272705,-0.0119898,-0.014920641,-0.374081761,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.243000001,0,-0.340000004,0.00717772,-0.179443017,10.60627842,0.022380961,0.01092404,-0.370351613,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.216000006,0,-0.685000002,0.370848894,-0.021533161,8.536702156,-0.01092404,0.00959184,-0.352500141,,,
2.752875449,1815,12.14299965,3.104897499,2.394869328,1815,0.239999995,0,-0.352999985,0.791941822,-0.777586401,8.957795143,0.00239796,0.013322,-0.364489943,,,
2.752875449,1815,12.14299965,3.104897499,2.394869328,1815,0.228,0,-0.546000004,-0.055029191,-0.263183087,8.240023613,-0.014654201,0.01891724,-0.374081761,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.239999995,0,-0.384000003,0.445018679,-0.011962867,9.572686195,-0.00559524,0.029041961,-0.362891287,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.245000005,0,-0.368000001,0.409130067,-0.043066323,9.462628365,-0.013322,-0.00586168,-0.367687225,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.228,0,-0.58099997,0.61489141,-0.011962867,9.697100639,-0.033571441,0.0119898,-0.372749567,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.243000001,0,-0.398999989,0.15073213,-0.861326456,9.577471733,0.01172336,0.027176881,-0.370351613,,,
2.752875449,1815,12.13899994,3.10556078,2.395766497,1815,0.218999997,0,-0.711000025,0.062206913,0.327782571,9.249689102,0.013588441,0.026377561,-0.363957047,,,
2.752875449,1815,12.13899994,3.10556078,2.395766497,1815,0.243000001,0,-0.389999986,0.30864197,0.45698154,9.539190292,0.014654201,-0.022114521,-0.365555704,,,
2.752875449,1815,12.15799999,3.103667259,2.396139145,1815,0.218999997,0,-0.681999981,0.418700367,-0.60771364,9.601397514,-0.031439923,-0.06554424,-0.383940041,,,
2.752875449,1815,12.15799999,3.103667259,2.396139145,1815,0.238999993,0,-0.398999989,0.260790497,0.318212271,8.92429924,-0.017585041,0.01918368,-0.361825526,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.229000002,0,-0.546000004,0.215331614,-0.31103456,9.051105499,-0.022647401,0.023979601,-0.350901484,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.246000007,0,-0.425000012,0.284716249,-0.332567722,9.749736786,-0.00559524,-0.008792521,-0.366621464,,,
2.752875449,1815,12.15100002,3.105255604,2.394759655,1815,0.224999994,0,-0.648999989,0.46415925,-0.61967653,9.010432243,-0.024778921,-0.00985828,-0.373016,,,
2.752875449,1815,12.15200043,3.105511427,2.394956827,1815,0.246000007,0,-0.370999992,-0.394774616,-0.779978991,9.658819199,-0.00612812,0.0053288,-0.385005802,,,
2.752875449,1815,12.15200043,3.105511427,2.394956827,1815,0.221000001,0,-0.660000026,0.564647317,0.210546464,7.967269897,-0.014654201,-0.00319728,-0.352766573,,,
2.752875449,1815,12.13399982,3.104281664,2.394779682,1815,0.245000005,0,-0.375,0.12202125,-0.385204345,8.211312294,-0.013322,-0.00452948,-0.360226899,,,
2.752875449,1815,12.13399982,3.104281664,2.394779682,1815,0.244000003,0,-0.389999986,0.485692412,0.370848894,9.732989311,-0.022913842,0.00586168,-0.38287428,,,
2.752875449,1815,12.13199997,3.105454922,2.396069765,1815,0.229000002,0,-0.56400001,0.433055818,-0.002392574,9.390851021,0.035170082,-0.026910441,-0.373016,,,
2.752875449,1815,12.13199997,3.105454922,2.396069765,1815,0.244000003,0,-0.356999993,-0.040673748,-0.653172553,9.735381126,0.00106576,0.01678572,-0.388203084,,,
2.752875449,1815,12.15400028,3.106022358,2.395350933,1815,0.218999997,0,-0.69599998,-0.165087566,0.112450957,9.54397583,0.00213152,0.034104321,-0.375147521,,,
2.752875449,1815,12.15400028,3.106022358,2.395350933,1815,0.241999999,0,-0.345999986,0.270360798,-0.074169777,8.400325775,0.0013322,-0.01039116,-0.352500141,,,
2.752875449,1815,12.13800049,3.105305195,2.395569324,1815,0.238999993,0,-0.404000014,0.15073213,-0.129198968,9.426739693,-0.0053288,-0.014920641,-0.359427571,,,
2.752875449,1815,12.13800049,3.105305195,2.395569324,1815,0.231999993,0,-0.43599999,0.449803829,0.047851469,9.65642643,-0.00746032,-0.045028362,-0.363424182,,,
2.752875449,1815,12.15600014,3.103156805,2.395744801,1815,0.239999995,0,-0.298000008,0.349315733,-0.492870152,10.34788036,0.019716561,-0.030374162,-0.351967245,,,
2.752875449,1815,12.15600014,3.103156805,2.395744801,1815,0.216999993,0,-0.638000011,-0.00717772,-0.378026605,9.395636559,-0.02104876,0.02824264,-0.344506919,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.240999997,0,-0.319999993,-0.050244045,0.413915217,9.931572914,-0.030374162,-0.00373016,-0.325589687,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.223000005,0,-0.469000012,0.258397937,-0.478514701,9.654033661,-0.0373016,0.00319728,-0.337845922,,,
2.752875449,1815,12.16499996,3.103764534,2.395829201,1815,0.237000003,0,-0.331,0.428270668,-0.413915217,10.01531315,-0.015187081,-0.01225624,-0.324257493,,,
2.752875449,1815,12.16499996,3.103764534,2.395829201,1815,0.234999999,0,-0.312999994,0.399559766,-0.191405877,9.101349831,-0.00639456,0.03756804,-0.314399213,,,
2.752875449,1815,12.14099979,3.104386091,2.394474745,1815,0.225999996,0,-0.493999988,0.339745432,-0.851756155,9.622930527,0.020515881,-0.063945599,-0.33278358,,,
2.752875449,1815,12.14099979,3.104386091,2.394474745,1815,0.244000003,0,-0.272000015,0.440233529,0.538329065,9.161164284,0.023979601,-0.027709762,-0.314399213,,,
2.752875449,1815,12.14099979,3.104386091,2.394474745,1815,0.230000004,0,-0.48300001,0.181835592,-0.445018679,8.223275185,-0.00239796,-0.00506236,-0.322925299,,,
2.752875449,1815,12.14099979,3.104386091,2.394474745,1815,0.241999999,0,-0.345999986,0.631639421,-0.232079625,9.027179718,-0.00692744,-0.034903642,-0.345839143,,,
2.752875449,1815,12.13899994,3.10556078,2.395766497,1815,0.244000003,0,-0.303000003,0.179443017,0.138769269,9.041535378,-0.02611112,0.00639456,-0.349036425,,,
2.752875449,1815,12.13899994,3.10556078,2.395766497,1815,0.221000001,0,-0.632000029,0.244042501,-0.066992059,10.17561531,-0.011190481,-0.01225624,-0.355164528,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.246000007,0,-0.333000004,0.562254786,-0.267968237,9.316680908,0.00772676,0.02318028,-0.381808519,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.246999994,0,-0.384000003,-0.385204345,-0.480907261,9.182697296,-0.00852608,0.05648528,-0.385272264,,,
2.752875449,1815,12.15100002,3.105255604,2.394759655,1815,0.223000005,0,-0.634000003,0.380419195,-0.942673981,8.914729118,-0.00772676,-0.022114521,-0.434563667,,,
2.752875449,1815,12.15100002,3.105255604,2.394759655,1815,0.243000001,0,-0.365999997,0.086132646,-0.050244045,9.957890511,0.018117921,0.041031763,-0.433497906,,,
2.752875449,1815,12.14700031,3.105920315,2.395658255,1815,0.216000006,0,-0.748000026,0.425878078,0.205761328,9.32625103,-0.02078232,0.00026644,-0.432165682,,,
2.752875449,1815,12.14700031,3.105920315,2.395658255,1815,0.244000003,0,-0.388000011,-0.021533161,-0.681883454,9.529620171,-0.02344672,0.01625284,-0.419909447,,,
2.752875449,1815,12.14700031,3.105920315,2.395658255,1815,0.223000005,0,-0.632000029,0.322997421,-0.081347495,9.773662567,-0.00479592,0.041031763,-0.411649823,,,
2.752875449,1815,12.14700031,3.105920315,2.395658255,1815,0.240999997,0,-0.395000011,-0.086132646,-0.03349603,9.979424477,0.026377561,-0.017585041,-0.403390169,,,
2.752875449,1815,12.12800026,3.104431152,2.395279884,1815,0.234999999,0,-0.442999989,0.31581971,-0.655565143,9.082208633,-0.00373016,0.00639456,-0.410850495,,,
2.752875449,1815,12.12800026,3.104431152,2.395279884,1815,0.239999995,0,-0.375,0.002392574,0.590965629,9.37888813,-0.008792521,-0.01838436,-0.39859426,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.239999995,0,-0.326999992,0.076562352,-0.028710881,10.30242157,-0.029308401,-0.0079932,-0.383940041,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.218999997,0,-0.648999989,0.217724189,0.114843525,9.546368599,-0.059682563,0.038900241,-0.373548895,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.245000005,0,-0.375,-0.126806393,-0.114843525,9.192267418,-0.01412132,-0.00346372,-0.383940041,,,
2.752875449,1815,12.14900017,3.104744434,2.394365549,1815,0.224000007,0,-0.606000006,0.387596905,-0.248827651,8.295052528,0.00825964,-0.07486964,-0.382607847,,,
2.752875449,1815,12.14599991,3.105664492,2.395461082,1815,0.245000005,0,-0.340000004,0.141161829,-0.820652723,10.1875782,-0.00053288,-0.026910441,-0.356496722,,,
2.752875449,1815,12.14599991,3.105664492,2.395461082,1815,0.245000005,0,-0.333000004,0.363671184,0.397167206,9.601397514,0.01039116,-0.006661,-0.352233678,,,
2.752875449,1815,12.14000034,3.105816841,2.395964146,1815,0.223000005,0,-0.665000021,0.014355441,-0.019140588,10.03923798,-0.00159864,-0.01412132,-0.367953658,,,
2.752875449,1815,12.14000034,3.105816841,2.395964146,1815,0.244000003,0,-0.375,0.14594698,0.540721595,11.04651165,0.00213152,-0.02104876,-0.375147521,,,
2.752875449,1815,12.15999985,3.104177713,2.396533251,1815,0.230000004,0,-0.546000004,0.246435076,0.421092927,8.601302147,0.00772676,0.017585041,-0.368752986,,,
2.752875449,1815,12.15999985,3.104177713,2.396533251,1815,0.245000005,0,-0.386000007,0.7680161,-0.196191028,8.505599022,-0.054886643,0.00213152,-0.382341415,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.247999996,0,-0.384000003,0.047851469,-0.425878078,10.09426785,-0.00852608,-0.00612812,-0.38287428,,,
2.752875449,1815,12.13700008,3.105049133,2.395371914,1815,0.222000003,0,-0.690999985,-0.102880664,0.354100883,9.977031708,0.0106576,0.039966002,-0.372483134,,,
2.752875449,1815,12.15299988,3.105766535,2.395153761,1815,0.216000006,0,-0.707000017,0.818260133,-0.399559766,9.589434624,0.00186508,0.026644001,-0.391933262,,,
2.752875449,1815,12.14400005,3.105153322,2.395066738,1815,0.243000001,0,-0.356999993,0.232079625,-0.777586401,9.922001839,-0.027443321,-0.02371316,-0.386870891,,,
2.752875449,1815,12.14400005,3.105153322,2.395066738,1815,0.232999995,0,-0.501999974,0.418700367,-0.30146426,9.165948868,-0.0053288,0.017052161,-0.385272264,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.239999995,0,-0.388000011,0.476122141,0.057421762,9.445879936,-0.01412132,0.00346372,-0.362091959,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.244000003,0,-0.372999996,-0.019140588,-0.15073213,10.22585869,-0.022647401,-0.00692744,-0.374081761,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.223000005,0,-0.634000003,0.15073213,-0.148339555,9.106134415,-0.013322,0.022647401,-0.366887897,,,
2.752875449,1815,12.14999962,3.105000019,2.394562483,1815,0.241999999,0,-0.356999993,0.535936475,0.258397937,9.737773895,-0.031173481,-0.013588441,-0.373548895,,,
2.752875449,1815,12.15799999,3.103667259,2.396139145,1815,0.215000004,0,-0.69599998,0.665135443,0.028710881,8.627619743,-0.053288002,-0.00186508,-0.374881089,,,
2.752875449,1815,12.15799999,3.103667259,2.396139145,1815,0.241999999,0,-0.377000004,-0.514403284,0.167480141,8.524739265,-0.02850908,0.01172336,-0.343974054,,,
2.752875449,1815,12.15600014,3.103156805,2.395744801,1815,0.224999994,0,-0.493999988,0.495262712,0.141161829,8.10125351,0.042630401,-0.015187081,-0.337845922,,,
2.752875449,1815,12.15600014,3.103156805,2.395744801,1815,0.238999993,0,-0.333000004,0.45698154,0.191405877,9.098957062,0.029308401,0.00053288,-0.343441159,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.244000003,0,-0.342000008,0.30146426,-1.012058616,10.09666061,-0.031439923,-0.0106576,-0.348769963,,,
2.752875449,1815,12.14500046,3.105409145,2.39526391,1815,0.217999995,0,-0.634000003,0.557469606,-0.605321109,10.71394444,-0.039433122,0.00186508,-0.359694004,,,
2.752875449,1815,12.15400028,3.106022358,2.395350933,1815,0.243000001,0,-0.338,0.30385682,-0.598143399,9.199444771,-0.020515881,0.02104876,-0.342108965,,,
2.63277192,1815,12.15400028,3.106022358,2.395350933,1815,0.218999997,0,-0.707000017,0.380419195,0.031103456,7.792612076,-0.0079932,0.0026644,-0.347171336,,,
2.63277192,1815,12.15799999,3.103667259,2.396139145,1815,0.243000001,0,-0.360000014,0.184228167,-0.212939039,9.443487167,-0.00479592,0.029841281,-0.370351613,,,
2.63277192,1815,12.15799999,2.968578339,2.291445255,1815,0.239999995,0,-0.375,0.086132646,-0.141161829,9.022395134,-0.01891724,0.019983001,-0.369552284,,,
2.63277192,1815,12.14299965,2.969975233,2.290304661,1815,0.228,0,-0.474000007,0.076562352,-0.490477562,10.9077425,0.00959184,-0.019450121,-0.359694004,,,
2.63277192,1815,12.14299965,2.969975233,2.290304661,1815,0.238000005,0,-0.381999999,0.212939039,-0.047851469,10.05837917,-0.017585041,0.00426304,-0.34557268,,,
2.63277192,1815,12.15999985,2.96906662,2.291822195,1815,0.218999997,0,-0.638000011,0.148339555,0.337352872,8.912336349,-0.02344672,0.022913842,-0.365289241,,,
2.63277192,1815,12.15999985,2.96906662,2.291822195,1815,0.231999993,0,-0.331,0.291893959,-0.61010623,9.431524277,-0.019983001,0.01225624,-0.373815328,,,
2.63277192,1815,12.1420002,2.969730854,2.290116072,1815,0.215000004,0,-0.574999988,0.62446171,-0.287108809,8.900373459,-0.025578242,0.012789121,-0.372483134,,,
2.63277192,1815,12.1420002,2.969730854,2.290116072,1815,0.229000002,0,-0.345999986,0.126806393,0.246435076,8.986506462,0.0013322,0.038100921,-0.349569291,,,
2.63277192,1815,12.13899994,2.970683098,2.291236162,1815,0.216999993,0,-0.513000011,0.086132646,0.15551728,9.189874649,-0.01172336,-0.027176881,-0.355963856,,,
2.63277192,1815,12.13899994,2.970683098,2.291236162,1815,0.223000005,0,-0.335000008,0.019140588,-0.724949777,9.926787376,-0.017052161,-0.055153083,-0.367420763,,,
2.63277192,1815,12.1619997,2.969554901,2.292199135,1815,0.222000003,0,-0.351000011,-0.08374007,-0.318212271,10.0559864,-0.0213152,-0.00559524,-0.369818747,,,
2.63277192,1815,12.1619997,2.969554901,2.292199135,1815,0.221000001,0,-0.360000014,-0.050244045,0.114843525,9.359747887,-0.048758522,0.0119898,-0.351967245,,,
2.63277192,1815,12.13700008,2.970193624,2.290858746,1815,0.226999998,0,-0.393000007,0.284716249,-0.476122141,8.933869362,-0.05648528,0.00692744,-0.359694004,,,
2.63277192,1815,12.13700008,2.970193624,2.290858746,1815,0.214000002,0,-0.586000025,0.224901915,-0.375634044,9.907647133,0.01625284,0.00559524,-0.355430961,,,
2.63277192,1815,12.16100025,2.969310999,2.292010546,1815,0.230000004,0,-0.398999989,0.882859647,-0.021533161,8.967365265,0.04715988,-0.041298203,-0.335447967,,,
2.63277192,1815,12.16100025,2.969310999,2.292010546,1815,0.208000004,0,-0.731000006,0.686668575,-0.047851469,8.507991791,0.00079932,0.00586168,-0.360759765,,,
2.63277192,1815,12.1420002,2.969730854,2.290116072,1815,0.232999995,0,-0.407999992,0.322997421,0.078954928,9.285577774,-0.0039966,0.00852608,-0.339977443,,,
2.63277192,1815,12.1420002,2.969730854,2.290116072,1815,0.207000002,0,-0.722000003,0.667528033,-0.380419195,9.991387367,-0.02078232,-0.00159864,-0.357029617,,,
2.63277192,1815,12.15600014,2.968090057,2.291068316,1815,0.232999995,0,-0.407999992,0.052636616,-0.107665807,9.252081871,-0.027443321,0.029574841,-0.347704202,,,
2.63277192,1815,12.15600014,2.968090057,2.291068316,1815,0.206,0,-0.745999992,0.119628675,0.179443017,10.46990204,0.00106576,-0.054087322,-0.350368619,,,
2.63277192,1815,12.13800049,2.97043848,2.291047573,1815,0.230000004,0,-0.400999993,0.435448378,-0.787156701,9.563116074,-0.00426304,-0.00852608,-0.355697423,,,
2.63277192,1815,12.13800049,2.97043848,2.291047573,1815,0.215000004,0,-0.597000003,-0.019140588,0.363671184,8.984113693,0.01438776,0.02078232,-0.337579489,,,
2.63277192,1291,12.13800049,2.97043848,2.291047573,1815,0.226999998,0,-0.393000007,-0.124413826,-0.102880664,10.04163074,0.017052161,0.022114521,-0.345306247,,,
2.63277192,1291,12.13800049,2.97043848,2.291047573,1815,0.224000007,0,-0.425000012,0.265575647,-0.452196389,8.481673241,-0.01172336,-0.01918368,-0.355164528,,,
2.63277192,1291,12.13599968,2.256958723,3.003659964,1291,0.216999993,0,-0.264999986,-0.346923172,0.119628675,9.809551239,0.0213152,-0.048492081,-0.316530734,,,
2.63277192,1291,12.13599968,2.256958723,3.003659964,1291,0.218999997,0,-0.193000004,-0.411522657,-0.655565143,9.36692524,0.03090704,0.041298203,-0.270436615,,,
2.63277192,1291,12.13500023,2.256772995,3.003412485,1291,0.221000001,0,-0.169,0.401952356,-0.437840939,9.125275612,-0.03303856,-0.006661,-0.155867413,,,
2.63277192,1291,12.13500023,2.256772995,3.003412485,1291,0.207000002,0,-0.218999997,0.270360798,0.241649926,9.823906898,0.00239796,0.022380961,-0.058616802,,,
2.63277192,1291,12.1420002,2.25807476,3.001772165,1291,0.228,0,0.174999997,0.059814338,-0.552684486,9.613360405,-0.01651928,-0.01225624,0.171587363,,,
2.63277192,1291,12.1420002,2.25807476,3.001772165,1291,0.228,0,0.270000011,1.019236326,0.279931098,9.799981117,-0.017318601,-0.049824283,0.2984128,,,
2.63277192,1291,12.14799976,2.257503271,3.001568079,1291,0.221000001,0,0.305000007,0.239257351,0.076562352,8.249593735,-0.00959184,0.02104876,0.318928689,,,
2.63277192,1291,12.14799976,2.257503271,3.001568079,1291,0.202999994,0,-0.028000001,-0.014355441,-0.251220226,9.04871273,-0.035969403,0.038100921,0.322925299,,,
2.63277192,1291,12.15799999,2.257673025,3.002350569,1291,0.200000003,0,0.054000001,0.153124705,-0.244042501,9.450665474,0.03303856,0.0106576,0.335980862,,,
2.63277192,1291,12.15799999,2.257673025,3.002350569,1291,0.216000006,0,0.130999997,0.143554404,-0.523973584,10.64455986,0.086060122,-0.04689344,0.349569291,,,
2.63277192,1291,12.14599991,2.258818626,3.002760887,1291,0.228,0,0.384000003,-0.112450957,-0.535936475,8.053401947,0.00346372,0.00239796,0.332250684,,,
2.63277192,1291,12.14599991,2.258818626,3.002760887,1291,0.231000006,0,0.360000014,0.136376694,0.827830434,9.199444771,0.03703516,0.014920641,0.327721208,,,
2.63277192,1291,12.14400005,2.258446693,3.002266645,1291,0.232999995,0,0.356999993,0.22729449,0.366063744,10.41726494,0.0106576,0.012789121,0.328520536,,,
2.63277192,1291,12.15600014,2.257301807,3.001856804,1291,0.223000005,0,0.328999996,0.08374007,0.256005377,8.783137321,0.024512481,0.026644001,0.327987641,,,
2.63277192,1291,12.15600014,2.257301807,3.001856804,1291,0.208000004,0,0.041000001,0.693846345,0.287108809,10.01531315,0.011456921,-0.00373016,0.330652058,,,
2.63277192,1291,12.14900017,2.257689238,3.001815557,1291,0.200000003,0,0.048,0.354100883,-0.602928519,10.69001865,-0.01412132,0.00239796,0.314399213,,,
2.63277192,1291,12.14900017,2.257689238,3.001815557,1291,0.209000006,0,0.059,0.418700367,0.289501399,10.28567314,-0.02078232,-0.031706359,0.312001258,,,
3.826075732,1291,12.14299965,2.258260727,3.002019405,1291,0.219999999,0,0.289000005,0.157909855,-0.330175132,10.88860226,0.009058961,-0.027176881,0.315198541,,,
3.826075732,1291,12.14299965,2.258260727,3.002019405,1291,0.226999998,0,0.344000012,0.404344916,-0.22729449,11.07761574,0.017585041,-0.033305001,0.319461584,,,
3.826075732,1291,12.14400005,3.282253504,4.366780281,1291,0.256999999,0,0.43900001,1.904488564,-0.200976178,8.661115646,0.01838436,-0.02584468,0.345306247,,,
3.826075732,1291,12.14400005,3.282253504,4.366780281,1291,0.26699999,0,0.158000007,1.131687284,0,8.369221687,-0.066343561,0.05648528,0.375680417,,,
3.826075732,1291,12.17300034,3.281637907,4.365373135,1291,0.319999993,0,0.565999985,0.873289347,0.720164597,9.450665474,0.072471686,-0.055952404,0.448152095,,,
3.826075732,1291,12.17300034,3.281637907,4.365373135,1291,0.308999985,0,0.31099999,0.421092927,-0.751268089,9.426739693,0.01838436,0.057817481,0.477726936,,,
3.826075732,1291,12.15600014,3.282119989,4.364341736,1291,0.31400001,0,0.275999993,0.736912668,0.593358219,11.49153042,0.03090704,-0.01039116,0.508367538,,,
3.826075732,1291,12.15600014,3.282119989,4.364341736,1291,0.317000002,0,0.215000004,0.418700367,0.990525424,11.76189137,0.01039116,0.056751721,0.511831284,,,
3.826075732,1291,12.14500046,3.282523632,4.367139816,1291,0.328999996,0,0.333000004,-0.351708293,0.299071699,8.376399994,0.047692761,-0.027709762,0.515561402,,,
3.826075732,1291,12.14500046,3.282523632,4.367139816,1291,0.344000012,0,0.615999997,0.327782571,0.148339555,10.77375889,-0.00159864,0.018117921,0.522755325,,,
3.826075732,1291,12.16300011,3.282320738,4.36516571,1291,0.345999986,0,0.625,0.543114185,-0.681883454,10.80246925,-0.03303856,0.00452948,0.496111304,,,
3.826075732,1291,12.16300011,3.282320738,4.36516571,1291,0.349999994,0,0.58099997,0.92114079,0.512010753,8.266341209,0.036502283,0.00319728,0.512630582,,,
3.826075732,1291,12.1590004,3.282930136,4.365418911,1291,0.338,0,0.509000003,0.574217618,0.849363565,10.43401337,0.026377561,-0.05648528,0.539274573,,,
3.826075732,1291,12.1590004,3.282930136,4.365418911,1291,0.324000001,0,0.333000004,0.30385682,0.559862196,8.285482407,-0.038367361,0.055153083,0.526751876,,,
