Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0,1500,12.13399982,0,0,1500,0,0,0,0.131681025,-0.056579096,9.400180533,-0.000572448,0.000123207,0.000473796
0,1500,12.13399982,0,0,1500,0,0,0,0.131274063,-0.055900598,9.400914309,-0.000560489,0.000115288,0.000447818
0,1500,12.14599991,0,0,1500,0,0,0,0.130598619,-0.055188158,9.399889766,-0.000565394,0.000118304,0.000449531
0,1500,12.14599991,0,0,1500,0,0,0,0.130734694,-0.054670839,9.401604146,-0.000564739,0.000115988,0.000440652
0,1500,12.14000034,0,0,1500,0,0,0,0.13058886,-0.054904494,9.401575363,-0.000553578,0.00011376,0.000416575
0,1500,12.14000034,0,0,1500,0,0,0,0.130124472,-0.05418885,9.402286933,-0.000537626,0.00010659,0.000408585
0,1500,12.14599991,0,0,1500,0,0,0,0.129462523,-0.054043643,9.40313808,-0.000532424,8.98E-05,0.000400877
0,1500,12.14599991,0,0,1500,0,0,0,0.13019884,-0.05422705,9.404618772,-0.000537457,9.30E-05,0.000428048
0,1500,12.14599991,0,0,1500,0,0,0,0.130282192,-0.054033631,9.403975814,-0.000537372,9.61E-05,0.000420185
0,1500,12.14599991,0,0,1500,0,0,0,0.130775235,-0.053432945,9.405187846,-0.000508191,9.44E-05,0.000431857
0,1500,12.14000034,0,0,1500,0,0,0,0.131303695,-0.053672962,9.404814991,-0.000532703,9.74E-05,0.000443155
0,1500,12.14000034,0,0,1500,0,0,0,0.131006036,-0.053651039,9.405347251,-0.000523167,9.58E-05,0.000435368
0,1500,12.15200043,0,0,1500,0,0,0,0.131118068,-0.053977137,9.406117375,-0.000518636,8.52E-05,0.000437056
0,1500,12.15200043,0,0,1500,0,0,0,0.130686636,-0.054341291,9.406301546,-0.000523512,8.38E-05,0.000443224
0,1500,12.14299965,0,0,1500,0,0,0,0.1304139,-0.054645444,9.405030478,-0.000519114,9.11E-05,0.000435789
0,1500,12.14299965,0,0,1500,0,0,0,0.130724589,-0.054939642,9.404984511,-0.000510369,8.96E-05,0.00042858
0,1500,12.13300037,0,0,1500,0,0,0,0.131072576,-0.054045522,9.405621275,-0.000501885,8.40E-05,0.000430282
