Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.307582967,3.530029485,1500,12.60000038,3.963749886,3.963749886,1500,0.381772425,0,-0.032000002,0.375634044,0.356493443,8.864484787,0.069540843,-0.034637202,0.030107722
0.307582967,3.364517696,1500,12.60000038,3.864000082,3.864000082,1500,0.381694241,0,-0.048,0.08374007,0.62206912,10.42922783,0.00319728,-0.020249441,0.03303856
0.307582967,3.212331817,1500,12.60000038,3.697750092,3.697750092,1500,0.37866276,0,-0.328999996,0.090917796,0.421092927,10.41965771,-0.02104876,0.017318601,0.034104321
0.307582967,3.074537022,1500,12.60000038,3.529750109,3.529750109,1500,0.373618571,0,-0.351000011,0.246435076,0.241649926,9.567901611,-0.061547641,-0.057551041,-0.00053288
0.307582967,2.947312426,1500,12.60000038,3.363500118,3.363500118,1500,0.368373154,0,0.122000001,0.727342367,-0.112450957,9.811944008,0.00506236,-0.027443321,0.027709762
0.307582967,2.866399388,1500,12.60000038,3.211250067,3.211250067,1500,0.355999292,0,-0.384000003,0.093310364,-0.126806393,10.44119072,0.00319728,0,0.041031763
0.307582967,2.803161599,1500,12.60000038,3.073000193,3.073000193,1500,0.344507062,0,0.063000001,0.090917796,0.270360798,8.352474213,-0.01625284,-0.00719388,0.030107722
0.307582967,3.138823041,1500,12.60000038,2.947000027,2.947000027,1500,0.2562625,0,-0.01,0.196191028,-0.380419195,9.560723305,0.018117921,-0.014920641,0.0213152
0.307582967,3.192842278,1500,12.60000038,2.864750147,2.864750147,1500,0.254367671,0,-0.312999994,0.15073213,0.2344722,8.787922859,0.00426304,0.01651928,0.025311802
0.307582967,3.330019494,1500,12.60000038,2.801750183,2.801750183,1500,0.250461725,0,-0.338,0.050244045,0.129198968,8.835773468,-0.02371316,0.01172336,0.01225624
0.307582967,3.467679983,1500,12.60000038,3.137750149,3.137750149,1500,0.24793569,0,-0.342000008,0.657957733,-0.60771364,10.74026203,-0.025045361,0.031173481,0.00772676
0.307582967,3.285641521,1500,12.60000038,3.190250158,3.190250158,1500,0.312725844,0,-0.386000007,0.028710881,-0.717772067,9.788018227,-0.014654201,0.039166681,0.019450121
0.307582967,3.429932723,1500,12.60000038,3.328500271,3.328500271,1500,0.291274416,0,-0.305000007,1.119724393,0.741697788,8.603693962,0.070873044,-0.067675762,0.02371316
0.307582967,3.418101716,1500,12.60000038,3.466750145,3.466750145,1500,0.297737627,0,0.039000001,0.433055818,0.141161829,8.845344543,0.0106576,0.026910441,0.0053288
