Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.386855492,5.015754685,1500,12.60000038,5.215000153,5.215000153,1500,0.420430712,0,-0.075013667,0.895981157,-0.190466709,9.137575502,-0.003473997,-0.000526287,0.001902912
0.386855492,4.563197772,1500,12.60000038,5.12925005,5.12925005,1500,0.477192904,0,-0.093506327,0.552493769,-0.175177912,9.397757332,-0.002457366,-0.005629738,0.00594869
0.386855492,4.39748986,1500,12.60000038,4.77575016,4.77575016,1500,0.478820898,0,-0.112847317,0.280722412,-0.153367858,9.678619139,-0.004008252,-0.01329732,0.011121008
0.386855492,4.213356628,1500,12.60000038,5.013750076,5.013750076,1500,0.474386639,0,-0.131253919,0.075444685,-0.146486442,9.619546443,-0.007660451,-0.004428886,0.017765167
0.386855492,4.006274149,1500,12.60000038,4.56224966,4.56224966,1500,0.475775112,0,-0.107430763,0.008931502,-0.066467744,9.51303707,-0.005507241,-0.001144091,0.022248719
0.386855492,3.870224262,1500,12.60000038,4.396000385,4.396000385,1500,0.462790526,0,-0.12868356,-0.028056946,-0.093517684,9.565053709,-0.00499178,0.0136814,0.025868369
0.386855492,3.73747234,1500,12.60000038,4.212250233,4.212250233,1500,0.45278367,0,-0.129775563,-0.227278219,-0.004629126,9.523049243,0.002908335,0.009761494,0.03047505
0.386855492,3.620544257,1500,12.60000038,4.005750179,4.005750179,1500,0.444666832,0,-0.106102525,-0.141176979,-0.045097921,9.586617962,0.004166471,0.017849806,0.029259702
0.386855492,3.550639913,1500,12.60000038,3.869250298,3.869250298,1500,0.430921544,0,-0.097150187,-0.09299837,-0.167187854,9.585201635,-0.006168132,0.007325812,0.026221955
0.386855492,3.510077913,1500,12.60000038,3.736249924,3.736249924,1500,0.416577417,0,-0.078106446,-0.006529707,-0.162592592,9.413186932,-0.011756438,0.000865948,0.025433772
0.386855492,3.507764566,1500,12.60000038,3.619000196,3.619000196,1500,0.400895547,0,-0.062437629,-0.120415174,-0.134661268,9.442241038,-0.009352065,-0.000340793,0.027222106
0.386855492,3.597137342,1500,12.60000038,3.549000025,3.549000025,1500,0.373368867,0,-0.091253762,-0.1171725,-0.078346132,9.539558619,-0.007286688,-0.011532067,0.02740162
0.386855492,3.677373296,1500,12.60000038,3.508749962,3.508749962,1500,0.358537671,0,-0.081665761,-0.023631651,-0.122347371,9.492036282,-0.004051843,-0.005760736,0.030111386
0.386855492,3.798824425,1500,12.60000038,3.506999969,3.506999969,1500,0.344189007,0,-0.088142174,0.020235711,-0.15308045,9.565343557,0.002098707,-0.008432664,0.032136963
0.386855492,3.919883827,1500,12.60000038,3.596250057,3.596250057,1500,0.336655474,0,-0.095383024,0.089009411,-0.252399768,9.556493566,-0.000190123,-0.008551397,0.030328996
0.386855492,4.050362885,1500,12.60000038,3.676750183,3.676750183,1500,0.331799048,0,-0.097361102,0.180615019,-0.37338949,9.509828986,-0.002341694,-0.006287012,0.028879109
0.386855492,4.177963574,1500,12.60000038,3.797499895,3.797499895,1500,0.330230068,0,-0.1109982,0.231833571,-0.560871655,9.448443096,-0.000655144,-0.000520494,0.028899681
