Reference,Bias_Sensor,Bias_val,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0,Acceleration_Z,0,0.0,1500,12.222000122070312,0.0,0.0,1500,0.0,0.0,0.0,0.3206048607826233,-0.05981433764100075,9.381280899047852,0.002397960051894188,-0.0013322000158950686,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.222000122070312,0.0,0.0,1500,0.0,0.0,0.0,0.277538537979126,-0.10766580700874329,9.359747886657715,0.0018650800921022892,-0.0013322000158950686,-0.0005328800179995596
0,Acceleration_Z,0,0.0,1500,12.22599983215332,0.0,0.0,1500,0.0,0.0,0.0,0.28710880875587463,-0.04785146936774254,9.369318008422852,0.002397960051894188,-0.0007993200561031699,-0.0007993200561031699
0,Acceleration_Z,0,0.0,1500,12.22599983215332,0.0,0.0,1500,0.0,0.0,0.0,0.2895013988018036,-0.06459948420524597,9.441095352172852,0.0021315200719982386,0.0,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.225000381469727,0.0,0.0,1500,0.0,0.0,0.0,0.27993109822273254,-0.09091779589653015,9.371710777282715,0.0026644000317901373,-0.0007993200561031699,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.225000381469727,0.0,0.0,1500,0.0,0.0,0.0,0.3206048607826233,-0.06459948420524597,9.486554145812988,0.0018650800921022892,-0.0010657600359991193,-0.0007993200561031699
0,Acceleration_Z,0,0.0,1500,12.23799991607666,0.0,0.0,1500,0.0,0.0,0.0,0.2942865490913391,-0.057421762496232986,9.366925239562988,0.0021315200719982386,-0.0002664400089997798,0.0
0,Acceleration_Z,0,0.0,1500,12.23799991607666,0.0,0.0,1500,0.0,0.0,0.0,0.3206048607826233,-0.08852522075176239,9.366925239562988,0.0021315200719982386,-0.0007993200561031699,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.229000091552734,0.0,0.0,1500,0.0,0.0,0.0,0.2895013988018036,-0.10766580700874329,9.362139701843262,0.002397960051894188,0.0005328800179995596,-0.0010657600359991193
0,Acceleration_Z,0,0.0,1500,12.229000091552734,0.0,0.0,1500,0.0,0.0,0.0,0.277538537979126,-0.07656235247850418,9.362139701843262,0.0021315200719982386,0.0,-0.0002664400089997798
0,Acceleration_Z,0,0.0,1500,12.222000122070312,0.0,0.0,1500,0.0,0.0,0.0,0.29907169938087463,-0.0502440445125103,9.405206680297852,0.002397960051894188,0.0,-0.0005328800179995596
0,Acceleration_Z,0,0.0,1500,12.222000122070312,0.0,0.0,1500,0.0,0.0,0.0,0.3014642596244812,-0.08613264560699463,9.421954154968262,0.002397960051894188,-0.0013322000158950686,-0.0005328800179995596
0,Acceleration_Z,0,0.0,1500,12.218999862670898,0.0,0.0,1500,0.0,0.0,0.0,0.3014642596244812,-0.057421762496232986,9.429132461547852,0.0029308400116860867,0.0,-0.0013322000158950686
0,Acceleration_Z,0,0.0,1500,12.218999862670898,0.0,0.0,1500,0.0,0.0,0.0,0.28710880875587463,-0.02392573468387127,9.467412948608398,0.0015986401122063398,-0.0002664400089997798,-0.0002664400089997798
0,Acceleration_Z,0,0.0,1500,12.217000007629395,0.0,0.0,1500,0.0,0.0,0.0,0.277538537979126,-0.12202125042676926,9.323859214782715,0.0021315200719982386,-0.0005328800179995596,-0.0005328800179995596
0.2852257138511454,Acceleration_Z,0,1.3834557178419769,1500,12.217000007629395,0.0,0.0,1500,0.0,0.0,0.0,0.3086419701576233,-0.057421762496232986,9.417169570922852,0.0018650800921022892,-0.0005328800179995596,-0.0013322000158950686
0.2852257138511454,Acceleration_Z,0,1.79679640911974,1500,12.23799991607666,0.0,0.0,1500,0.0,0.0,0.0,0.265575647354126,-0.0813474953174591,9.338213920593262,0.002397960051894188,0.0002664400089997798,-0.0002664400089997798
0.2852257138511454,Acceleration_Z,0,2.43224347927336,1500,12.23799991607666,0.0,0.0,1500,0.001368421080865358,0.0,-0.25600001215934753,0.2703607976436615,-0.10288066416978836,9.395636558532715,0.0005328800179995596,-0.0007993200561031699,-0.0005328800179995596
0.2852257138511454,Acceleration_Z,0,3.0510899397885347,1500,12.234999656677246,1.3815354108810425,1.3815354108810425,1500,0.005646986625297816,0.0,-0.026000000536441803,0.8661116361618042,0.562254786491394,9.051105499267578,0.0015986401122063398,-0.003463720204308629,-0.00452948035672307
0.2852257138511454,Acceleration_Z,0,3.628496950388169,1500,12.234999656677246,1.794466495513916,1.794466495513916,1500,0.016929287254002882,0.0,-0.014999999664723873,1.4283664226531982,0.12441382557153702,9.450665473937988,0.010924040339887142,0.012256240472197533,0.01465420052409172
0.2852257138511454,Acceleration_Z,0,4.097153627754685,1500,12.26200008392334,2.430260419845581,2.430260419845581,1500,0.04666543312774053,0.0,-0.00800000037997961,1.1747535467147827,0.27993109822273254,9.323859214782715,0.005861680023372173,0.03197279945015907,-0.005062360316514969
0.2852257138511454,Acceleration_Z,0,4.395016256734975,1500,12.26200008392334,3.0501725673675537,3.0501725673675537,1500,0.1008733141973799,0.0,-0.257999986410141,1.4881807565689087,-0.11005838215351105,9.086994171142578,0.017851481214165688,0.021848080679774284,0.0002664400089997798
0.2852257138511454,Acceleration_Z,0,4.459503616955793,1500,12.289999961853027,3.6272568702697754,3.6272568702697754,1500,0.1820194518235106,0.0,-0.38600000739097595,1.9786583185195923,-0.7584457993507385,8.407503128051758,0.01465420052409172,-0.006661000195890665,0.003996599931269884
0.2852257138511454,Acceleration_Z,0,4.419847165054675,1500,12.289999961853027,4.0966668128967285,4.0966668128967285,1500,0.25145003817705114,0.0,-0.2849999964237213,1.648483157157898,0.28471624851226807,10.039237976074219,-0.03517008200287819,0.01332200039178133,0.0
0.2852257138511454,Acceleration_Z,0,4.232167463723667,1500,12.288000106811523,4.39466667175293,4.39466667175293,1500,0.31727422703239316,0.0,0.04699999839067459,0.7728012204170227,0.6675280332565308,9.718633651733398,-0.03517008200287819,0.0386338010430336,0.005861680023372173
0.2852257138511454,Acceleration_Z,0,4.012605631559592,1500,12.281000137329102,4.417748928070068,4.417748928070068,1500,0.35582067142109075,0.0,-0.16899999976158142,-0.043066322803497314,1.2297828197479248,9.273614883422852,0.03330500051379204,-0.00452948035672307,0.04129820317029953
0.2852257138511454,Acceleration_Z,0,3.7931882925757154,1500,12.27299976348877,4.230775833129883,4.230775833129883,1500,0.37037563993956174,0.0,-0.164000004529953,-0.2895013988018036,0.3756340444087982,10.457939147949219,0.008526080287992954,0.07007372379302979,0.029041960835456848
0.2852257138511454,Acceleration_Z,0,3.6108689876627795,1500,12.27299976348877,4.230775833129883,4.230775833129883,1500,0.37063239072104537,0.0,-0.19300000369548798,-0.4402335286140442,0.28471624851226807,8.742463111877441,0.046893440186977386,0.02744332142174244,0.03250567987561226
0.2852257138511454,Acceleration_Z,0,3.4411332104500665,1500,12.260000228881836,4.011744499206543,4.011744499206543,1500,0.3660520199812765,0.0,-0.4790000021457672,0.028710881248116493,-0.12680639326572418,10.864676475524902,0.05941612273454666,-0.009858280420303345,0.037301599979400635
0.2852257138511454,Acceleration_Z,0,3.2909848287556684,1500,12.260000228881836,3.792086362838745,3.792086362838745,1500,0.35877527943092463,0.0,-0.32199999690055847,-0.40434491634368896,-0.06459948420524597,9.694707870483398,0.034903641790151596,0.010124720633029938,0.039966002106666565
0.2852257138511454,Acceleration_Z,0,3.1344481097788983,1500,12.255999565124512,3.608711004257202,3.608711004257202,1500,0.3557200986968074,0.0,0.2029999941587448,0.045458897948265076,0.1818355917930603,9.543975830078125,-0.012789120897650719,0.019450120627880096,0.03517008200287819
0.2852257138511454,Acceleration_Z,0,3.023264354603959,1500,12.255999565124512,3.4401910305023193,3.4401910305023193,1500,0.3454624506323802,0.0,-0.3959999978542328,0.16748014092445374,-0.007177720312029123,10.422050476074219,0.020782319828867912,-0.03676871955394745,0.03010772168636322
0.2852257138511454,Acceleration_Z,0,2.920837454228695,1500,12.253999710083008,3.289858341217041,3.289858341217041,1500,0.33691173243160616,0.0,0.23600000143051147,0.004785147029906511,-0.4330558180809021,9.668389320373535,-0.062346961349248886,-0.02477892115712166,0.03543652221560478
