Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Angular_X,Angular_Y,Angular_Z,Acceleration_X,Acceleration_Y,Acceleration_Z
1.506906695,1688,11.56499958,1.620706201,1.387799859,1688,0.105999999,0,-0.400999993,0.177050442,-0.119628675,9.68274498,0.010124721,-0.024778921,-0.117233604
1.506906695,1688,11.56499958,1.620706201,1.387799859,1688,0.114,0,-0.158000007,0.322997421,-0.684276044,8.819025993,-0.01438776,0.01225624,-0.110572606
1.506906695,1688,11.57299995,1.620219946,1.387152672,1688,0.115000002,0,-0.096000001,0.210546464,-0.569432497,9.374102592,-0.01225624,0.011190481,-0.115368523
1.506906695,1688,11.57299995,1.620219946,1.387152672,1688,0.115000002,0,-0.074000001,0.256005377,-0.30864197,9.520050049,-0.01438776,0.011456921,-0.113503441
1.506906695,1688,11.55700016,1.62119031,1.388445139,1688,0.115999997,0,-0.092,0.327782571,0.002392574,9.072638512,-0.018117921,-0.00373016,-0.098849244
1.506906695,1688,11.55700016,1.62119031,1.388445139,1688,0.101999998,0,-0.272000015,0.712986887,-0.045458898,8.756818771,-0.00985828,-0.015719961,-0.104444481
1.506906695,1688,11.56799984,1.621126652,1.38815999,1688,0.114,0,-0.142000005,-0.031103456,0.224901915,10.07991219,-0.00213152,-0.00559524,-0.11243768
1.506906695,1688,11.56799984,1.621126652,1.38815999,1688,0.118000001,0,-0.119999997,0.014355441,-0.031103456,9.895684242,-0.014920641,-0.0053288,-0.116700724
1.506906695,1688,11.56599998,1.620846391,1.387920022,1688,0.120999999,0,-0.140000001,0.375634044,-0.078954928,9.225763321,-0.048225641,-0.021848081,-0.122828841
1.506906695,1688,11.56599998,1.620846391,1.387920022,1688,0.118000001,0,-0.108999997,0.162694991,-0.645994842,9.534405708,0.00559524,-0.00825964,-0.114302762
1.506906695,1688,11.57699966,1.620779872,1.387632132,1688,0.101999998,0,-0.312999994,-0.090917796,0.801512122,9.792803764,0.011456921,0.00426304,-0.11217124
1.506906695,1321,11.57699966,1.620779872,1.387632132,1688,0.114,0,-0.122000001,-0.045458898,0.081347495,9.467412949,-0.00319728,0.00026644,-0.117500044
1.506906695,1321,11.55799961,1.621330619,1.388565302,1688,0.114,0,-0.096000001,0.30864197,-0.131591544,9.357355118,-0.01545352,-0.00506236,-0.11243768
1.506906695,1321,11.55799961,1.621330619,1.388565302,1688,0.114,0,-0.103,0.014355441,0.189013302,9.20183754,-0.01438776,0.00985828,-0.102046527
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.114,0,-0.028000001,0.114843525,-0.76562351,9.165948868,0.0079932,0.00985828,-0.105510242
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.094999999,0,-0.245000005,0.370848894,-0.217724189,9.259259224,0.019716561,-0.033571441,-0.09298756
1.506906695,1321,11.55700016,1.324239612,1.685395956,1321,0.107000001,0,-0.119999997,0.260790497,-0.354100883,9.852617264,0.062879845,-0.060748324,-0.03783448
1.506906695,1321,11.55700016,1.324239612,1.685395956,1321,0.118000001,0,-0.017000001,0.581395388,0.014355441,9.900468826,0.02104876,0.00612812,0.0106576
1.506906695,1321,11.55900002,1.324468732,1.685687542,1321,0.116999999,0,0.150999993,0.500047863,-0.133984119,9.520050049,0.00079932,0.0039966,0.0839286
1.506906695,1321,11.55900002,1.324468732,1.685687542,1321,0.116999999,0,0.142000005,0.595750809,-0.299071699,9.285577774,0.0013322,0.0079932,0.142278969
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.119000003,0,0.187999994,0.535936475,-0.421092927,9.819121361,0.00985828,0.00825964,0.126292571
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.118000001,0,0.196999997,0.600535929,-0.397167206,9.465021133,0.00373016,-0.006661,0.127624765
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.119999997,0,0.150999993,0.416307777,-0.08374007,9.340606689,0.011456921,0.00452948,0.130822048
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.122000001,0,0.159999996,0.373241454,-0.284716249,9.685137749,0.00186508,0.031972799,0.127624765
1.506906695,1321,11.56499958,1.325156212,1.683349848,1321,0.119000003,0,0.159999996,0.332567722,-0.124413826,9.520050049,0.0106576,0.01438776,0.136683717
1.506906695,1321,11.56499958,1.325156212,1.683349848,1321,0.119000003,0,0.142000005,0.277538538,0.346923172,9.618145943,-0.00159864,-0.00373016,0.131887808
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.118000001,0,0.186000004,0.507225573,0.059814338,9.287970543,-0.011190481,-0.013588441,0.131887808
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.119999997,0,0.142000005,0.076562352,-0.03349603,9.603790283,0.0013322,0.00346372,0.133752882
1.506906695,1321,11.55200005,1.323666692,1.684666634,1321,0.119999997,0,0.147,0.270360798,0.167480141,8.73289299,0.00106576,0.01092404,0.129489839
1.506906695,1321,11.55200005,1.323666692,1.684666634,1321,0.118000001,0,0.164000005,0.46176669,-0.196191028,9.235333443,-0.014920641,-0.01678572,0.121230207
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.119000003,0,0.142000005,0.014355441,-0.205761328,9.529620171,-0.00639456,-0.011190481,0.129489839
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.115999997,0,0.159999996,-0.100488089,-0.165087566,9.371710777,0.00079932,-0.00426304,0.135351524
1.506906695,1321,11.55799961,1.324354172,1.68554163,1321,0.111000001,0,0.097999997,-0.114843525,-0.22729449,9.285577774,0.00319728,-0.01438776,0.132154241
1.506906695,1321,11.55799961,1.324354172,1.68554163,1321,0.103,0,-0.028000001,0.449803829,0.200976178,8.991291046,0.00159864,-0.026910441,0.129756287
1.506906695,1321,11.55500031,1.324010372,1.685104132,1321,0.090000004,0,-0.140000001,0.179443017,0.028710881,9.309503555,0.00346372,-0.024246041,0.124427482
1.506906695,1321,11.55500031,1.324010372,1.685104132,1321,0.096000001,0,-0.026000001,0.107665807,-0.102880664,9.242511749,0.00719388,0.01305556,0.132420689
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.112000003,0,0.130999997,0.119628675,-0.447411239,9.292755127,-0.00293084,0.009058961,0.127091885
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.114,0,0.127000004,0.296679109,-0.346923172,8.919513702,-0.01092404,-0.00506236,0.128956959
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.112999998,0,0.147,0.356493443,0.172265291,9.409991264,-0.00346372,0,0.125759691
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.114,0,0.186000004,0.430663228,0.086132646,9.180304527,0.0119898,0.00586168,0.128690526
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.115999997,0,0.171000004,0.339745432,0.193798453,9.532012939,-0.006661,0.033305001,0.140147448
1.506906695,1321,11.56000042,1.324583292,1.682622313,1321,0.116999999,0,0.181999996,0.256005377,-0.069384634,9.36692524,-0.027709762,0.043696161,0.157466039
1.506906695,1321,11.56099987,1.324697971,1.682767749,1321,0.118000001,0,0.147,0.827830434,0.021533161,9.984209061,0.02584468,-0.00346372,0.128157645
1.506906695,1321,11.56099987,1.324697971,1.682767749,1321,0.118000001,0,0.155000001,-0.100488089,-0.265575647,8.761604309,-0.026644001,0.01412132,0.124427482
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.112000003,0,0.158000007,0.172265291,-0.129198968,9.888505936,-0.019983001,0.0106576,0.134285763
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.114,0,0.127000004,0.105273232,0.210546464,9.646856308,-0.019983001,0.012789121,0.132953569
1.506906695,1321,11.56700039,1.325385451,1.683641195,1321,0.115999997,0,0.097999997,0.327782571,-0.46415925,9.084601402,-0.00426304,-0.00426304,0.126026124
1.506906695,1321,11.56700039,1.325385451,1.683641195,1321,0.111000001,0,0.059,0.657957733,-0.526366174,9.484161377,0.01305556,-0.03090704,0.127091885
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.108000003,0,0.015,0.057421762,-0.062206913,9.905254364,0.0306406,-0.034903642,0.143611163
1.506906695,1321,11.56900024,1.325614572,1.683932304,1321,0.107000001,0,-0.018999999,0.217724189,-0.373241454,9.163556099,0.01438776,-0.020249441,0.140680328
1.506906695,1321,11.55599976,1.324125051,1.685249925,1321,0.109999999,0,-0.015,0.040673748,-0.124413826,9.134845734,0.00452948,0.0119898,0.14281185
1.506906695,1321,11.55599976,1.324125051,1.685249925,1321,0.109999999,0,-0.026000001,0.088525221,-0.102880664,9.319073677,0.011190481,0.00239796,0.144676924
1.506906695,1321,11.56400013,1.325041652,1.683204532,1321,0.108999997,0,-0.013,-0.071777202,0.215331614,9.345392227,0.01092404,0.00239796,0.143078282
1.506906695,1321,11.56400013,1.325041652,1.683204532,1321,0.105999999,0,-0.026000001,0.428270668,0.1172361,8.763997078,0.00586168,-0.00373016,0.148407087
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.101000004,0,-0.059,0.435448378,0.148339555,10.03206062,-0.00186508,0.00639456,0.139081687
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.098999999,0,-0.103,0.200976178,-0.193798453,9.541583061,-0.00346372,0.0106576,0.142545402
1.506906695,1321,11.56299973,1.324926972,1.683058858,1321,0.098999999,0,-0.181999996,0.284716249,-0.375634044,9.661211967,-0.00479592,0.006661,0.132420689
1.506906695,1321,11.56299973,1.324926972,1.683058858,1321,0.101000004,0,-0.155000001,0.086132646,0.270360798,9.764092445,-0.011190481,-0.00426304,0.131354928
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.100000001,0,-0.101000004,0.12202125,-0.129198968,9.699493408,-0.00079932,-0.00692744,0.13401933
1.506906695,1321,11.56599998,1.325270891,1.683495522,1321,0.101000004,0,-0.097999997,0.143554404,-0.174657866,9.409991264,0.01305556,0.008792521,0.138282359
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.100000001,0,-0.082999997,0.332567722,0.138769269,9.57029438,0.015187081,-0.00426304,0.138015926
1.506906695,1321,11.5710001,1.325843811,1.684223413,1321,0.101000004,0,-0.071999997,0.15073213,-0.337352872,9.39324379,0.00373016,-0.00746032,0.140680328
1.506906695,1321,11.55200005,1.323666692,1.684666634,1321,0.104000002,0,-0.054000001,0.375634044,0.081347495,9.359747887,-0.00506236,-0.0053288,0.143877611
3.973503044,1321,11.55200005,1.323666692,1.684666634,1321,0.105999999,0,0.008,0.490477562,-0.189013302,9.443487167,-0.00293084,-0.02078232,0.129223406
3.973503044,1321,11.56799984,1.325499892,1.683786631,1321,0.115000002,0,0.140000001,-0.215331614,-0.129198968,9.070245743,-0.00959184,-0.02104876,0.146541998
3.973503044,1321,11.56799984,1.325499892,1.683786631,1321,0.118000001,0,0.140000001,-0.040673748,0.031103456,9.051105499,0.00479592,-0.024246041,0.139881
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.164000005,0,-0.086999997,3.981242418,0.449803829,8.309408188,-0.019983001,-0.097783484,0.13108848
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.252999991,0,0.243000001,1.0694803,-0.382811755,10.07034206,-0.123894602,0.063945599,0.224875361
3.973503044,1321,11.625,3.497187614,4.44494772,1321,0.280000001,0,0.061000001,1.280026793,-0.107665807,9.39324379,0.03250568,-0.043163281,0.311734825
3.973503044,1321,11.625,3.497187614,4.44494772,1321,0.328000009,0,0.344000012,0.758445799,0.531151295,9.383673668,0.057551041,-0.00106576,0.35729605
3.973503044,1321,11.60099983,3.496412516,4.445438862,1321,0.344000012,0,0.456,0.657957733,-0.205761328,8.065364838,-0.063679159,0.059949003,0.387403786
3.973503044,1321,11.60099983,3.496412516,4.445438862,1321,0.331999987,0,0.225999996,-0.153124705,-0.567039907,7.445688725,0.01678572,-0.012522681,0.423373163
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.338,0,0.171000004,-0.210546464,-0.138769269,7.000669956,0.01039116,0.043429721,0.415912867
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.335999995,0,0.169,0.720164597,0.856541336,10.53210831,0.02158164,-0.0306406,0.385005802
3.973503044,1321,11.59599972,3.496516228,4.445133209,1321,0.340000004,0,0.142000005,1.055124879,0.863719046,10.01292038,0.019716561,0.033837881,0.412715584
3.973503044,1321,11.59599972,3.496516228,4.445133209,1321,0.338999987,0,0.159999996,-0.047851469,-1.208249569,9.079816818,0.009058961,-0.00213152,0.397262067
3.973503044,1321,11.59000015,3.497926474,4.446052551,1321,0.342000008,0,0.177000001,-0.165087566,-0.222509339,8.146712303,-0.039166681,0.00479592,0.387936652
3.973503044,1321,11.59000015,3.497926474,4.446052551,1321,0.338,0,0.186000004,0.480907261,-0.657957733,10.12537098,0.02078232,-0.049824283,0.427902669
3.973503044,1321,11.59700012,3.496817827,4.445516586,1321,0.337000012,0,0.254000008,0.265575647,0.086132646,8.338118553,-0.057817481,0.045827683,0.447352767
3.973503044,1321,11.59700012,3.496817827,4.445516586,1321,0.342000008,0,0.104999997,0.904392779,-0.191405877,9.589434624,0.039966002,-0.07513608,0.403123736
3.973503044,1321,11.56299973,3.496201515,4.445331097,1321,0.347000003,0,0.218999997,-0.076562352,0.708201766,11.18288898,-0.017318601,-0.00506236,0.41724506
3.973503044,1321,11.56299973,3.496201515,4.445331097,1321,0.35800001,0,0.277999997,0.30146426,-1.311130285,8.900373459,0.0106576,0.00852608,0.395396978
3.973503044,1321,11.58199978,3.49551177,4.446200848,1321,0.356000006,0,0.379000008,-0.136376694,0.069384634,8.787922859,0.02824264,0.038367361,0.394064784
3.973503044,1321,11.58199978,3.49551177,4.446200848,1321,0.356999993,0,0.331,0.7680161,-0.696238875,7.239927292,0.050890043,-0.038900241,0.43296501
3.973503044,1321,11.59399986,3.497523308,4.445976734,1321,0.340000004,0,0.340000004,-0.559862196,0.368456334,8.297445297,-0.033305001,0.078866243,0.453214467
3.973503044,1321,11.59399986,3.497523308,4.445976734,1321,0.351000011,0,0.275999993,0.12202125,-1.119724393,9.587041855,-0.01438776,-0.079932004,0.409784734
3.973503044,1321,11.57800007,3.49591279,4.446273804,1321,0.352999985,0,0.349000007,0.026318308,-0.92353338,9.933964729,-0.013854881,-0.063679159,0.424971819
3.973503044,1321,11.57800007,3.49591279,4.446273804,1321,0.363000005,0,0.467000008,0.940281391,-0.746482909,10.05837917,-0.104710922,-0.091388926,0.393265456
3.973503044,1321,11.59599972,3.496516228,4.445133209,1321,0.368000001,0,0.472000003,0.634031951,-0.540721595,8.04144001,-0.014654201,-0.01838436,0.406587452
3.973503044,1321,11.59599972,3.496516228,4.445133209,1321,0.36500001,0,0.540000021,-0.394774616,-0.124413826,10.54167843,0.030107722,-0.00293084,0.429234862
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.365999997,0,0.490999997,0.423485518,0.1172361,11.26662827,-0.00159864,0.033837881,0.4289684
3.973503044,1321,11.57999992,3.496516705,4.447041512,1321,0.365999997,0,0.495999992,0.346923172,-0.916355669,9.173127174,-0.028775521,-0.0013322,0.401258647
3.973503044,1321,11.58399963,3.496115446,4.446969032,1321,0.370000005,0,0.421000004,0.406737506,-0.660350263,8.668293953,-0.011190481,0.072205245,0.398860693
3.973503044,1321,11.58399963,3.496115446,4.446969032,1321,0.361999989,0,0.472000003,1.07187295,0.978562534,8.850129128,0.090589605,-0.0213152,0.359694004
3.973503044,1321,11.58100033,3.495210171,4.445817471,1321,0.354999989,0,0.282999992,-0.248827651,1.177146196,10.00095749,0.077800483,0.096184842,0.396196306
3.973503044,1321,11.58100033,3.495210171,4.445817471,1321,0.345999986,0,0.261000007,0.30624941,0.327782571,8.651545525,-0.025045361,0.011456921,0.377545506
3.973503044,1119,11.5880003,3.497322798,4.445285797,1321,0.342999995,0,0.165999994,0.397167206,0.425878078,9.713848114,-0.01438776,-0.0159864,0.405788124
3.973503044,1119,11.5880003,3.497322798,4.445285797,1321,0.340000004,0,0.171000004,0.210546464,0.126806393,9.756915092,-0.01545352,-0.022913842,0.412982017
3.973503044,1119,11.58600044,3.49671936,4.444518566,1321,0.338999987,0,0.162,1.021628857,-1.057517529,9.835869789,-0.03783448,-0.011190481,0.398327827
3.973503044,1119,11.58600044,2.857880116,5.083357811,1119,0.333999991,0,0.349000007,1.550387621,-0.677098274,10.80246925,0.012522681,-0.038100921,0.414847106
3.973503044,1119,11.5539999,2.858010292,5.083759785,1119,0.338,0,0.513000011,-0.997703135,-1.07665813,8.957795143,-0.02371316,0.03223924,0.610946953
3.973503044,1119,11.5539999,2.858010292,5.083759785,1119,0.354000002,0,0.833999991,-0.14594698,-0.523973584,6.354675293,-0.0213152,0.022913842,0.762284875
3.973503044,1119,11.57800007,2.859122753,5.083063602,1119,0.360000014,0,1.004999995,1.457077265,1.430758953,10.96516418,0.192902565,-0.039699562,1.012205601
3.973503044,1119,11.57800007,2.859122753,5.083063602,1119,0.344000012,0,0.866999984,1.217819929,-0.504832983,8.455354691,-0.028775521,0.06581068,0.982897222
3.973503044,1119,11.57699966,2.858875751,5.082624435,1119,0.361999989,0,1.101999998,0.789549232,0.107665807,9.967461586,-0.008792521,0.020249441,1.013004899
3.973503044,1119,11.57699966,2.858875751,5.082624435,1119,0.349000007,0,0.85799998,0.148339555,1.342233777,9.728203773,0.0119898,-0.033571441,1.043645501
3.973503044,1119,11.58399963,2.858995438,5.084088326,1119,0.340000004,0,0.763999999,0.526366174,-0.12202125,8.558235168,0.01678572,-0.01438776,1.045777082
3.973503044,1119,11.58399963,2.858995438,5.084088326,1119,0.368000001,0,1.126000047,0.322997421,0.16030243,9.139630318,0.00159864,-0.0106576,1.036451578
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.344000012,0,0.894999981,0.526366174,0.15073213,9.474591255,0.052222241,-0.00346372,1.086275935
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.340999991,0,0.869000018,0.413915217,-0.583787918,10.67805576,-0.029574841,0.035436522,1.117449403
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.363000005,0,1.208999991,0.047851469,-0.543114185,9.924394608,0.031173481,0.019716561,1.120646715
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.340999991,0,0.90200001,0.576610208,0.217724189,10.32874012,0.059682563,-0.087125883,1.095068455
3.973503044,1119,11.58600044,2.857880116,5.083357811,1119,0.354000002,0,1.044999957,0.253612787,0.983347714,10.16125965,0.05621884,-0.02104876,1.040981174
3.973503044,1119,11.58600044,2.857880116,5.083357811,1119,0.351000011,0,1.004999995,-0.509618163,0.435448378,8.673078537,-0.01838436,0.031173481,1.094269156
3.973503044,1119,11.5909996,2.859113216,5.082331181,1119,0.340000004,0,0.856000006,0.748875499,0.394774616,8.156283379,-0.013322,-0.043163281,1.064960718
3.973503044,1119,11.5909996,2.859113216,5.082331181,1119,0.36500001,0,1.154000044,0.452196389,1.440329194,9.799981117,0.03250568,0.0013322,1.062029839
3.973503044,1119,11.58500004,2.859242439,5.084527969,1119,0.340999991,0,0.86500001,0.634031951,0.389989495,9.350176811,0.006661,0.00612812,1.060697675
3.973503044,1119,11.58500004,2.859242439,5.084527969,1119,0.340999991,0,0.842999995,0.325389981,-0.050244045,10.9077425,0.060481884,-0.020515881,1.032987952
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.363000005,0,1.088999987,0.46655184,0.600535929,10.56799698,-0.022913842,0.00373016,0.981298566
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.351000011,0,0.824999988,-0.090917796,1.301559925,8.027084351,0.039966002,0.046627,0.985295177
3.973503044,1119,11.58300018,2.858748913,5.083650112,1119,0.340999991,0,0.736999989,0.055029191,-0.284716249,7.950521946,0.034104321,0.03676872,0.997817814
3.973503044,1119,11.58300018,2.858748913,5.083650112,1119,0.360000014,0,0.970000029,0.356493443,0.196191028,10.0559864,0.011190481,-0.024246041,0.969042301
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.356999993,0,0.972000003,-0.904392779,1.265671372,9.761699677,0.052222241,0.031706359,0.952523053
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.338999987,0,0.774999976,0.579002798,-0.471336991,8.510383606,-0.024246041,-0.08446148,0.979433477
3.973503044,1119,11.60200024,2.858603954,5.0839324,1119,0.335999995,0,0.786000013,-0.215331614,0.471336991,9.003253937,0.02584468,-0.006661,0.97676909
3.973503044,1119,11.60200024,2.858603954,5.0839324,1119,0.358999997,0,1.13499999,0.169872716,0.875681877,6.77576828,-0.019983001,-0.05621884,1.014337063
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.340000004,0,0.790000021,-0.267968237,-0.282323658,10.35984325,-0.026910441,-0.064478479,0.975170434
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.331,0,0.765999973,-0.22729449,1.406833172,10.65173721,0.031972799,0.058083922,1.007942557
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.344000012,0,0.890999973,0.267968237,0.471336991,8.46971035,0.071938805,0.041031763,1.003413081
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.358999997,0,1.082000017,-0.198583603,-0.504832983,10.0224905,0.060481884,-0.06581068,0.999150038
3.973503044,1119,11.58500004,2.859242439,5.084527969,1119,0.337000012,0,0.778999984,0.299071699,-0.476122141,11.00823021,0.022913842,-0.043163281,0.98263073
3.973503044,1119,11.58500004,2.859242439,5.084527969,1119,0.340000004,0,0.791999996,0.03349603,-0.562254786,8.929084778,0.043163281,0.011456921,0.98955822
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.36500001,0,1.162999988,1.481003046,-0.382811755,11.28337669,0.066610001,-0.038900241,1.051105857
3.973503044,1119,11.58699989,2.85812664,5.083796024,1119,0.337000012,0,0.810000002,0.016748015,0.634031951,6.146521091,-0.138015926,0.03277212,0.948792875
3.973503044,1119,11.58199978,2.858501673,5.083211422,1119,0.335000008,0,0.744000018,0.057421762,0.552684486,8.701789856,-0.01039116,0.0013322,0.964246392
3.973503044,1119,11.58199978,2.858501673,5.083211422,1119,0.333999991,0,0.757000029,-0.394774616,-0.198583603,9.797588348,0.02584468,0.055685963,1.009274721
3.973503044,1119,11.59599972,2.858736277,5.082913399,1119,0.361000001,0,1.080000043,1.617379665,-0.143554404,8.881233215,-0.020515881,0.043429721,0.999682903
3.973503044,1119,11.59599972,2.858736277,5.082913399,1119,0.340999991,0,0.763999999,-0.035888601,0.320604861,8.807063103,0.00772676,0.098316364,0.968775868
3.973503044,1119,11.57400036,2.859742641,5.082914829,1119,0.342999995,0,0.782999992,-0.665135443,0.906785369,9.094171524,0.088458084,-0.029308401,1.006876826
3.973503044,1119,11.57400036,2.859742641,5.082914829,1119,0.365999997,0,1.13499999,0.911570489,-0.322997421,8.929084778,0.01092404,-0.017052161,0.992222607
3.973503044,1119,11.59200001,2.85935998,5.082770348,1119,0.344000012,0,0.860000014,-0.516795874,-0.590965629,6.699205875,-0.03783448,-0.073270999,0.991689742
3.973503044,1119,11.59200001,2.85935998,5.082770348,1119,0.333000004,0,0.77700001,-0.153124705,-0.322997421,9.548760414,0.00106576,-0.027976202,0.990357518
3.973503044,1119,11.58600044,2.857880116,5.083357811,1119,0.34799999,0,1.069000006,1.222605109,0.46415925,7.761508465,0.00452948,-0.201961532,1.167007208
3.973503044,1119,11.58600044,2.857880116,5.083357811,1119,0.344999999,0,1.128000021,-0.361278594,-0.404344916,7.562924862,-0.008792521,0.059682563,1.012738466
3.973503044,1119,11.59200001,2.85935998,5.082770348,1119,0.338,0,0.91900003,0.260790497,0.77280122,9.895684242,0.191303924,-0.126825437,1.132636428
3.973503044,1119,11.59200001,2.85935998,5.082770348,1119,0.342999995,0,0.958999991,0.16030243,0.050244045,10.49621964,-0.00852608,0.01545352,1.018600106
3.973503044,1119,11.58199978,2.858501673,5.083211422,1119,0.360000014,0,1.118999958,-0.681883454,0.31581971,9.457842827,-0.038900241,0.044495482,0.987693131
3.973503044,1119,11.58199978,2.858501673,5.083211422,1119,0.342000008,0,0.82099998,0.641209722,1.37333715,10.31916904,0.118299365,-0.063945599,1.004745245
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.342999995,0,0.827000022,0.677098274,2.598334789,10.2665329,0.046094123,-0.04236396,0.966111481
3.973503044,1119,11.57900047,2.859369755,5.083502769,1119,0.356999993,0,1.080000043,0.61489141,-2.734711409,1.952340007,-0.266173571,0.123095281,0.940266788
3.973503044,1119,11.58300018,2.858748913,5.083650112,1119,0.340000004,0,0.842999995,1.086228371,-0.60771364,11.01301575,-0.031173481,0.0079932,1.000482202
3.973503044,1119,11.58300018,2.858748913,5.083650112,1119,0.335000008,0,0.800999999,0.143554404,1.119724393,10.00813484,0.08339572,-0.01651928,1.04257977
2.945118893,1119,11.58899975,2.858620167,5.084673405,1119,0.354000002,0,0.954999983,-0.004785147,0.937888801,10.16125965,0.027443321,0.031173481,1.012205601
2.945118893,1119,11.58899975,2.858620167,5.084673405,1119,0.358999997,0,1.004999995,1.196286798,0.791941822,8.149105072,0.01412132,0.0093254,0.986360908
2.945118893,1119,11.56799984,2.858260155,5.083493233,1119,0.338999987,0,0.748000026,0.052636616,-0.588573098,9.878935814,0.030107722,0.069007963,0.951990128
2.945118893,1119,11.56799984,2.119193316,3.766026735,1119,0.31099999,0,0.635999978,0.167480141,0.050244045,9.295147896,-0.05168936,0.03223924,0.939201057
2.945118893,1119,11.56400013,2.118460655,3.767936707,1119,0.291000009,0,0.629999995,-0.31581971,-0.272753388,9.54397583,0.077800483,-0.089523844,0.848078549
2.945118893,1119,11.56400013,2.118460655,3.767936707,1119,0.266000003,0,0.644999981,-0.162694991,-0.040673748,10.92927551,-0.012789121,-0.106576003,0.837154508
2.945118893,1119,11.55700016,2.118783474,3.767261028,1119,0.275999993,0,0.856000006,0.45698154,0.349315733,9.460235596,-0.00026644,-0.094586201,0.803583086
2.945118893,1119,11.55700016,2.118783474,3.767261028,1119,0.245000005,0,0.535000026,0.277538538,-0.289501399,10.97234249,0.012522681,-0.045827683,0.763084173
2.945118893,1119,11.58399963,2.118906736,3.76801753,1119,0.266000003,0,0.832000017,0.873289347,0.133984119,9.804766655,0.009058961,-0.061547641,0.763883531
2.945118893,1676,11.58399963,2.118906736,3.76801753,1119,0.252999991,0,0.717000008,0.968992293,0.212939039,9.575078964,0.01438776,-0.00586168,0.784132957
2.945118893,1676,11.5710001,2.11974287,3.767003298,1119,0.241999999,0,0.556999981,-0.157909855,0.892429888,9.788018227,0.073270999,-0.034903642,0.770011604
2.945118893,1676,11.5710001,2.11974287,3.767003298,1119,0.25999999,0,0.86500001,0.729734898,-0.074169777,10.67805576,0.015187081,0.00985828,0.765482128
2.945118893,1676,11.58399963,3.155030966,2.731893063,1676,0.238000005,0,0.191,0.820652723,0.492870152,9.979424477,0.08419504,-0.070340164,0.711394846
2.945118893,1676,11.58399963,3.155030966,2.731893063,1676,0.231000006,0,0.180000007,0.287108809,0.509618163,9.953105927,0.0612812,-0.00692744,0.627999127
2.945118893,1676,11.55200005,3.155942202,2.730764389,1676,0.248999998,0,0.333000004,0.813475013,0.287108809,9.601397514,0.034637202,-0.00239796,0.473996788
2.945118893,1676,11.55200005,3.155942202,2.730764389,1676,0.252999991,0,0.177000001,1.112546682,-1.485788107,7.381089211,-0.176116839,0.151071489,0.145742685
2.945118893,1676,11.54199982,3.15481329,2.730003595,1676,0.254999995,0,-0.194999993,0.251220226,0.339745432,9.376495361,0.04156464,-0.043429721,-0.0306406
2.945118893,1676,11.54199982,3.15481329,2.730003595,1676,0.237000003,0,-0.565999985,0.595750809,0.413915217,9.276007652,0.01891724,-0.00026644,-0.165992126
