Linear_X,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.03086446024874978,0.0011023117423230588,0.044041489060644146,0.04765081244883451,0.047155872094654994,0.02465274313439908,0.014551528407249936,0.01420589632653757
0.027044189100689175,0.015267692072365224,0.046634265288066135,0.025581321171377458,0.04381762523185506,0.039547673805441164,0.05795423756685536,0.014513155086209761
0.02352563513241579,0.018778356030775878,0.007781805008146736,0.06501386325660419,0.04217330454081447,7.694883704928435e-05,0.07082427279731851,0.014924223883230725
0.029827583724827855,0.005876863484492456,0.10596978367775717,0.0037376997595877093,0.04071312022540863,0.0085687582589552,0.08561666793666622,0.015140267598789336
0.025450210629568648,0.019548006836551612,0.03143806839399538,0.001460715519988387,0.03694883371748192,0.002900888870718654,0.04945800022345914,0.015868650714857713
0.029716356582024095,0.00274606376582065,0.0015001060307356928,0.009465158794292383,0.038495101841421686,0.01591027051993349,0.0799870019305664,0.015579744772952653
0.024269381315626615,0.019052748101349104,0.0005168804697542884,0.0699680893642356,0.040503983599055604,0.019561277049811754,0.031218836474260048,0.014940726607387322
0.027100997652393155,0.010394334662684412,0.04956668045327245,0.0400987392345411,0.03764509497823443,0.001527528172161119,0.05692885105351575,0.015618866438707302
0.026985812272060428,0.010544495163232415,0.10298963199507033,0.0026932968774263655,0.04167354241181864,0.05213078610249017,0.06756747969177801,0.015942976617598303
0.025097999441082153,0.014290050577709323,8.048094845197751e-05,0.04366873704006158,0.04229285058481014,0.055854330800021335,0.07371030654793453,0.015296560796112302
0.030090277448029168,0.0004237921664070887,0.05852012773559495,0.015588676622446562,0.04423644046824826,0.02606706471345832,0.003924120216856286,0.01477020275398272
0.026809500070248737,0.013719386131701983,0.08894978278064142,0.019452780866158814,0.0333895426403551,0.031501033325898764,0.00961052468749446,0.015424787069879209
0.030569314798351344,0.0012801849790308184,0.1366372370005262,0.03574527369790703,0.023676085147044112,0.030773770092793362,0.023002401003217487,0.01687412210804312
0.025988392553178308,0.016534360717968377,0.0669844681507813,0.0035637528951492636,0.027445332809960865,0.025232790548822603,0.04352863591130629,0.018792144112723397
0.026785860228236147,0.011027899657965079,0.01797576352651309,0.006862141681004852,0.027028225384672533,0.008056823055628437,0.05036046639331204,0.01978611963916277
0.026973679124255634,0.009545145996700477,0.040797173673483456,0.04027402593480628,0.021274987897353825,0.030133323033669945,0.06913809606118404,0.019395148575747423
0.02485949597077064,0.021350129397735784,0.030981707018743698,0.04225667552894258,0.016371873622023858,0.023035676913176262,0.022934675985891384,0.020318382697221304
0.028384944696803083,0.01001134843905127,0.00565798527279926,0.0031316906875056283,0.013564577459861837,0.022015727530940554,0.04963112521394142,0.019307446809188167
0.02446870611796559,0.02542516967682018,0.01598220866659461,0.007486226387400596,0.00861517713158566,0.029123320654443674,0.07932305925136063,0.01841048359483194
0.028955688107807687,0.00999001668335342,0.030063092651113343,0.0004962466394620724,0.02901585470580581,0.00037069639767706164,0.08415696704655629,0.017181020150043524
0.023267874357008167,0.025962321994673188,0.04685251407586688,0.010991832644974553,0.030120571391424433,0.04995969968711167,0.0685685204708184,0.0155801370366066
0.0310350104697662,0.006355585002575104,0.04096865158057178,0.009077392590807032,0.04761608595079425,0.0463049255535406,0.03967032365957457,0.013554036993367269
0.026060473393554218,0.016736453162734366,0.08399267612343014,0.02750122456526427,0.032954071542931285,0.020232061145653013,0.027091874546722794,0.013283533633811906
0.02499203819148954,0.022809799109911044,0.0323314785218064,0.016155588734540705,0.04235876639855485,0.024977774040625345,0.01883768940553543,0.012700177503945476
0.028456044708333073,0.010120597511664553,0.0011543324443714642,0.02009408499680032,0.03712266570123468,0.02016057871393867,0.06902543335917799,0.012607788663711261
0.0236277050966871,0.024273086981154768,0.0021541690420187054,0.008188240223759746,0.03198125454466416,0.00046429814603748953,0.06370689601181145,0.013335448572660002
0.028080230167476405,0.00700031070655649,0.051876575950863035,0.02044483852880613,0.02307607908709619,0.007382842360146635,0.06096783060535893,0.013295357483412429
0.023102259227619548,0.020455282893731497,0.02585557161780133,0.00706302876412046,0.029613494574889487,0.0045549201273141215,0.0567423437649478,0.01437659566016769
0.027528702188871823,0.009087271985966594,0.00502369821765325,0.08443049176059941,0.023739684853588017,0.008069956452927407,0.011437230303214085,0.014327086294477542
0.028185305047481846,0.007907882294616642,0.06856278225577311,0.009129803926016034,0.03338599860870173,0.03774522207852038,0.0002866641740371101,0.01445685482411102
0.024637232419334243,0.019750183525649057,0.002541100070696245,0.01891990011345135,0.029140672010904645,0.028954121335946992,0.06895436031867908,0.01473792734225804
0.02844689021838298,0.007936933172435934,0.033237863578179316,0.002396079192257927,0.03376346177516565,0.02524482459446986,0.06235112611179083,0.015149144572572049
0.023095564379593925,0.01702278142424174,0.04246023726307252,0.025558465275952125,0.02187880764677308,0.033454056493033624,0.07082086285415246,0.014255460792916341
0.03029638878601304,0.004168851883491531,0.025218645791073413,0.002375544189602452,0.02186629231884729,0.009509116931330275,0.013230070204086064,0.013905049529679359
0.025820098870624197,0.012685398854587415,0.08060745377465683,0.029153252875220137,0.0074936863032369905,0.025362706507340405,0.000845062723519141,0.013509605840967054
0.021959595828278,0.022123491779582227,0.059918391100833024,0.017542831949678428,0.015189155834263945,0.003943893594447079,0.007590941887436808,0.014273715336460602
0.027526767378707184,0.01108317175253043,0.05963530922556498,0.014744635196248745,0.01089923504603274,0.01844566442041179,0.010933919164985428,0.014641087312804502
0.02083294352991505,0.02278974491485447,0.03851894178717169,0.02773762829599613,0.013046005757212487,0.004878674374518943,0.017286857687469626,0.015794597509504793
0.026846494304325175,0.009143723705591134,0.015036809341689494,0.018366546352663826,0.009936045473957988,0.020462878492817693,0.03396225682405679,0.015795814612729775
0.014949326533812535,0.021064135874365786,0.026182156511347088,0.002823572999791024,0.004811403924921853,0.009484603795613167,0.005324419761887744,0.016260376573520252
0.007813259065407863,0.025344107546952432,0.07513898300745708,0.030784336183520056,0.00025685739377512284,0.005614424914275662,0.025269193487635178,0.016089666336257746
0.010511865016498367,0.011949499369089178,0.023198713508910174,0.08801015140753193,0.017548379554138793,0.02559563635241613,0.09026387632018318,0.015518809875205819
0.01609222933855614,0.00101036810289451,0.017401734601603602,0.14518806918197696,0.028353670505226525,0.01108515099655999,0.07522850503835743,0.01508151598115054
0.022450131685752717,0.0014979593260461277,0.015453275654160437,0.02169740137969922,0.013878184028604301,0.0005865133411274148,0.06373130595706988,0.015043699031189128
0.03324057747894327,0.010444440416717271,0.00695927572023064,0.08662324928900822,0.025330637109965415,0.055665218345817835,0.0007989469979045594,0.0163928806075771
0.04345102206203,0.007687124105112131,0.01777174137518639,0.042220915937171366,0.046229602353745736,0.07028033157157904,0.021596682895444475,0.01962600954753141
0.06142004090217856,0.009671699748119267,0.03425017830742089,0.04597814259558397,0.058670801414204665,0.08394477801517963,0.0255042838905018,0.00375752102539334
0.07677098601465471,0.01584196903040047,0.06917208003573405,0.02854132057281844,0.03336972806499017,0.06054382759849852,0.04511077640584671,0.04617958841797437
0.0841258329799014,0.015963159399213056,0.13504347921991278,0.032400139888263735,0.03788975759762647,0.0917886353014552,0.007314200624860767,0.0808554024076818
0.07946394367131127,0.0066426865811637925,0.014876733502425799,0.08201088662073552,0.07682391715463421,0.02484047504326059,0.0033509281421574277,0.06170881940829026
0.07624600031776008,0.0077260585702649265,0.08669865939061405,0.05574352118551873,0.09353384295097267,0.20828689333752093,0.02944653955699461,0.04683205300619042
0.06730861505308161,0.007221382051377012,0.05596619896339061,0.026044811526415246,0.05334498143980537,0.0013322843733245548,0.031848346213390166,0.026977291418582516
0.0695517838248868,0.021150362724368543,0.021451797178181575,0.0973970073610152,0.0124653735203607,0.10159140009016898,0.07658533351228286,0.019255482532695156
0.062215068760709036,0.011264833291818044,0.10813610026497539,0.0485113353974822,0.05506105283026508,0.06805463889151908,0.0858053138197169,0.005707073868018497
0.06029987671168102,0.005345749277622325,0.1119819880633352,0.06380074410975656,0.02152861988091892,0.017783346513539855,0.05665858362882226,4.9529952733884386e-05
0.05680407712317881,0.0007317077448992793,0.02031107705336621,0.010347310829170286,0.052537438322954544,0.02018345134272237,0.07459255994911562,0.004014174599857201
0.05355038448640981,0.0034759094161822546,0.04651816991567648,0.020004823163537466,0.021108941570693096,0.07486730477269987,0.08759971485600221,0.0012640638202014998
0.05233153017146486,0.0007345604642313708,0.00323364814027427,0.04374284664595374,0.02073846835175619,0.16777237679532342,0.09002300244697015,0.0014070888828758843
0.055523265784872766,0.0072068982474821075,0.005500938468494421,0.09945352844466826,0.004222053372092027,0.1662091481670882,0.0340345874653003,0.0018346951447371085
0.05692297173804395,0.006672370299355079,0.13725380842377077,0.0059251470082389845,0.03703934928427244,0.058588801250353706,0.012874308724383221,0.002335466117644236
0.05496854201980239,0.001059514020384844,0.10450897540071363,0.1349551848511925,0.0076835279775938625,0.0065075389548683304,0.09724778884367036,0.009923273567005397
0.05669937429683958,0.00450916470276852,0.021520634665046112,0.040793962052570576,0.021555062775138967,0.030310794380558725,0.053735334549345815,0.01182853947232032
0.060900831681087064,0.01535289587894384,0.04732961058182,0.06366199237434722,0.034522526122628405,0.012212735939119646,0.04963816086192885,0.0047528937299818885
0.06033865427848284,0.01503365056307815,0.0384664576923513,0.020340908493180376,0.01764231447376785,0.17500737985608256,0.06953024259711965,0.03954273260625135
0.05664467691239172,0.012571192195734326,0.00827046636448997,0.09471873558902055,0.0012209708945148945,0.07896336757511724,0.014271876098192193,0.052443006816004
0.0536026715085538,0.00604694012136775,0.03125156843299748,0.013022646197120014,0.008509623958308232,0.023597452153681475,0.0015345991363693856,0.03244973560839598
0.046831656231423935,0.0009820231556168513,0.10233678419260683,0.10906065636918094,0.004658795489158485,0.0058076473034933684,0.023768887914625114,0.0197648961102298
0.04345247676612429,0.0059947732432897305,0.03173402066462472,0.17140311493600952,0.028433408160004725,0.0649822578433531,0.04372982604885017,0.013831387814608465
0.05063012025331959,0.013826436374216877,0.04549874287057898,0.1734011752605708,0.006613449456002507,0.018356816233242257,0.009421400567008409,0.007713378792664538
0.04324671467023322,0.0020997401310027253,0.07200698993472049,0.2248574356151597,0.015923942804162206,0.018583507472807403,0.025443688628503047,0.00860087140173238
0.035901550559474193,0.009807480900516807,0.14681084782939557,0.2038358390121875,0.0036928042004360506,0.038212086147636215,0.04384818515301919,0.00921573367651879
0.04194488004112207,0.005236061920936508,0.11134886851323,0.12728530116323988,0.003814252251307937,0.03144426767102393,0.003801623226763362,0.011995551020372697
0.03577917376658024,0.006280035560494446,0.12240502534522946,0.0955634306344989,0.008989120381090565,0.04883287520583801,0.044292013288563525,0.014749382597544713
0.03328585127313788,0.02013893178124354,0.01821207211873055,0.11618228640683737,0.04120306250007311,0.039268861505061314,0.004720159675873359,0.018479055647096287
0.030918949580237776,0.02463733380896438,0.10959439694061035,0.08073146962617767,0.03793554219556439,0.0030443870390812755,0.05389830691539982,0.018683470307482353
0.03649469717175935,0.006576595291801102,0.13839849818883837,0.08447386751259262,0.0017431189670210623,0.046375555771733856,0.06263135993884256,0.017825462341862497
0.03332259108436919,0.012797438788709647,0.23757974160025908,0.10995297117924846,0.05159193791460692,0.03677501185671461,0.07437866301503837,0.020043783380259916
0.031560114273767814,0.02457962997987795,0.08967169496262162,0.03995785122350354,0.04075599592318502,0.15135807590715014,0.02492130114277369,0.0201641183382954
0.029151326105996467,0.028091544050682427,0.018671322334780083,0.05165041920479724,0.007933897260165801,0.045231635111565305,0.0849971342756865,0.02028273548582199
0.0268586097896637,0.030100738020460815,0.2157942396578617,0.002741995999221425,0.03933781854537388,0.014336347901944102,0.028900775776042664,0.020814107916859947
0.02889199901095274,0.03154565059103437,0.04594042545329202,0.02226041418412683,0.03155890660338845,0.06487161082258674,0.11928740581080693,0.02312182458531653
0.03011893078600203,0.026624261849327202,0.09884884293963636,0.03750374638187992,0.07881818255365058,0.022248885754223735,0.03700523884248941,0.023757310681459365
0.034240564500357396,0.013005427023957239,0.028416626847409754,0.016582741131389522,0.0005522294999833477,0.052258128255065095,0.12444830202475532,0.02231030820002544
0.041246125800612154,0.003166867308525778,0.015672218889720924,0.04017608134505002,0.02939975218666302,0.11563918130346768,0.0911397793953761,0.02249573535214766
0.048577304110570485,0.015715551660955673,0.012367787556326337,0.016001276001402887,0.04288572649461486,0.01569280870612827,0.12865632722608034,0.022054105975450655
0.0565418578921032,0.02489613393066853,0.025000084427724778,0.009498145227812449,0.06382353076574687,0.023558379650771843,0.05060027173304116,0.020038613911057823
0.0641524080880519,0.03558636957622313,0.011665329452602069,0.0645111218700698,0.049674166907344164,0.11025443525088369,0.06112547840838167,0.018926691957910358
0.06505072020545533,0.04691904225526167,0.06344829314984346,0.047366720652875394,0.01623735540505933,0.07821277501059087,0.07722132207605181,0.018520618038046333
0.06860028487281489,0.053029790476517735,0.022574850513729372,0.059736959779317034,0.011428633132925636,0.026833794296733104,0.06962041677914932,0.02070729896240392
0.06945089588312636,0.052732994511970555,0.021177581177258042,0.027017989795863007,0.009654483346994036,0.045590441354634026,0.059486181892729806,0.021587281238440614
0.0700649245907482,0.050683600962315334,0.018887046587620082,0.09101952149505499,0.012164885860672547,0.014317246553150198,0.013878465628051173,0.023194824543790682
0.07114462015189171,0.05105437202029378,0.0018198037899833652,0.07422483863453405,0.045523149999338264,0.003622022507516476,0.021536158932600413,0.023881948677368925
0.07321016675156256,0.04903794999316263,0.02742593759395634,0.054451556233636844,0.024353542965074748,0.10743847040046675,0.04941312645682128,0.024514676463014418
0.07448359815843286,0.053009561866764365,0.008927020235645955,0.17889618036838362,0.031801262059239055,0.10860244953253029,0.036413758118641226,0.0206443398027365
0.06982162879969545,0.03417301726648064,0.12816800012047563,0.008413783208367609,0.003171020605734376,0.027965305478744595,0.018641038664652443,0.016210083489199223
0.07108400078789512,0.014033361440556225,0.0824409618704473,0.06956946229772976,0.07374032736449232,0.029361312048212906,0.016664898526537963,0.025089771045522846
0.060880535066711206,0.028690057044773176,0.0673191773683624,0.04002106090009172,0.022104214260932564,0.007510977370565275,0.16624366359627923,0.06595489435294558
0.05497461342242049,0.0911661904637937,0.02541709362651806,0.03103763077471866,0.04957237599916775,0.044309167140364425,0.09110197789785512,0.13916696528558678
0.05789233596499599,0.10571699103691468,0.0030737126684026173,0.008567999464948128,0.03171688270717021,0.012096400777374061,0.10109691711917879,0.10798694279506019
0.06611936678753727,0.07904876076454986,0.02808455735335208,0.07848309041190871,0.034886179474699075,0.060621671397324106,0.0038897492079584817,0.07244360812112591
0.06870932532551677,0.06304329970131395,0.009655901236044817,0.029898802565277327,0.012292156542957566,0.005516264229430717,0.07320732607765623,0.04719979034829576
0.06228629249422579,0.07225759135606483,0.01475933219013914,0.06635220259200658,0.03392566441088263,0.0852839664301073,0.10757919726143883,0.03918513335992573
0.05791710245443282,0.08177980470499402,0.04586870647230157,0.03056630793378934,0.030929709025918295,0.03511811981150301,0.034908363850803203,0.03763599258408968
0.051298590482826034,0.08241247127640941,0.03206177828260243,0.07772838664621107,0.03832508139118862,0.04826864916130033,0.1184433666929684,0.03352414762611688
0.058313149694627864,0.0477235020520424,0.14209564110082246,0.02709975682262844,0.050769178431853024,0.06844597701325286,0.04840590223359109,0.03447889832125017
