Measure,Sate_1,Sate_2,Sate_3
0.025789593481075457,0.024945764487075417,0.0004962525776782689,0.027036269146994307
0.0257929398763167,0.024936708569964272,0.0004961255382741059,0.027040491523853127
0.025794017721291196,0.024931041828591738,0.0004964064489229036,0.027042037540588204
0.025794203478691324,0.024926431960310302,0.0004965740967154408,0.02704246078496997
0.02579395048179678,0.024922258084121407,0.0004966035477002029,0.02704231697237547
0.025793487701092466,0.024918990595641677,0.0004973059800715829,0.02704204787988329
0.025792805938323005,0.024914572063435225,0.0004964306709990263,0.02704120752428163
0.025792099258773238,0.024910995354505305,0.0004963650683014187,0.02704049639090622
0.025791444882488523,0.024907441556829335,0.0004963835901261038,0.02703986193806529
0.025790852253742114,0.08921978928380347,0.12221605112727307,0.0034740438480038716
0.025018002277390594,0.09484730570986952,0.1293662524278877,0.0011888431776500008
0.021188018831159783,0.016472609151520323,0.004500861022700697,0.01890199524922276
0.015247177248056687,0.022108469533578978,0.005797292044424751,0.01638964385542091
0.014465024243331515,0.011299550455148355,0.004958277610390416,0.014219298978528416
0.015417767181634345,0.014838784962109719,0.002297984486860305,0.016260060812573474
0.015280383834500588,0.018522482295200093,0.0015589814475537311,0.015341867306765844
0.01511665192338213,0.026369214143946162,0.009964632663633122,0.018421631342733447
0.015312404972070204,0.021403940732512394,0.003876234072047735,0.01760993115099352
0.01599671620835702,0.02331364579326739,0.005291130474890715,0.018495233760921992
0.01644003630419777,0.0259171071900961,0.007417694467520497,0.0195220045289774
0.0167736091820469,0.02508369939995947,0.006200612312378895,0.019562520912173476
0.017110915137377558,0.023740482225967807,0.004487365778757191,0.019478592092654012
0.01740973387299738,0.024084371462585907,0.004627282905829144,0.019714026706397658
0.017689252663955657,0.02348880042311663,0.0037842547466563348,0.019773821805844638
0.0179734683945304,0.023016181421457726,0.003071726539209285,0.019873455355240044
0.018250074980568243,0.02243872219017551,0.00223144668008024,0.019957770573336864
0.01850326118800738,0.02221437559878786,0.0017923112960309684,0.020095783103424802
0.018715029987840637,0.022612939068957172,0.002052132910922877,0.020335862426486273
0.018892450971012553,0.022510559732419944,0.0018097686039740268,0.020447900173001354
0.01905206413781546,0.022412216173311128,0.0015903246785023972,0.020548143906375327
0.019190237553301903,0.02226401414613055,0.0013264947536356098,0.020624452056040077
0.01930557238648606,0.022209559040986815,0.0011811185433761584,0.020701478865378597
0.019396517811224367,0.022396759690632262,0.0013119298689677206,0.020810947516330836
0.01946936491188278,0.022384109124570728,0.0012443347721773912,0.020865126023618397
0.019532659525180518,0.02236665122583087,0.0011800013454538738,0.02091085503214446
0.019586690961726938,0.022321526245690115,0.001089401048260663,0.020944357132516855
0.019631740620518756,0.02231389490142105,0.0010452030023935244,0.020977788743606174
0.019667407589312624,0.022402088193616665,0.0011095916798505856,0.02102397387050592
0.01969623676686294,0.022407039877138046,0.0010900938174105423,0.021047358963122154
0.01972147435010002,0.022409636323469873,0.0010705026780896132,0.02106720170120374
0.019743140679033155,0.022398953984144654,0.0010372306208288329,0.02108153247670952
0.019761211076276375,0.022406339547696275,0.0010251631187380705,0.021096216039715898
0.019775398947226797,0.022451035477917936,0.001054968646043597,0.021115491236661343
0.019786723169061327,0.02246116695924172,0.0010494899045768724,0.02112509091615622
0.019796434765015636,0.022470312936027637,0.0010435753612040854,0.021132982738718775
0.019804531138131964,0.02247255073387172,0.0010302120381285862,0.021138051933271285
0.01981097604862897,0.022484933569026866,0.0010282676323267181,0.02114357542245604
0.019815642732711747,0.022510929458975426,0.0010415445809434654,0.0211503976404272
0.019819003455176176,0.02252252038806235,0.0010399883484508154,0.0211530119570974
0.01982156489225806,0.02253376214604136,0.001038179109897286,0.02115476876575939
0.01982333808665082,0.02254082923180395,0.0010317923611097846,0.021154923020475225
0.019824298020736653,0.022554764260975968,0.0010329296982909408,0.021155657911796244
0.019824391452678225,0.022572728304347478,0.0010386055759352697,0.021156453623514926
0.019823863991532242,0.02258460939586926,0.0010379665003104055,0.021155366606106507
0.019822922207072824,0.02259644420559126,0.0010372505949825528,0.021153847933065906
0.019821579750604945,0.022605308210206565,0.0010332656026399434,0.02115130684751282
0.019819854196740594,0.022619612698142166,0.0010351991450202047,0.021149493824840826
0.019817718423035202,0.02263408916448123,0.0010374259709746703,0.021147348510374364
0.01981519165310025,0.022646042473961292,0.0010368355274237295,0.0211441908094957
0.019810665894947677,0.022661046902709536,0.0010353198333141744,0.021138761492150437
0.019835741642201032,0.022649336449191426,0.001044780782282706,0.02116988131572589
0.019883589088740994,0.022621547590365276,0.001070216884714148,0.021231078532077063
0.019902629595557664,0.022615883136591686,0.0010806990688130846,0.02125589851631876
0.019907180247965672,0.022620121498469314,0.0010833682384185361,0.021262039228550966
0.019904728133463112,0.02263025740045177,0.0010830617276592625,0.021259371987782938
0.019898204044229706,0.02264194424339605,0.0010784563754769882,0.021251212478011483
0.019886996085413777,0.02266149288953595,0.0010768077260821518,0.02123789768230211
0.019874314055670916,0.022680425974621443,0.001072694308694,0.021222304622591615
0.019862339958724717,0.022698337920636247,0.0010682966691343276,0.021207450860817323
0.019851454273368208,0.022715540352964192,0.0010645689465264563,0.02119402096727302
0.019841662402864668,0.022729798589441408,0.00105920875482296,0.02118155478591688
0.01983290612775107,0.022747364809819426,0.0010589047278275476,0.02117128905828275
0.01982511441360363,0.022761974801959517,0.0010568564391248425,0.02116185983634622
0.019817999491808014,0.022775586131254966,0.001054709076873439,0.021153191776598856
0.019811438832007477,0.022788880203784445,0.001052960976882733,0.021145277427458586
0.019805352093080875,0.022799841951678668,0.001049386808053443,0.021137562258923992
0.01979970003558995,0.022814442332973583,0.0010503919414242002,0.021131247251650664
0.01979441788416636,0.02282654536757006,0.0010493433896418547,0.021124998709607157
0.01978942583036819,0.022838093951060456,0.001048126570630803,0.02111903891143213
0.019784671766944983,0.02284959457276675,0.0010471647963100628,0.02111342839853686
0.019780124496768636,0.02285906978398594,0.001044339109490533,0.021107692115666044
0.019775749742056037,0.02287225440233709,0.001045811995899204,0.021102989597454325
0.019771519504929058,0.02288316234511456,0.0010451604344940413,0.021098068988093077
0.01976744002583264,0.022893685986520917,0.0010443272434214057,0.021093268609019278
0.01976348356490021,0.022904256854939964,0.0010436949959755082,0.021088669199379295
0.019759634304672424,0.022912955876748464,0.0010412267260938024,0.021083830785120994
0.019755860892469945,0.022925310112020703,0.0010428652588723164,0.021079873765093737
0.01975214519607177,0.02293551623409562,0.0010423962443926182,0.021075597129508183
0.01974852277254291,0.02294541220985391,0.0010417445169943473,0.02107137250070784
0.019744975409623833,0.022955392320796686,0.0010412687682856414,0.02106728612017167
0.019741493551819422,0.022963599242770028,0.0010390049078776165,0.021062920532431084
0.019738047569178296,0.022975367289113813,0.0010406900207265979,0.021059358126060135
0.019734623699055376,0.022985080986792195,0.0010403161650119896,0.02105544213804922
0.01973126814107906,0.02299452029362381,0.0010397626688149475,0.021051549705174477
0.019727966994954937,0.023004056934932515,0.0010393718835017274,0.021047767719856947
0.019724713404858485,0.02301189521584268,0.001037247632834526,0.02104369603240147
0.019721478928191427,0.11844904554717839,0.10364646891751295,0.04074476153951717
0.020539809333358583,0.023790907017360197,0.0014687405215048077,0.022009674613567287
0.023054365182869907,0.02771530350012008,0.004166703512920478,0.025450942433758617
0.024942941793190843,0.03573840837909248,0.010072415129298018,0.02904808157583816
0.026179422779673778,0.031971935469183754,0.0053350991181944085,0.029005331651511312
0.026645947748358934,0.03198987058298064,0.00494150403348137,0.02915882810455317
0.027012987414406164,0.03348940456654992,0.006497068628938285,0.029565025732790073
0.027116007023806232,0.031208017478697836,0.004089441795013027,0.029070797507625867
0.02729142784797789,0.02998423689337193,0.0027233022470002366,0.028962340344307114
0.02750575619910567,0.028995544358764724,0.0015712260356574026,0.028948506458278067
0.027719581568184437,0.028868534567664694,0.0013374248370291997,0.029111273825525474
0.027888411873017382,0.0290601378082479,0.0014837302981972056,0.029297215484114347
0.028023568790170206,0.028811460622686025,0.001190141835204328,0.02936565913623479
0.028142039011980646,0.028621699761308683,0.000969305118552366,0.029439823442314328
0.028246171654891072,0.02844683951470095,0.0007729351960687469,0.029505755324185534
0.0283330243177764,0.02831174823448579,0.0006284432012154673,0.029565320669202144
0.028404029004157505,0.028342236915383068,0.000671823087106449,0.029645592664087506
0.028462670074150265,0.028251470963936987,0.0005951832686937886,0.029689834242345947
0.028514765721110558,0.02816878390140609,0.0005302258139087135,0.029731972991076883
0.028561934957293977,0.02807792007691612,0.0004585472862513318,0.02976814363372804
0.028603373177111813,0.028002928086369172,0.0004058693369813904,0.02980219846670462
0.028638949882363818,0.027999088739274702,0.0004320043749604374,0.029845304838923337
0.028669647701535794,0.027941565267613933,0.00040306714709054114,0.02987240881600628
0.02869761021249362,0.02788844579131944,0.00037857541728786304,0.02989838716077553
0.028723241809836764,0.027834993378038075,0.0003533079476983336,0.02992179081905655
0.028746080702475862,0.0277842503321718,0.00033070547847846576,0.02994272239720197
0.028766053070917064,0.027765934149555083,0.00034293648936639665,0.029967294970939418
0.028783521991257555,0.027726079669285753,0.00033234808346283007,0.029984600803182992
