Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.3890143790283583,1.7686593567217224,1500,11.338000297546387,0.0,0.0,1500,0.0,0.0,0.0,0.22729448974132538,-0.138769268989563,9.376495361328125,0.0,0.0,0.0
0.3890143790283583,1.9936480593926946,1500,11.329999923706055,0.0,0.0,1500,0.0,0.0,0.0,0.21533161401748657,-0.15790985524654388,9.352569580078125,-0.0007993200561031699,0.0,0.0002664400089997798
0.3890143790283583,2.5762521664503333,1500,11.329999923706055,1.7671653032302856,1.7671653032302856,1500,0.03400000184774399,0.0,0.013000000268220901,0.8039047122001648,-0.17944301664829254,8.613265037536621,0.0018650800921022892,-0.053820881992578506,0.0010657600359991193
0.3890143790283583,3.045182705779773,1500,11.357000350952148,1.9922071695327759,1.9922071695327759,1500,0.08799999952316284,0.0,-0.01899999938905239,0.8015121221542358,-0.11005838215351105,9.311896324157715,0.004795920103788376,0.05728460103273392,0.005062360316514969
0.3890143790283583,3.459096748930995,1500,11.357000350952148,2.5758309364318848,2.5758309364318848,1500,0.13600000739097595,0.0,0.006000000052154064,0.8708967566490173,-0.6029285192489624,8.730501174926758,-0.0037301601842045784,0.010124720633029938,0.011723360046744347
0.3890143790283583,3.813746823152467,1500,11.368000030517578,3.044097661972046,3.044097661972046,1500,0.17599999904632568,0.0,-0.08100000023841858,0.8230453133583069,1.5264618396759033,8.531917572021484,-0.012789120897650719,0.007993199862539768,0.008259640075266361
0.3890143790283583,3.9903867947878267,1500,11.368000030517578,3.4577667713165283,3.4577667713165283,1500,0.23600000143051147,0.0,0.024000000208616257,0.9522442817687988,0.46176669001579285,8.689826965332031,-0.0005328800179995596,-0.025311801582574844,-0.011190480552613735
0.3890143790283583,4.187884622744014,1500,11.37600040435791,3.812540054321289,3.812540054321289,1500,0.2720000147819519,0.0,-0.05700000002980232,1.4475070238113403,0.031103456392884254,9.718633651733398,-0.0077267601154744625,-0.01332200039178133,-0.006927440408617258
0.3890143790283583,4.255266124182532,1500,11.37600040435791,3.989500045776367,3.989500045776367,1500,0.3149999976158142,0.0,0.0020000000949949026,0.6436022520065308,-0.29907169938087463,8.594123840332031,-0.012256240472197533,-0.04289684072136879,0.013055560179054737
0.3890143790283583,4.4981973760330956,1500,11.373000144958496,4.185895919799805,4.185895919799805,1500,0.30399999022483826,0.0,-0.35499998927116394,0.6077136397361755,0.20336875319480896,10.206718444824219,-0.029041960835456848,-0.006927440408617258,0.014387760311365128
0.3890143790283583,4.384312791349645,1500,11.373000144958496,4.253818035125732,4.253818035125732,1500,0.3610000014305115,0.0,0.06499999761581421,1.2943822145462036,-1.1556129455566406,8.663508415222168,0.010924040339887142,-0.0013322000158950686,0.010124720633029938
0.3890143790283583,4.528950148969254,1500,11.369000434875488,4.497071266174316,4.497071266174316,1500,0.35600000619888306,0.0,-0.289000004529953,0.6364245414733887,-0.5335438847541809,9.713848114013672,0.0015986401122063398,-0.04396260157227516,0.01811792142689228
0.3890143790283583,4.571866497768116,1500,11.369000434875488,4.383381366729736,4.383381366729736,1500,0.35899999737739563,0.0,-0.3790000081062317,0.957029402256012,-1.945162296295166,10.216288566589355,-0.010124720633029938,-0.02477892115712166,0.0002664400089997798
0.3890143790283583,4.519666549603943,1500,11.369999885559082,4.527470588684082,4.527470588684082,1500,0.38499999046325684,0.0,-0.34599998593330383,0.21533161401748657,0.7345200777053833,7.785434246063232,0.005062360316514969,0.04476192221045494,-0.006661000195890665
0.3890143790283583,4.392272769609023,1500,11.369999885559082,4.570108413696289,4.570108413696289,1500,0.41999998688697815,0.0,-0.04600000008940697,-0.13637669384479523,-0.701024055480957,10.764187812805176,0.030374161899089813,0.005861680023372173,0.0031972802244126797
0.3890143790283583,4.329374868515599,1500,11.354000091552734,4.517945766448975,4.517945766448975,1500,0.4300000071525574,0.0,0.05900000035762787,-0.1315915435552597,1.0910135507583618,10.005742073059082,0.012522680684924126,-0.04209752008318901,0.00452948035672307
0.3890143790283583,4.41536726086444,1500,11.354000091552734,4.391790390014648,4.391790390014648,1500,0.3970000147819519,0.0,-0.30000001192092896,-0.057421762496232986,-0.38520434498786926,9.606183052062988,-0.005595240276306868,0.005595240276306868,-0.00452948035672307
0.3890143790283583,4.4387400648903155,1500,11.361000061035156,4.328225135803223,4.328225135803223,1500,0.3799999952316284,0.0,-0.3659999966621399,0.28471624851226807,1.1269021034240723,10.082304954528809,-0.050357162952423096,-0.012256240472197533,0.01971656084060669
0.3890143790283583,4.444669943894775,1500,11.361000061035156,4.413433074951172,4.413433074951172,1500,0.3779999911785126,0.0,-0.3400000035762787,0.4258780777454376,1.366159439086914,8.268733978271484,0.02930840104818344,0.04795920103788376,0.006927440408617258
0.3890143790283583,4.453996872253575,1500,11.361000061035156,4.4371018409729,4.4371018409729,1500,0.3799999952316284,0.0,-0.36800000071525574,-0.4474112391471863,0.6412097215652466,10.127763748168945,-0.004795920103788376,-0.0655442401766777,0.023446720093488693
0.3890143790283583,4.482724090196262,1500,11.361000061035156,4.443413257598877,4.443413257598877,1500,0.3779999911785126,0.0,-0.36800000071525574,-1.074265480041504,0.540721595287323,9.876543045043945,-0.015719961374998093,0.0013322000158950686,-0.005062360316514969
