Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.0,1500,11.767000198364258,0.0,0.0,1500,0.0,0.0,0.0,0.10168437659740448,-0.005981433670967817,4.685855388641357,-0.0001332200044998899,-0.0002664400089997798,-0.0002664400089997798
0.0,1500,11.76200008392334,0.0,0.0,1500,0.0,0.0,0.0,0.1424776204903691,-0.009577442443672451,7.227217234536038,8.89447609042553e-05,-8.860311923485518e-05,-0.0002664400089997798
0.0,1500,11.76200008392334,0.0,0.0,1500,0.0,0.0,0.0,0.1602978650773622,-0.016778581407009004,8.263563832648579,-0.0001335897116359791,-0.0001999188888224979,-0.00040001402896753407
0.0,1500,11.76300048828125,0.0,0.0,1500,0.0,0.0,0.0,0.16532964311482815,-0.018220237397652654,8.658357955095353,-0.0002672758919799826,-0.00037359986374719374,-0.00048038554751499667
0.0,1500,11.76300048828125,0.0,0.0,1500,0.0,0.0,0.0,0.16862922492228036,-0.0244079085091,8.897526056693131,-0.0003564138367450821,-0.00017716022258995406,-0.0005787927349681155
0.0,1500,11.77299976348877,0.0,0.0,1500,0.0,0.0,0.0,0.1766702914717533,-0.021561767380169107,9.027474701364659,-0.0004583576665305506,-0.0002283603238435059,-0.0005336150698023579
0.0,1500,11.77299976348877,0.0,0.0,1500,0.0,0.0,0.0,0.18332125372212188,-0.01912320462971801,9.1057210386737,-0.00043419213250053335,-0.000333834116983304,-0.0005335219350414514
0.0,1500,11.776000022888184,0.0,0.0,1500,0.0,0.0,0.0,0.18342774353503336,-0.020752155075782316,9.147120660288056,-0.0004750491940924049,-0.0002366395484833399,-0.0005933758300927952
0.0,1500,11.776000022888184,0.0,0.0,1500,0.0,0.0,0.0,0.18451773331661164,-0.02400840449133446,9.17758476389212,-0.0004271894020489208,-0.00015884446481565653,-0.0006413569461111155
0.0,1500,11.765999794006348,0.0,0.0,1500,0.0,0.0,0.0,0.1863147976688257,-0.02221424299197082,9.210626945574942,-0.0003880342068024962,-0.00016874621631317096,-0.0006066389505809347
0.0,1500,11.765999794006348,0.0,0.0,1500,0.0,0.0,0.0,0.18885107912830362,-0.023796970684377392,9.230473275668905,-0.00035541161095651176,-0.0001320600864830738,-0.0005323886183001441
0.0,1500,11.763999938964844,0.0,0.0,1500,0.0,0.0,0.0,0.19099381243704475,-0.029499485303033375,9.24175280854663,-0.00034850349176564064,-0.00014252154683551708,-0.0006166318999159651
0.0,1500,11.763999938964844,0.0,0.0,1500,0.0,0.0,0.0,0.19102484839121647,-0.023900080006313724,9.259308646162578,-0.0003041847138405346,-0.0001514755265660502,-0.0006104387382626401
0.0,1500,11.782999992370605,0.0,0.0,1500,0.0,0.0,0.0,0.19188953065448655,-0.018995126251062373,9.272700991903225,-0.00030164248259238237,-0.0001771874317709751,-0.0005683742316522644
0.0,1500,11.782999992370605,0.0,0.0,1500,0.0,0.0,0.0,0.19358563803655876,-0.015953870957911002,9.280074158603641,-0.0003330511907001827,-0.00023337309384700953,-0.0005660729866819506
0.0,1500,11.781000137329102,0.0,0.0,1500,0.0,0.0,0.0,0.1947851801856851,-0.01935003392951525,9.285306045237073,-0.0003766156275653984,-0.00028301380644394253,-0.0004829108469906491
0.0,1500,11.781000137329102,0.0,0.0,1500,0.0,0.0,0.0,0.1930440283666155,-0.019482142094088415,9.292919571372511,-0.00034044417879823747,-0.00025200946428963054,-0.0005477890546619096
0.0,1500,11.770000457763672,0.0,0.0,1500,0.0,0.0,0.0,0.1941535844259385,-0.013725806488653135,9.300742948666306,-0.0002938419432064542,-0.00026703776985393025,-0.0005765531862334291
0.0,1500,11.770000457763672,0.0,0.0,1500,0.0,0.0,0.0,0.19578550001266917,-0.014025203805813007,9.306613805117003,-0.0002924499623552518,-0.00032118400337547483,-0.0005601578660844561
0.0,1500,11.777999877929688,0.0,0.0,1500,0.0,0.0,0.0,0.19374123379255737,-0.017557114064025426,9.308359809914139,-0.00032983724991191693,-0.0003055943295782542,-0.0005185287878313869
0.0,1500,11.777999877929688,0.0,0.0,1500,0.0,0.0,0.0,0.19292712041978938,-0.015819763349661,9.312980401528176,-0.0003392240839723111,-0.0002543942416635223,-0.0005578489692886115
0.0,1500,11.78499984741211,0.0,0.0,1500,0.0,0.0,0.0,0.19464354182453103,-0.013423204449678929,9.320880169608229,-0.00035956794511917485,-0.0002549295821590562,-0.0005566890501208122
0.0,1500,11.78499984741211,0.0,0.0,1500,0.0,0.0,0.0,0.18717635798498133,-0.014364391412082643,9.321047518698315,-0.0003895150310543479,-0.00027809490860467446,-0.0005792932451857589
0.0,1500,11.769000053405762,0.0,0.0,1500,0.0,0.0,0.0,0.19240012020616526,-0.016948150760855797,9.322597459484939,-0.00041708766384977914,-0.00029940623229774343,-0.0005659274566899911
0.0,1500,11.769000053405762,0.0,0.0,1500,0.0,0.0,0.0,0.1995224382178303,-0.016834962745810138,9.327394196272433,-0.00043209436011825987,-0.0002876256547904813,-0.0005207722512070407
0.0,1500,11.76200008392334,0.0,0.0,1500,0.0,0.0,0.0,0.1978038650244052,-0.013025860370227495,9.330379759708292,-0.00042582868249420097,-0.00029691914730757644,-0.0005743954115474393
0.0,1500,11.76200008392334,0.0,0.0,1500,0.0,0.0,0.0,0.19773552351088983,-0.014750140593651822,9.329286099217063,-0.00043944793117173427,-0.0002665994794826698,-0.0005831347625417901
