Reference,Control,Measure,State_1,State_2,State_3
8.221200811199381,4.75712344923573,7.983319849386751,6.222266952587835,-0.001510270753278,7.978288309893527
8.221200811199381,4.614253908026761,7.978288309893527,6.175070097808924,-0.001106853296602,7.974572817217095
8.221200811199381,4.443028108440537,7.974572817217095,6.1275607762622375,-0.0008513551080148,7.971790541752463
8.221200811199381,4.443028108440537,7.971790541752463,6.08154601674017,-0.0005690843553775,7.969770933897567
8.221200811199381,4.380510049197967,7.969770933897567,6.036267488220984,-0.0003241658770157,7.968498549687259
8.221200811199381,4.380510049197967,7.968498549687259,5.992417287630311,-5.3763171867241433e-05,7.967956996031125
8.221200811199381,4.255851793715677,7.967956996031125,5.948431313620143,0.0001159349636427,7.968038756223467
8.221200811199381,4.152118512907795,7.968038756223467,5.904302120781057,0.0002081648221019,7.9684913859691395
8.221200811199381,4.152118512907795,7.9684913859691395,5.861157486987343,0.000328460379648,7.969245573394692
8.221200811199381,4.095911574702173,7.969245573394692,5.818332675078238,0.0004193269962822,7.970298987613431
8.221200811199381,4.095911574702173,7.970298987613431,5.776467112269054,0.0005373996999067,7.971648867739497
8.221200811199381,4.014030410457576,7.971648867739497,5.734562199805604,0.0005995469356597,7.973253921721471
8.221200811199381,3.95548915399793,7.973253921721471,5.692764703356403,0.0006303670913047,7.974990616963316
8.221200811199381,3.95548915399793,7.974990616963316,5.651742448443746,0.0006890161217653,7.976854402118166
8.221200811199381,3.902378912504165,7.976854402118166,5.610873522539341,0.0007212439366319,7.978846897411531
8.221200811199381,3.902378912504165,7.978846897411531,5.570768436800067,0.0007806362645084,7.980969526383444
8.221200811199381,3.834650975066242,7.980969526383444,5.530614657269648,0.0007983483658222,7.983201233131034
8.221200811199381,3.793074577618411,7.983201233131034,5.490635082401121,0.0008014825363215,7.985462444708679
8.221200811199381,3.793074577618411,7.985462444708679,5.451323732746898,0.0008318158815437,7.987771343090883
8.221200811199381,3.7416856971429766,7.987771343090883,5.412080960996155,0.000836906468306,7.990130339121752
8.221200811199381,3.7416856971429766,7.990130339121752,5.3734997032433,0.0008686505687946,7.992541791074805
8.221200811199381,3.6817728796059193,7.992541791074805,5.33486871688596,0.0008660992828161,7.994994443084307
8.221200811199381,3.648797212197768,7.994994443084307,5.296441618989738,0.0008569784204269,7.997430550239582
8.221200811199381,3.648797212197768,7.997430550239582,5.258623040679174,0.000874267969589,7.999878469336457
8.221200811199381,3.59933946472745,7.999878469336457,5.220837088572814,0.0008675151547325,8.00234120861718
8.221200811199381,3.59933946472745,8.00234120861718,5.183655668042509,0.0008866832612648,8.004821776283757
8.221200811199381,3.54406449063489,8.004821776283757,5.146426391077632,0.0008755160454547,8.007313524691394
8.221200811199381,3.54406449063489,8.007313524691394,5.109780181023719,0.0008899873651786,8.009810181430696
8.221200811199381,3.4885674715798327,8.009810181430696,5.073061347952844,0.0008736398053618,8.012304011578024
8.221200811199381,3.4885674715798327,8.012304011578024,5.036902748758898,0.0008826968094721,8.014787727200433
8.221200811199381,3.4360138620239344,8.014787727200433,5.000686468300003,0.0008636649759143,8.01725715267288
8.221200811199381,3.4360138620239344,8.01725715267288,4.965014663410987,0.0008697541015326,8.01970844767991
8.221200811199381,3.3864822059376287,8.01970844767991,4.929307954269937,0.0008505096074157,8.02214096172852
8.221200811199381,3.3635638690247465,8.02214096172852,4.893840460651409,0.0008331258508774,8.024521603874367
8.221200811199381,3.3635638690247465,8.024521603874367,4.85890967584255,0.000840316015014,8.026888008397806
8.221200811199381,3.31937518127088,8.026888008397806,4.824003894056613,0.0008269856144738,8.029245609971008
8.221200811199381,3.31937518127088,8.029245609971008,4.789636832273081,0.0008377566771682,8.031599793430205
8.221200811199381,3.270588185541485,8.031599793430205,4.755235995309667,0.00082294564872,8.033948115949316
8.221200811199381,3.246064757751946,8.033948115949316,4.721044418080504,0.0008074019424773,8.036253441304453
8.221200811199381,3.246064757751946,8.036253441304453,4.687373621448656,0.0008155213560073,8.038548447320496
8.221200811199381,3.201762186687224,8.038548447320496,4.6537081561999125,0.0008021264642427,8.040835867949957
8.221200811199381,3.201762186687224,8.040835867949957,4.620560771194244,0.0008119884935072,8.043118482855052
8.221200811199381,3.153755138158523,8.043118482855052,4.587367044323314,0.0007962364949955,8.045392612215982
8.221200811199381,3.153755138158523,8.045392612215982,4.554677057943848,0.0008034716187251,8.04765486730283
8.221200811199381,3.1060475433476684,8.04765486730283,4.521929746864931,0.000785138083837,8.049901252304087
8.221200811199381,3.1060475433476684,8.049901252304087,4.489671629841896,0.0007895440904019,8.052128089795437
8.221200811199381,3.0605484776082887,8.052128089795437,4.457369742203171,0.0007703576701961,8.054333850133673
5.72911032305254,-316.0474065874824,8.054333850133673,0.3004788143502894,-0.3183206341718452,7.601917949185123
5.72911032305254,-316.0474065874824,7.601917949185123,-4.675612876575656,-0.6275433729155362,6.258782487749932
5.72911032305254,95.74413869588273,6.258782487749932,-5.106758692337459,-0.5147827507599072,4.6400318871001485
1.6623736756946803,95.74413869588273,4.6400318871001485,-5.217070365322097,-0.4042133999136353,3.3378931753073435
1.6623736756946803,200.97214959525311,3.3378931753073435,-3.6576676363688807,-0.1907823545348319,2.495816841597434
1.6623736756946803,142.39656124015022,2.495816841597434,-2.287381594290838,-0.0416921762469727,2.167259492255978
1.6623736756946803,142.39656124015022,2.167259492255978,-0.524902055483638,0.1031773226582635,2.2554331413306365
1.6623736756946803,63.74499609070232,2.2554331413306365,0.5948396660878315,0.1650034823402834,2.636074432436208
1.6623736756946803,63.74499609070232,2.636074432436208,1.8681224406975916,0.224703217877368,3.188993189578201
1.6623736756946803,-16.03642887940451,3.188993189578201,2.2551728470344194,0.2024406730061857,3.7944211700344352
1.6623736756946803,-40.240900061569405,3.7944211700344352,2.261011563673112,0.1562013909003035,4.302564553332515
1.6623736756946803,-40.240900061569405,4.302564553332515,2.138107306984667,0.1109772780562245,4.681042544045651
1.6623736756946803,-34.08838242203564,4.681042544045651,1.970941050209136,0.0729860226481164,4.941591882240166
1.6623736756946803,-34.08838242203564,4.941591882240166,1.700833331154484,0.0359461420935739,5.095772470429518
1.6623736756946803,-12.946121848440953,5.095772470429518,1.6054325383834287,0.0210482322290335,5.176471357262255
1.6623736756946803,0.3861319994809555,5.176471357262255,1.642500979108295,0.0198754347019945,5.234480839489302
1.6623736756946803,0.3861319994809555,5.234480839489302,1.6756949863724682,0.0187032038895359,5.289165610729416
1.6623736756946803,1.619708679230211,5.289165610729416,1.7210263407888555,0.0187676936146408,5.34228837573011
5.72911032305254,1.619708679230211,5.34228837573011,1.7657893295336349,0.0187998434730162,5.3955478712652
5.72911032305254,0.5168256249607293,5.3955478712652,1.7956465216905722,0.017697918196201,5.447282805390524
5.72911032305254,-0.0301839918344004,5.447282805390524,1.8148742931975952,0.0160529298762743,5.495119511194854
5.72911032305254,-0.0301839918344004,5.495119511194854,1.8292082055046823,0.0144310840532521,5.53832479251341
5.72911032305254,-0.5811197448294187,5.53832479251341,1.831671497527652,0.0122842964183667,5.576183445003162
5.72911032305254,-0.5811197448294187,5.576183445003162,1.8281213750691123,0.0101831456385481,5.608019887078804
5.72911032305254,-0.3303909580899753,5.608019887078804,1.822025145925951,0.0083814453436746,5.634325126690936
5.72911032305254,0.2789501696390313,5.634325126690936,1.8188936769452728,0.007232928934558,5.656452208101169
5.72911032305254,0.2789501696390313,5.656452208101169,1.812618469286425,0.00611186259913,5.675361777924257
5.72911032305254,0.3684451314665922,5.675361777924257,1.8044846438218995,0.0051092766378489,5.69126136169565
5.72911032305254,0.3684451314665922,5.69126136169565,1.7936956056665303,0.0041343362042979,5.704357504953415
5.72911032305254,0.6508178581435942,5.704357504953415,1.7840222674074924,0.0034706035766982,5.715132578506198
5.72911032305254,0.9249239938312231,5.715132578506198,1.7762052037301268,0.0031021922760443,5.724446379050193
5.72911032305254,0.9249239938312231,5.724446379050193,1.7674920990359662,0.0027472327262163,5.732734721983454
5.72911032305254,0.9032402400488372,5.732734721983454,1.7576548566846928,0.0023843567653729,5.740005308661427
5.72911032305254,0.9032402400488372,5.740005308661427,1.7469702986887892,0.0020361884241709,5.74626792493181
5.72911032305254,0.9443324007688328,5.74626792493181,1.736024515075846,0.0017440718473858,5.7516231765213455
5.72911032305254,1.0293522512258035,5.7516231765213455,1.7255456096623245,0.001550875582941,5.7562910716384375
5.72911032305254,1.0293522512258035,5.7562910716384375,1.7147020553635552,0.0013690847081556,5.760427420009734
5.72911032305254,1.0122442770007227,5.760427420009734,1.703310446818869,0.0011815893093739,5.7640401863915205
5.72911032305254,1.0122442770007227,5.7640401863915205,1.691585106306531,0.0010059961619134,5.767138279859992
5.72911032305254,1.0345728699258951,5.767138279859992,1.679853292381765,0.0008645981885114,5.769787209440273
5.72911032305254,1.0764018196591658,5.769787209440273,1.6684623281084017,0.0007761456347068,5.772110648314379
5.72911032305254,1.0764018196591658,5.772110648314379,1.6570131776576689,0.0006974119075086,5.774197139991579
5.72911032305254,1.061667777313332,5.774197139991579,1.6453433754165254,0.0006134890721766,5.776053003646795
5.72911032305254,1.061667777313332,5.776053003646795,1.6336325892809835,0.000539375407481,5.777684893198849
5.72911032305254,1.0615173754099287,5.777684893198849,1.621906842113755,0.0004747322690868,5.779120140186769
5.72911032305254,1.0746073010852069,5.779120140186769,1.610363885609252,0.0004326008824373,5.780404177590258
5.72911032305254,1.0746073010852069,5.780404177590258,1.5988941246775057,0.0003992710330013,5.781581305004118
5.72911032305254,1.0592850771201234,5.781581305004118,1.5873227709974869,0.0003591772379385,5.782654303680928
5.72911032305254,1.0592850771201234,5.782654303680928,1.5758307503069244,0.0003278594383298,5.783626133614013
5.72911032305254,1.050027375561569,5.783626133614013,1.5643214973000394,0.0002958127903789,5.784508137945242
5.72911032305254,1.0514701393326296,5.784508137945242,1.55293159201785,0.0002737651179801,5.785313533494064
5.72911032305254,1.0514701393326296,5.785313533494064,1.5416682343578847,0.0002599719320151,5.786068186945834
5.72911032305254,1.0366985249391516,5.786068186945834,1.5303613515600991,0.0002393940040189,5.786774078052419
5.760396388460185,1.0366985249391516,5.786774078052419,1.5191837359551028,0.0002269815422177,5.787433267599689
5.760396388460185,3.247848285160876,5.787433267599689,1.5367392286909265,0.0024335212704222,5.79121851738085
5.760396388460185,1.0566072970494238,5.79121851738085,1.531818249380956,0.0023883063066432,5.7980524224185945
5.760396388460185,1.0566072970494238,5.7980524224185945,1.5268526500207795,0.0023474442943907,5.804764327922765
5.760396388460185,0.5228237884687696,5.804764327922765,1.5149551249512747,0.0017771091240894,5.810606058629732
5.760396388460185,0.5228237884687696,5.810606058629732,1.5016670789911546,0.0012274593694172,5.814860086487298
5.760396388460185,0.5737790354339373,5.814860086487298,1.4877276931802594,0.0007499405782473,5.817658358985406
5.760396388460185,0.788767915033484,5.817658358985406,1.4754688365949158,0.0005074337673593,5.819437453836237
5.760396388460185,0.788767915033484,5.819437453836237,1.4627375017891926,0.0002786332148429,5.820548461897536
5.760396388460185,0.8977615071815503,5.820548461897536,1.4509885627578698,0.0001725479940045,5.821185548250552
5.760396388460185,0.9785187535952452,5.821185548250552,1.4401822240151894,0.0001575681770824,5.821651638175527
5.760396388460185,0.9785187535952452,5.821651638175527,1.4295124704936215,0.0001502890410164,5.822086237215407
5.760396388460185,0.9822624934340308,5.822086237215407,1.4190468687197375,0.0001541912770899,5.822516139291203
5.760396388460185,0.9822624934340308,5.822516139291203,1.408764764886829,0.000165145616903,5.82296716618299
5.760396388460185,0.966050145514506,5.82296716618299,1.3984731773355203,0.0001666598185651,5.823435818167265
5.760396388460185,0.9537540654912524,5.823435818167265,1.388196623317103,0.0001628645186762,5.823901212442982
5.760396388460185,0.9537540654912524,5.823901212442982,1.3780790326580383,0.0001661620416154,5.8243659629159765
5.760396388460185,0.9360225485836656,5.8243659629159765,1.3679083036042354,0.0001585568781449,5.824824543715197
5.760396388460185,0.9360225485836656,5.824824543715197,1.3578841924351923,0.0001580563316033,5.825271694498853
5.760396388460185,0.9195438323928788,5.825271694498853,1.347811028659691,0.0001479258000399,5.825703719211763
5.760396388460185,0.9132590761343023,5.825703719211763,1.337794605006431,0.0001386045151959,5.826108184364
5.760396388460185,0.9132590761343023,5.826108184364,1.3279174792245092,0.000136320427285,5.826496257187522
5.760396388460185,0.9009517076289764,5.826496257187522,1.318037836486925,0.0001285165816621,5.82687000217359
5.760396388460185,0.9009517076289764,5.82687000217359,1.3082994570853412,0.0001276231953136,5.827231476805412
5.760396388460185,0.888578972309367,5.827231476805412,1.298559296172965,0.0001210194024324,5.827582295155318
5.760396388460185,0.88289430547346,5.827582295155318,1.288887951500872,0.0001155200615883,5.827915974170737
5.760396388460185,0.88289430547346,5.827915974170737,1.2793608456476118,0.0001167383161877,5.828243642236448
5.760396388460185,0.8705041743003209,5.828243642236448,1.269834123224029,0.0001120381267511,5.828566344937686
5.760396388460185,0.8705041743003209,5.828566344937686,1.260451477316758,0.0001139392785324,5.828885136881388
5.760396388460185,0.8571757382602986,5.828885136881388,1.2510566024228404,0.0001088701404918,5.829199401118356
5.760396388460185,0.8507629901835624,5.829199401118356,1.2417197058041276,0.0001039080755171,5.82949945618372
5.760396388460185,0.8507629901835624,5.82949945618372,1.232523025735864,0.0001054236521409,5.829794681473872
5.760396388460185,0.8387723445153047,5.829794681473872,1.223327269681313,0.0001011883314298,5.830086022736884
5.760396388460185,0.8387723445153047,5.830086022736884,1.214271423858024,0.0001033183687032,5.83037443476728
5.760396388460185,0.8259425972431308,5.83037443476728,1.2052050414263162,9.874884318464766e-05,5.8306593533772055
5.760396388460185,0.8197084343002372,5.8306593533772055,1.1961949170060855,9.422990652608714e-05,5.830931398583943
5.760396388460185,0.8197084343002372,5.830931398583943,1.1873208515524931,9.59559680624935e-05,5.8311995386587725
5.760396388460185,0.8081717488246173,5.8311995386587725,1.1784488421399153,9.216039292086526e-05,5.83146471774781
5.760396388460185,0.802176653305622,5.83146471774781,1.1696351280251949,8.850483228516081e-05,5.831719345128386
5.760396388460185,0.802176653305622,5.831719345128386,1.1609566349611995,9.094127777140742e-05,5.831972297274294
5.760396388460185,0.790642850370446,5.831972297274294,1.15227898545321,8.770992049815626e-05,5.832224094247813
5.760396388460185,0.790642850370446,5.832224094247813,1.143735492682534,9.046841606201256e-05,5.8324752731120695
5.760396388460185,0.7780972881257647,5.8324752731120695,1.135178433615459,8.644821715536133e-05,5.832724627170258
5.760396388460185,0.7719564618824917,5.832724627170258,1.1266719656176996,8.221244583269505e-05,5.832962285612637
5.760396388460185,0.7719564618824917,5.832962285612637,1.1182940360624778,8.387191031132129e-05,5.833196342913607
5.760396388460185,0.7610670103818905,5.833196342913607,1.1099181596887189,8.032002037349184e-05,5.83342769181227
5.760396388460185,0.7610670103818905,5.83342769181227,1.1016705702013805,8.255922230941698e-05,5.833657230183819
5.760396388460185,0.7493709442298265,5.833657230183819,1.093414069734015,7.867881285957462e-05,5.833884409883386
5.760396388460185,0.7436229962304276,5.833884409883386,1.0852086699133752,7.476761391610328e-05,5.834100553213644
5.760396388460185,0.7436229962304276,5.834100553213644,1.0771277451208352,7.653915198719706e-05,5.834313712611552
5.760396388460185,0.7331276023491918,5.834313712611552,1.0690493798461906,7.328833268043156e-05,5.834524750273362
5.760396388460185,0.7331276023491918,5.834524750273362,1.0610952313348652,7.561905057998423e-05,5.8347345321766655
5.760396388460185,0.7217726172342475,5.8347345321766655,1.0531319949514255,7.196906362787761e-05,5.834942412425763
5.760396388460185,0.716168819602656,5.834942412425763,1.0452175260075216,6.822733053505904e-05,5.835139822457414
5.760396388460185,0.716168819602656,5.835139822457414,1.037423204366296,6.99661685375199e-05,5.835334440694206
5.760396388460185,0.7060381167615438,5.835334440694206,1.029631337758461,6.685256627892295e-05,5.835527086185678
5.760396388460185,0.7060381167615438,5.835527086185678,1.0219593435800836,6.912206910666372e-05,5.8357185819395045
5.760396388460185,0.6950839241682728,5.8357185819395045,1.014278617778099,6.562054696291399e-05,5.835908300829343
5.760396388460185,0.6896754807562456,5.835908300829343,1.006644937482419,6.202666457632487e-05,5.836087969243151
5.760396388460185,0.6896754807562456,5.836087969243151,0.9991271839332488,6.371858133516663e-05,5.836264987256416
5.760396388460185,0.6799092099718765,5.836264987256416,0.991611903557958,6.073487388250635e-05,5.836440151032199
5.760396388460185,0.6799092099718765,5.836440151032199,0.9842122944224446,6.294276160615826e-05,5.836614260203212
5.760396388460185,0.6693445273531208,5.836614260203212,0.9768043241055568,5.958469418217724e-05,5.836786709610738
5.760396388460185,0.6641239483110826,5.836786709610738,0.9694417275229829,5.613292682024384e-05,5.836949513056108
5.760396388460185,0.6641239483110826,5.836949513056108,0.9621909812661322,5.777893236899866e-05,5.837109800854258
5.760396388460185,0.6547066294876317,5.837109800854258,0.9549426867399996,5.4917149050162217e-05,5.837268343004363
5.760396388460185,0.6547066294876317,5.837268343004363,0.9478059984564776,5.706217466374395e-05,5.837425912672714
5.760396388460185,0.6445165293209308,5.837425912672714,0.9406612791200224,5.383787065202871e-05,5.837581924123907
5.760396388460185,0.6394780157935993,5.837581924123907,0.9335603166085672,5.051942459664952e-05,5.837728667937816
5.760396388460185,0.6394780157935993,5.837728667937816,0.9265672594180512,5.211736421008355e-05,5.837873015393403
5.760396388460185,0.6303977109407856,5.837873015393403,0.9195766259133108,4.936981585304003e-05,5.838015711807718
5.760396388460185,0.6303977109407856,5.838015711807718,0.9126936660841356,5.145081970217124e-05,5.83815750537469
5.760396388460185,0.6205702352774883,5.83815750537469,0.9058029991634972,4.835345729005213e-05,5.838297830927594
5.760396388460185,0.6157084357404836,5.838297830927594,0.8989545357404992,4.516258371582254e-05,5.838429249365048
5.760396388460185,0.6157084357404836,5.838429249365048,0.8922101673305021,4.671306583462219e-05,5.838558383500689
5.760396388460185,0.6069533564785454,5.838558383500689,0.8854681923364586,4.4074698282356266e-05,5.838685954871169
5.760396388460185,0.6069533564785454,5.838685954871169,0.8788300928952185,4.609287781193454e-05,5.8388126876153645
5.760396388460185,0.5974759570705621,5.8388126876153645,0.8721845977340085,4.3117128847899e-05,5.838938036658398
5.760396388460185,0.5927849481708833,5.838938036658398,0.8655798078444996,4.004875103419793e-05,5.839054824369221
5.760396388460185,0.5927849481708833,5.839054824369221,0.8590754341224887,4.155283034350103e-05,5.839169434185947
5.760396388460185,0.5843436709626408,5.839169434185947,0.8525734222285615,3.901918183423181e-05,5.839282564656113
5.760396388460185,0.5843436709626408,5.839282564656113,0.8461716187911764,4.09761043684565e-05,5.8393949166700425
5.760396388460185,0.5752041914053483,5.8393949166700425,0.8397627195001645,3.811718712655866e-05,5.83950596470546
5.760396388460185,0.5706781614155094,5.83950596470546,0.8333930802921095,3.5166666487536325e-05,5.839608783848045
5.760396388460185,0.5706781614155094,5.839608783848045,0.8271203060940557,3.662561969046456e-05,5.839709526789516
5.760396388460185,0.5625396784188417,5.839709526789516,0.8208498618783612,3.419265737858424e-05,5.839808869869433
5.760396388460185,0.5625396784188417,5.839808869869433,0.8146760862941457,3.609010509548344e-05,5.839907491523001
5.760396388460185,0.5537263328875488,5.839907491523001,0.8084955037190186,3.334361648471969e-05,5.840004885172631
5.760396388460185,0.5493595956751164,5.840004885172631,0.8023527868573307,3.050660792428125e-05,5.840094369976884
5.760396388460185,0.5493595956751164,5.840094369976884,0.7963035074943307,3.192179786830709e-05,5.840181876094697
5.760396388460185,0.541513277255447,5.840181876094697,0.7902565263471282,2.9585753225273056e-05,5.840268058400098
5.760396388460185,0.541513277255447,5.840268058400098,0.7843027972156675,3.1425568444404955e-05,5.840353573627106
5.245741115627128,-36.04868213277501,5.840353573627106,0.3054555328195745,-0.0365513394730965,5.788323866522146
5.245741115627128,-0.0654456225442698,5.788323866522146,0.1978777928396733,-0.0360194982408172,5.685439716705577
5.245741115627128,-0.0654456225442698,5.685439716705577,0.0935543469191591,-0.0354260053278268,5.58415157264751
5.245741115627128,8.472327796027855,5.58415157264751,0.1029697651819681,-0.0262370321896557,5.496792006808104
5.245741115627128,8.472327796027855,5.496792006808104,0.1377953729518164,-0.0172570133625728,5.4351901077683
5.245741115627128,7.395615132226276,5.4351901077683,0.183112121278498,-0.0095753409149666,5.397201344738378
5.245741115627128,3.761314892776668,5.397201344738378,0.2020730822566259,-0.0057280315741467,5.3755312892888885
5.245741115627128,3.761314892776668,5.3755312892888885,0.2314252234634929,-0.0019784524883311,5.364631037546377
5.245741115627128,1.733576524244257,5.364631037546377,0.2445129072824899,-0.0003591882998421,5.361327729688623
5.245741115627128,1.733576524244257,5.361327729688623,0.2618898031836447,0.0012154594664977,5.362552271765789
5.245741115627128,0.0153164922307853,5.362552271765789,0.261149292598795,0.0010253624264123,5.365727558539132
5.245741115627128,-0.5144093219670198,5.365727558539132,0.2530444114931081,0.0003102572691654,5.36761586987147
5.245741115627128,-0.5144093219670198,5.36761586987147,0.2430836676235299,-0.0003835584139675,5.367506838326843
5.245741115627128,-0.2884967525494458,5.367506838326843,0.2342772503086543,-0.0008293851866382,5.36578380115112
5.245741115627128,-0.2884967525494458,5.36578380115112,0.2243757275419987,-0.0012593791149447,5.362819187998884
5.245741115627128,0.1363791228454527,5.362819187998884,0.2189335314461994,-0.0012482846049091,5.359263736920984
5.245741115627128,0.3197398872712069,5.359263736920984,0.2159822588126054,-0.0010503698567062,5.35600590564721
5.245741115627128,0.3197398872712069,5.35600590564721,0.2136303077837399,-0.0008548043821971,5.35330591917272
5.245741115627128,0.3288183402337369,5.35330591917272,0.2119786118037467,-0.000652867108204,5.351169539889861
5.245741115627128,0.3288183402337369,5.351169539889861,0.2109159909854914,-0.0004542541499443,5.349601020555445
5.245741115627128,0.2439617380149182,5.349601020555445,0.2093265483655214,-0.0003441469786674,5.348469580093633
5.245741115627128,0.1734977573635189,5.348469580093633,0.2071587857624915,-0.0003058435293269,5.347548055373513
5.245741115627128,0.1734977573635189,5.347548055373513,0.2051333503252887,-0.0002669057867948,5.346736046604573
5.245741115627128,0.1595148279620774,5.346736046604573,0.2030689033689721,-0.0002414271356132,5.346015273934773
5.245741115627128,0.1595148279620774,5.346015273934773,0.2011093982000132,-0.0002151019891182,5.345367954639256
5.245741115627128,0.1498678015021198,5.345367954639256,0.199130752905823,-0.0001976671932313,5.344782617178292
