/CAN/AccPedal,/CAN/EngineSpeed_CAN,/CAN/VehicleSpeed,/GPS/Velocity,/Plugins/Accelerometer_X,/Plugins/Body_acceleration_X,/Plugins/Velocity_X,/CAN/WheelSpeed_RL
0.00013270756942083094,0.005711607905401865,0.0027408426383471324,0.001906290073762612,0.01883265432049447,0.018684699314363895,0.0033486907362012402,0.003581195852440905
9.850602143086744e-05,0.005714843116246662,0.0028209792575793757,0.0019489277496620196,0.019345228602269116,0.01866363598371823,0.0033489716027056138,0.003641914132659234
9.56054596499608e-05,0.004730536163650663,0.0028897948598756162,0.001994123957481185,0.023208518930403654,0.022873696660098974,0.0033520402678158534,0.0037012674805607174
0.00015959273108115228,0.004618168340891227,0.002830360775064822,0.001975984494100101,0.01924540049835749,0.018690708918894572,0.0033081459280467074,0.00366369527155809
0.00010530459461360712,0.0041592568893467075,0.0028949398125233256,0.0020204897782726827,0.022805507674300007,0.02241581070257359,0.003316515073712098,0.003720599832835146
0.00014538822474928666,0.003062619957848598,0.002839200802962308,0.0019961135681456597,0.019918692072312005,0.0193666760873753,0.0032848354990947792,0.0036786909202342274
0.00010422827359290142,0.003052951447556934,0.002878293277485927,0.0020234862562302537,0.025099890039862238,0.024762959261844464,0.0033151271884896277,0.003715670311179059
0.00018761745734082423,0.0030429164112723006,0.0027433323601442766,0.001946785180039063,0.020796897888150145,0.02027204652077297,0.0032778365729605463,0.0036040176656284215
0.00013280262361133922,0.003390326878174074,0.0027622014881168305,0.001950156681549589,0.019024356798469477,0.018528741439860164,0.0033087076710643926,0.0036129080250611456
8.170251360085402e-05,0.004097463532041535,0.002833434211329852,0.001979909409755256,0.021970529204145772,0.021555428415601208,0.003326350448933618,0.003664256133678559
0.0001384508444760308,0.004135198100992742,0.0028162544553323177,0.0019630877250922316,0.025144231037085907,0.024593024787122886,0.003275388786247127,0.0036455619185357044
0.00020349514318197294,0.003336120012113468,0.002699438035547508,0.0018973889128744634,0.021331341161253237,0.020705507392889455,0.0032629639553614365,0.003548896272761462
0.00012065336480400653,0.003370328229999074,0.0027104221460554703,0.0019062868917058239,0.019724148009087505,0.019195845409225032,0.003291631445972415,0.00355893884453877
5.843110796790833e-05,0.003296423218142726,0.0027643614183815376,0.001935974048333084,0.01651208082561273,0.015948201490845748,0.0032910598336420155,0.0036015381506968175
4.881755817148434e-06,0.0022232492184963426,0.0029116526045196087,0.00201679987054737,0.019950045557044493,0.01955660891240285,0.0033154434995791987,0.0037241158495878376
7.321098468382296e-05,0.0029754493074060917,0.0029322145405636935,0.0020336803366678875,0.017183952326056795,0.01656714003751203,0.003263312374787164,0.0037554082741683217
7.120315733934006e-05,0.003953711450165525,0.0030274838198090168,0.0020845595947845096,0.01600732258916321,0.015278834067549485,0.0032166951926062004,0.003840798895901054
5.793034329069045e-05,0.003029463035182499,0.003151143304222226,0.002149201621540874,0.025270549351843474,0.024764565604638356,0.003218846190265176,0.003947920137190024
0.00020064109169390908,0.00291140196615175,0.002979595984542241,0.002062199716046941,0.02196552305182853,0.02116817983570818,0.003147273248124971,0.0038229192773450577
0.0001608534194495661,0.0037984064345625602,0.0029289751977396444,0.002035754029758089,0.024826165177864956,0.024163975275969474,0.0031529735578785384,0.003784774891293023
0.00017719789821224637,0.0033852351779643797,0.0027955525574048165,0.0019534349739299788,0.02587075738140504,0.02530197001369705,0.003158635157310699,0.003664295883153472
0.00018286500654951694,0.00388556612436905,0.002653507103239895,0.001868132861916675,0.022927416928104627,0.022372724222573304,0.003175060531619367,0.0035355606444939514
0.00013198542674035078,0.004435453703770791,0.002628828852033034,0.0018428989909980813,0.01969017986917071,0.01918732446676219,0.0032104426112524315,0.003495694917383489
7.210524274257717e-05,0.004273794520303596,0.002720057446531504,0.0018839372599438707,0.02310544116343055,0.022839569931701664,0.003287474692578035,0.003553692899956558
0.00012764128815578347,0.0044289764758769015,0.0026933744646023203,0.0018696358091701663,0.020588278213034272,0.020207415444115973,0.003306597510333867,0.003528064313365206
0.00011042710181157454,0.004464176672419204,0.0027525202830119555,0.001906076886196744,0.020392563492587945,0.020006009264961766,0.003335996527511112,0.0035766352179858393
9.306754166571278e-05,0.0037311636005731216,0.00280257148611035,0.0019420423989857973,0.022556486085054006,0.022226827198036703,0.003356893135691319,0.00362299650319918
0.00011359299304892524,0.004193594611224621,0.0027632980343156102,0.001933897169761136,0.018103283751642163,0.017562944177751172,0.0033218762621294723,0.0036026093902453704
5.231860900279696e-05,0.004913001515766589,0.002860244780372785,0.0019929352472707884,0.014766011963464387,0.014136163272868485,0.0033104010521812915,0.0036859106427395774
1.3954820068818458e-06,0.004544950157499741,0.003043738863725387,0.002096650703695205,0.0254831890820299,0.025204745998112066,0.0033115313344574127,0.003839799012718567
0.00019796572226241267,0.004451269851680029,0.0028717975496143078,0.002011416412265963,0.023730805746098926,0.023146058365860034,0.0030620639388573845,0.00371132457255835
0.00021900329162320535,0.004343238663308609,0.0027755680774276398,0.0019632685392355353,0.020636648317465256,0.02002006623583108,0.003035400942186836,0.0036353656498045936
0.0001343656547429222,0.003991632636925736,0.002784925956681575,0.001967197689870668,0.019681351634848743,0.01897458882780423,0.0030429365274471792,0.0036377577729702557
9.050974465941476e-05,0.004643647405246323,0.0028328046845309957,0.001991767276840601,0.02291360388675845,0.022461347273232457,0.003072490749598325,0.0036724571620509044
0.00016618547897765366,0.004411060110724105,0.0027855177593532204,0.0019594804516642507,0.01952853282072481,0.018925877329781904,0.0030604163522820194,0.003626051006767224
0.00013218184874909215,0.003989345808003426,0.002860678025264872,0.0019990826615330602,0.021332746440005268,0.020816110059960757,0.003088173749060494,0.003684210074632696
0.00013970251999000267,0.004079034955065723,0.002866952312941387,0.002004874193756053,0.02045335284694677,0.019865764003470177,0.0030869664243321215,0.0036918158104651266
0.00012811614469696898,0.0044701047124768925,0.002904933732394699,0.0020276096265952094,0.023945003274881416,0.02345253797886948,0.0031171152730257584,0.0037247036137661657
0.00017862811223374846,0.0036721533981713024,0.0028216292874687077,0.0019830989874839826,0.020329195535732814,0.019661808096943068,0.003094449440150804,0.003656285293216155
0.00010550009100289588,0.003651311168311598,0.0028579239847437293,0.002008733799454973,0.024440440066183067,0.0239984831609541,0.003147761971963814,0.0036886164211621247
0.00015154828952062237,0.00408583147713816,0.0027571652663943846,0.0019546699784909853,0.02090062352066363,0.0203318449153701,0.0031442430310043845,0.003605011877578057
0.00011078235778237515,0.003509303595510653,0.002778828374528447,0.0019634916668748587,0.0189176168506639,0.018394546347607066,0.0031623786402251997,0.003615115795836829
5.6649626056658534e-05,0.002985367956663161,0.0028535854955049067,0.0020052371497498757,0.021269861021861625,0.02088436904295843,0.003187250156776622,0.0036752428232552856
9.848512814152922e-05,0.0029004658844401857,0.002849139525673207,0.0020052992832549493,0.018784937657081113,0.018263549932969858,0.0031723628643783724,0.003676120908631897
7.669430951883112e-05,0.00253878008027536,0.0029124299169553183,0.0020402010241918206,0.01904556249617223,0.018543253774761737,0.0031651690926000203,0.0037320708862868535
7.337073896891179e-05,0.0028731047803839047,0.0029608485442503135,0.002066739791979768,0.020779132163277814,0.020291463968803103,0.0031602020273362452,0.003779292949338306
0.00010971315016691623,0.003413424631405093,0.0029454405478881104,0.002055360221325672,0.021695499785733208,0.021171260785212365,0.0031436341855660965,0.0037718512735137044
0.00013178213539736215,0.0033217144619906297,0.0028915205152423434,0.002019856716191145,0.020501884950046956,0.01993777448292533,0.0030990223430226727,0.0037286165550414127
0.00010308017049688416,0.003932246669741221,0.002886578654339403,0.0020127006926598696,0.02000488508601206,0.01947068379510075,0.003084813275118045,0.0037250500144131032
8.885362630855868e-05,0.003896560722140806,0.002899703638661051,0.002013076906379283,0.022767877131921355,0.02232445762967672,0.003073141718741859,0.003731806315724173
0.00014019872731135287,0.0025680477737943935,0.0028401823956321764,0.001977311609550173,0.021271295117945843,0.020596465817976584,0.0029989184948761155,0.003681526430182394
0.00011225609147731165,0.0032220195716631747,0.002838858094525762,0.0019809964611076473,0.020853761377581714,0.020252327958036442,0.0029951746973042592,0.0036853560381914854
0.00010362828434865544,0.0038946713499548383,0.002847750494325431,0.0019805382122590094,0.02044791627587883,0.01987331109422552,0.0029990384672790166,0.0036879587976825848
0.00010769511113148215,0.004226915621024899,0.002880312328485249,0.0019919607143714345,0.01985838240233795,0.019258222079403864,0.0030042291080449035,0.003708940743350174
9.926085345023962e-05,0.004608644500752497,0.0029276449007822614,0.0020162100904577707,0.022467340613556652,0.021962247087544684,0.003015138168589837,0.0037459411539169513
0.00014601502462724576,0.00411655007290615,0.002898279657568434,0.0020021449417696145,0.0219094111229039,0.02132169224585978,0.0030106119435808626,0.003722178410196196
0.0001287425233811989,0.0025868076021030514,0.0028761744636011735,0.001997280709708397,0.018381944941122608,0.017672277723847496,0.0029815021379435425,0.0037079866088092356
4.2156005997830495e-05,0.003386815502824412,0.0029696647508952734,0.002059423419390194,0.021858176924567485,0.021313031893628986,0.0030101795166318362,0.0037944060105258443
0.00010614419249880581,0.0042172490021136,0.002938962468104024,0.0020432632710684594,0.020220163592800655,0.01954876052846022,0.0029944068774615945,0.003769853174894977
0.0001137778007878603,0.004902152708136327,0.002959373931128384,0.0020521229087656287,0.02093988035745642,0.020293307119842785,0.0029890991943958556,0.0037827682044901945
0.00012900394098960995,0.0053623167609844445,0.002962022369775587,0.0020512389208296074,0.02569841158871239,0.02518249204433387,0.002995050012860878,0.003780510045943139
0.00021533981766617104,0.005194896546129438,0.0028287337318106953,0.001977950700590144,0.021718311389751166,0.021000302147790806,0.0029767279283869214,0.0036664127878806713
0.00014613698495505832,0.004621127914136845,0.0028336999352393394,0.001983555148047201,0.022957217584566925,0.022376662174866002,0.003009334754030202,0.0036642156291056965
0.00013216068043435912,0.004483766073908768,0.002804167155377027,0.0019724806630937106,0.023614481546726407,0.02309947097743914,0.0030471040114500164,0.003636290895168315
0.00014850346885242859,0.004431953252657425,0.00275070725203283,0.0019457997017718713,0.022032903162182482,0.021500778391489006,0.0030774286137216084,0.0035870037234417007
0.00013507282754595708,0.004122918550918682,0.002752070388348238,0.001946633254078331,0.020247528539715287,0.019705256760714995,0.003103683190943521,0.0035818068722722335
0.00010164791957899093,0.0038761429717508802,0.002805697741749047,0.0019792006713707927,0.020083907348132868,0.019573736708998757,0.0031281818279262352,0.0036239609248830545
9.321407590779686e-05,0.0043008955937461485,0.002845437733385206,0.002005679632112071,0.019442570790763558,0.01890778292194073,0.003127787058996967,0.0036596457652796135
0.0001001131273965037,0.0044246491388488,0.002903950462634919,0.002040104250856895,0.01649458159346312,0.015807093860133126,0.0031102930965649644,0.003710786027480581
5.347933428614081e-05,0.004480090149433659,0.0030362521142677235,0.0021181869357210607,0.022091673277496504,0.02156674290689453,0.0030881037618176177,0.003826743599483415
0.00014517040717692935,0.004015116406388856,0.002981198045068606,0.0020952487421191414,0.027200326808947684,0.026620823289323026,0.0029318807621752097,0.0037926460499808565
0.0002479733939834399,0.0029937629958515163,0.0027668686417515256,0.001984588365346207,0.02211872899553574,0.021319731071536285,0.0028881338343771518,0.0036250353108440714
0.0001401465291033712,0.0032769784957278197,0.002725578073588149,0.001965353409598306,0.020587403340524446,0.019914255227526434,0.0029102251293713216,0.0035912014950359103
7.481807024860461e-05,0.00421518123681907,0.0027335075409541804,0.001961621513265791,0.021513905023205437,0.02104066121846848,0.002940081483863738,0.003587255959277995
0.00011377628826697399,0.004040224217858032,0.0027299897399505335,0.001946101554745637,0.020004859644010886,0.019535295200306613,0.0029570204200982247,0.003570350196035868
0.00011392595456686215,0.003890043617492525,0.002782909930779981,0.0019687726540578883,0.016471610466821718,0.015910838318432763,0.002951234999928734,0.0036082051807592094
5.6844848799161504e-05,0.003207660612769586,0.002943102342257406,0.002054427002201247,0.01803612184725334,0.017520149029137122,0.00296034879467498,0.0037410975942761757
7.434107270154651e-05,0.003299493911530567,0.003041698809499331,0.0021134145235018782,0.019509408193824296,0.018897770040612105,0.002948010822183489,0.0038356176624943436
0.00011327433840804986,0.0036728251290752585,0.0030769050516438537,0.0021390683164575104,0.01804377047361133,0.01723438617507167,0.002912150728186097,0.0038787990482126583
8.467512179544286e-05,0.0038156312335663536,0.0031343470444471777,0.0021744206179157843,0.02272982331281065,0.022034370589959718,0.0028806135889483386,0.003936054244071424
0.00015264921873781555,0.004077663002463018,0.0030489974497097325,0.002129101885109109,0.024270215617024193,0.02351623283209492,0.0028369225566160367,0.00387324945392694
0.00018879146193507244,0.004351355397471925,0.0029262228628408743,0.0020596758982286377,0.023070039469404058,0.022297405092661426,0.002810428841757709,0.0037705992158792376
0.00015696526565099796,0.0036771461809944617,0.0028575408098650973,0.002016324752554959,0.02570913454035806,0.025156540638686553,0.0028274357858456417,0.0037032516214812183
0.00017364349877166223,0.0033855893172613782,0.002714916870005496,0.0019338586859208688,0.02188200317197042,0.0212980120231967,0.002824368990603024,0.00357600194232581
0.00011179247616826225,0.0032552711042428614,0.0027224469454227296,0.0019309313492013765,0.023033939846109186,0.022657833647060754,0.002887104129632334,0.0035680927448668437
0.00011701016190980747,0.002047275765192369,0.0026910717195366834,0.0019062487960190728,0.019357202674084584,0.0189117866230607,0.0029042984925788246,0.0035312970594145315
5.273680018442507e-05,0.0025081171431254046,0.002776283061351463,0.0019528154244792366,0.021376080771738082,0.021063635388087976,0.0029523893020104858,0.0036016952952570153
8.553996486443914e-05,0.0035518061726490732,0.0027750760450730577,0.0019476251572816718,0.01739499294939867,0.016902054350278695,0.0029295873602635247,0.003601530835446974
4.4148650320355656e-05,0.003656891713009966,0.002899875881009345,0.002010793089391661,0.018160757194469412,0.01769288686539383,0.0029471736518391217,0.003703891862536106
4.2226754899716765e-05,0.004252885242229238,0.0029729499143184845,0.0020538250407677733,0.020916955236835566,0.0203889916950456,0.0028976864197245017,0.0037740756595384187
0.00010712921255810574,0.0040767479006001105,0.002958018686844817,0.0020503701668087328,0.020535299743435154,0.019848956971305287,0.0028341618326676032,0.003772093760744215
0.00010947013111569336,0.003817444203713216,0.002954631979988756,0.0020568534112714344,0.022176237975056245,0.021546744888284564,0.002826170687307464,0.003779248848535685
0.0001267211032300094,0.004203983889537771,0.0028938198687173122,0.0020295552270200093,0.020520460436325882,0.01985260894092966,0.0028013036583123263,0.003735153245712851
0.00011174063211760558,0.004369106528798693,0.0029004350437486642,0.002032030549297143,0.020819584080423115,0.02020673645729054,0.002802571627984654,0.003736868070391558
0.00012118342363796018,0.004154684826884018,0.0029068846418975613,0.0020331557133437435,0.02237336360600989,0.021859469186511826,0.002812804991761911,0.0037367330231110885
0.00015749063193802766,0.004575457416975202,0.0028717125075908845,0.0020132903517124275,0.020030726105901286,0.019394208572081517,0.00279314668038691,0.0037047606658918153
0.00013183846471813594,0.004586712456408022,0.002923303824498215,0.0020386021775793094,0.01816165553913235,0.01744672686828519,0.00279169142255703,0.0037407382781353762
9.02088581722759e-05,0.004130682754540968,0.0030406924945730676,0.0021039061755101056,0.02372501561097068,0.023172827119695927,0.002829842824232723,0.003835705515551159
0.00017493872565365644,0.004988147170207478,0.002973542733981538,0.002074847154310968,0.02163926127068344,0.02088597997603081,0.0028090850005822593,0.0037874651688102473
0.00016067002739566204,0.004951746215572577,0.0029732867023334053,0.0020771031289301446,0.022385667989024804,0.02165973426343326,0.0028191424346832306,0.003784622759841691
0.000145922922652671,0.003765587255221404,0.0029527833203840045,0.002070233834846228,0.02563986039395244,0.02503786781995354,0.0028434819825303853,0.003766077713265127
0.00017633222402817401,0.003698974184263501,0.0028204079393385068,0.0020071713512811104,0.020907536573829155,0.020143919139515742,0.0028285946507249915,0.0036610047892692357
9.853384704277234e-05,0.004003847450229636,0.002843797907625893,0.002021862219084531,0.021104434840997166,0.020489290594070675,0.002862486535987363,0.0036742525401756362
9.148743908773092e-05,0.00389121485855113,0.0028588914506558344,0.00202733122977701,0.02050872516483504,0.019929237598675376,0.002884066027665763,0.003678783904395806
9.698086965996382e-05,0.003737380852767709,0.002888807287412816,0.002043044921096804,0.01942264505521568,0.01882865265455158,0.00289558884192416,0.0037004517482315674
9.039882669300593e-05,0.0037612183643185235,0.002950620591338597,0.0020771896819114684,0.01745497401939694,0.016754706861228486,0.002888548389629278,0.003752582829122539
6.260124130535484e-05,0.0034106734101833,0.003065888786366787,0.0021420178050711065,0.022627010868572273,0.022073653388714698,0.0029109837544851885,0.003852421341986552
0.00014308953852756705,0.0035725245471045844,0.002987178892208023,0.0021037961376088633,0.020937360967956398,0.020211587334882375,0.002851981561496811,0.003799546458376865
0.00013068968294179147,0.0033976708335737224,0.0029649120762495276,0.002092713082629389,0.01799367215214326,0.01718051156589795,0.002816674783221104,0.0037865879410994216
5.6629752627627636e-05,0.0028163655946596804,0.0030314142860056736,0.002129774214790058,0.024402742539605893,0.02381304783013727,0.00281233840319485,0.003844822213844315
0.0001469685845792209,0.0026396773876763077,0.002889021277829952,0.0020529951932794395,0.02146212696833244,0.020684835066474117,0.0027401191951714754,0.003734126068345868
0.0001256670759712409,0.002990174904616817,0.0028629734705313964,0.0020347330848076127,0.01929575968043301,0.018535292332941378,0.002737337205960047,0.0037111552897623676
7.59901854017666e-05,0.0027760439861351655,0.0029063482212245417,0.002049349270316414,0.018885938419272386,0.01821672952037623,0.0027292741895379724,0.003740055918680707
6.294774771473284e-05,0.0029712260493683987,0.0029665374885383747,0.002076191492080534,0.021284974198885143,0.020708025919031536,0.002736092118642147,0.0037885668548880563
0.00011828873996168852,0.003458008445467689,0.0029536558200373084,0.0020638272740413355,0.01973346386702618,0.019041095703030808,0.0027164315427851554,0.003779450329178466
0.00010808947548088428,0.003400836781342967,0.0029933453907136087,0.0020805462753553453,0.0220342176101207,0.021410854175545002,0.002727144061640735,0.00381215222160608
0.00012842406528491314,0.004396041243588736,0.002955592449377653,0.002058973912163503,0.020513823195241865,0.019781580417747247,0.002709181301231031,0.0037847297114544515
0.00010871608765453296,0.004452247731145841,0.002971301432245943,0.0020636680101035164,0.023237769244094986,0.022604524222011202,0.002723416178210425,0.0037939245639080563
0.00014073234063019004,0.0037321234632941916,0.002908295390702649,0.002031351279013476,0.02343933009879251,0.022802643012418633,0.0027207656611860365,0.003741342692581799
0.00013368616999621073,0.003866225873700894,0.002836632578977802,0.0019998810041500087,0.022247878592095816,0.021642182837055657,0.0027156090628225604,0.0036839008216088404
0.0001066394223488993,0.004665125890996567,0.0028079018932486016,0.00198501861037911,0.02058090696476883,0.019978786938595894,0.0027207817428517578,0.0036543378267772514
8.877159181989135e-05,0.0050283293606598264,0.002848173879737459,0.002002037103597542,0.02074144187556276,0.020210537433670517,0.0027476953512305113,0.0036760350569143146
0.00010189579710688686,0.005114336343410172,0.0028796288742600484,0.002018295617703652,0.020582636248476727,0.020035523649727383,0.0027592937851544652,0.0036956549545118095
0.0001125063051416169,0.004761642314973426,0.00291342324219776,0.0020405057707690542,0.019655878749029743,0.019044296865722066,0.0027559641645677063,0.0037227197022776173
9.90521620293696e-05,0.004946584421806857,0.002976212318469236,0.0020824606950741627,0.019571530433325157,0.018927196189186812,0.0027504294244039273,0.0037789489328626247
0.00010200593373321278,0.005019577159358461,0.0030341358388340928,0.0021208881122945465,0.019575510642116656,0.018849091477340818,0.0027355826679178186,0.0038311848529603565
0.00010737418436180222,0.004525798154885706,0.003079174663259465,0.002152890208467196,0.01992080092035603,0.019130366225647122,0.0027102189683092387,0.003873779551780872
0.00011389376773512407,0.0027622442163539596,0.0031040423661329725,0.002175380497883104,0.02272012438757043,0.021983190018530108,0.002698409676059263,0.003902561541168137
0.00014861043654717555,0.0037300885842739134,0.003033101583432375,0.0021494152758098593,0.022820319830501146,0.02202478677840336,0.0026757177975535035,0.003858854587682689
0.00016749524281384036,0.004080944758387658,0.0029534233263474596,0.0021020154032317558,0.027876710282093153,0.02730407232166776,0.0026960604919886166,0.0037888692716925923
0.0002467013198163854,0.0032589980460847115,0.0027247932360746976,0.0019677524638889755,0.020112096113449107,0.019328127975720033,0.0025895968120234064,0.0035903621729141064
9.871269610266763e-05,0.003471418700789347,0.0027718947665618457,0.001988391272768772,0.01702512365218256,0.01634361275285534,0.0025889715810882147,0.003617855503436525
8.434263780001186e-06,0.003514894791166675,0.002918118464250892,0.0020603684646266184,0.01770129005608806,0.01709281007082397,0.0026200336108736927,0.0037272331848717394
3.970488909226487e-05,0.0007307076325717213,0.00304538899380722,0.0021275342608134025,0.022952015619211952,0.022409313593999114,0.0026534280511331526,0.003832135595010777
0.00012942805303172746,0.002377557288354995,0.0029811243186627367,0.0021065271682468266,0.029741037338673337,0.02927621050488105,0.0026823753974534736,0.0038041490786454926
0.0002802381677905353,0.0029740452750075842,0.0026899458672500626,0.001938904256858491,0.024530680201463484,0.023801599497554005,0.002648931069651958,0.003564765954999209
0.0001681661157865843,0.004973542247936884,0.002570005015434182,0.001860134973587526,0.01875985471629671,0.01803567926536953,0.002661354149154166,0.0034538709280272223
2.5332565577301444e-05,0.006245545163432141,0.0026574789069284885,0.00188804753489304,0.012168091907233558,0.011457252167429877,0.002681073958106489,0.0035009422757354136
8.151642989306061e-05,0.006934267532070458,0.0029642116056768433,0.0020473090392237707,0.014494240649227108,0.013946928290963778,0.002711930993134784,0.003738206171324282
4.329106499946847e-06,0.006712435989540251,0.003189955152694199,0.002179450116984335,0.0182919009148913,0.017714310266630506,0.0027019863637104263,0.003929862946890517
0.00013277225931257637,0.005705508217270984,0.0032851885945095124,0.002255114514670066,0.02790762318754153,0.027427583082522466,0.002674876263397699,0.004030383808205924
0.00030395823918151314,0.003718183988702335,0.0030505827842949307,0.0021543272969114825,0.021374018228983382,0.02043810560863879,0.0025575174823896513,0.0038629857780468554
0.00015697164051589434,0.0027015013583026534,0.0030243725724989207,0.002162986810632265,0.023600712622624143,0.022863756978528826,0.002550941241296137,0.0038567847483828854
0.00011704172062775887,0.0023852836561332608,0.002918345327309557,0.0021116380857834523,0.022238053768764032,0.021535643046052155,0.002532913923960156,0.003771351679203533
0.00010656755172102662,0.00348677144074995,0.002867006846625511,0.0020754896078263793,0.02012139575598826,0.019447043402918696,0.0025327017665831147,0.003719055735810592
0.00011092959520118788,0.00351585486213319,0.0029013371423026596,0.002072983257505382,0.01956368634066602,0.018937618774309772,0.0025447532454790783,0.0037270261451861353
0.00011862806979777603,0.0033144999684927776,0.002964755770585914,0.0020934112236882,0.019894861340513825,0.019279777855335634,0.002563785577910982,0.0037689880302215067
0.0001224406388129467,0.001862036581290069,0.0030088767035185288,0.0021114137915099543,0.020978081179793384,0.02034950377689837,0.0025659907911925878,0.003805625046378859
0.00011481711353378797,0.0025680055959281106,0.0030112203436373566,0.002116729901705326,0.020012867229597442,0.019292696306169477,0.0025548844552168437,0.0038212597078705612
2.9027231616731916e-05,0.001210035332216787,0.0030147288278214585,0.002136934816730187,0.024814594345382412,0.02427880986932751,0.002584894345466715,0.0038587630379198906
0.00010984584098866317,0.0014576604228664358,0.002835714070112544,0.002024462471638039,0.02359772767959034,0.023195272890732643,0.002541300216405834,0.0037156295596876762
0.00012880882245468704,0.0035616883948679477,0.002706528974411343,0.0019205831396778353,0.023477268968814358,0.023231420590062557,0.002542402032433874,0.0035904068630865926
0.00011990735307246085,0.003936020925264926,0.0025999866408424124,0.0018309696335803947,0.017435235108744895,0.017100987312574367,0.0025452111900454155,0.003478628346451601
1.8514010721362023e-06,0.0019196439563904516,0.002716901609124002,0.0018795266180818872,0.01660199023377318,0.01639222498254289,0.0025843795439979556,0.0035603644070269225
0.011466453661817361,0.002388049375062075,0.0028629425945592563,0.0019661344612517985,0.01668131989364313,0.01646709527435708,0.0025959420233550162,0.0036919125251390905
0.007785931554451295,0.004622055867647988,0.002930600062646685,0.0019254334555457685,0.01638068040488344,0.01609454168227953,0.0024989017510737704,0.0037402019052371477
0.02413523610247168,0.0066838635675243,0.0030222152096798308,0.0019312493855096168,0.01905673911923006,0.018858248863836913,0.0024454222674590576,0.0038118031039491643
0.022356144565446975,0.006722657449476893,0.0029196153765247285,0.0017090018643733246,0.017897333222081757,0.017722671974380266,0.002228545926506814,0.0037005959861900195
0.005792196849245167,0.0058407569266101175,0.002873976492810862,0.0015681471824945808,0.022226316607526275,0.02249718437755588,0.002173125341732224,0.0036667357263396733
0.0011780364236721186,0.007625735442615779,0.002689449027017954,0.0014437383401032407,0.02266466647907861,0.02313907913406532,0.0021887323035447853,0.0035760903790236914
0.0020349071260814255,0.011948557590056162,0.002487000233375447,0.0013063118582962753,0.02386716495241825,0.024505656705032575,0.0022055697308711736,0.0034748241915859013
